Left Frontal Pole,Right Frontal Pole,Left Insular Cortex,Right Insular Cortex,Left Superior Frontal Gyrus,Right Superior Frontal Gyrus,Left Middle Frontal Gyrus,Right Middle Frontal Gyrus,"Left Inferior Frontal Gyrus, pars triangularis","Right Inferior Frontal Gyrus, pars triangularis","Left Inferior Frontal Gyrus, pars opercularis","Right Inferior Frontal Gyrus, pars opercularis",Left Precentral Gyrus,Right Precentral Gyrus,Left Temporal Pole,Right Temporal Pole,"Left Superior Temporal Gyrus, anterior division","Right Superior Temporal Gyrus, anterior division","Left Superior Temporal Gyrus, posterior division","Right Superior Temporal Gyrus, posterior division","Left Middle Temporal Gyrus, anterior division","Right Middle Temporal Gyrus, anterior division","Left Middle Temporal Gyrus, posterior division","Right Middle Temporal Gyrus, posterior division","Left Middle Temporal Gyrus, temporooccipital part","Right Middle Temporal Gyrus, temporooccipital part","Left Inferior Temporal Gyrus, anterior division","Right Inferior Temporal Gyrus, anterior division","Left Inferior Temporal Gyrus, posterior division","Right Inferior Temporal Gyrus, posterior division","Left Inferior Temporal Gyrus, temporooccipital part","Right Inferior Temporal Gyrus, temporooccipital part",Left Postcentral Gyrus,Right Postcentral Gyrus,Left Superior Parietal Lobule,Right Superior Parietal Lobule,"Left Supramarginal Gyrus, anterior division","Right Supramarginal Gyrus, anterior division","Left Supramarginal Gyrus, posterior division","Right Supramarginal Gyrus, posterior division",Left Angular Gyrus,Right Angular Gyrus,"Left Lateral Occipital Cortex, superior division","Right Lateral Occipital Cortex, superior division","Left Lateral Occipital Cortex, inferior division","Right Lateral Occipital Cortex, inferior division",Left Intracalcarine Cortex,Right Intracalcarine Cortex,Left Frontal Medial Cortex,Right Frontal Medial Cortex,Left Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Right Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Subcallosal Cortex,Right Subcallosal Cortex,Left Paracingulate Gyrus,Right Paracingulate Gyrus,"Left Cingulate Gyrus, anterior division","Right Cingulate Gyrus, anterior division","Left Cingulate Gyrus, posterior division","Right Cingulate Gyrus, posterior division",Left Precuneous Cortex,Right Precuneous Cortex,Left Cuneal Cortex,Right Cuneal Cortex,Left Frontal Orbital Cortex,Right Frontal Orbital Cortex,"Left Parahippocampal Gyrus, anterior division","Right Parahippocampal Gyrus, anterior division","Left Parahippocampal Gyrus, posterior division","Right Parahippocampal Gyrus, posterior division",Left Lingual Gyrus,Right Lingual Gyrus,"Left Temporal Fusiform Cortex, anterior division","Right Temporal Fusiform Cortex, anterior division","Left Temporal Fusiform Cortex, posterior division","Right Temporal Fusiform Cortex, posterior division",Left Temporal Occipital Fusiform Cortex,Right Temporal Occipital Fusiform Cortex,Left Occipital Fusiform Gyrus,Right Occipital Fusiform Gyrus,Left Frontal Operculum Cortex,Right Frontal Operculum Cortex,Left Central Opercular Cortex,Right Central Opercular Cortex,Left Parietal Operculum Cortex,Right Parietal Operculum Cortex,Left Planum Polare,Right Planum Polare,Left Heschl's Gyrus (includes H1 and H2),Right Heschl's Gyrus (includes H1 and H2),Left Planum Temporale,Right Planum Temporale,Left Supracalcarine Cortex,Right Supracalcarine Cortex,Left Occipital Pole,Right Occipital Pole,filename,subject,emotion,priming
0.7151389296798992,0.47590132666415735,1.360866903006834,0.91299736846127,1.2619619483743931,1.0248180131492246,-0.3371573553159272,-0.5054409379295957,0.475670728549592,0.5636931961903903,1.119494455925883,1.3669511877931655,1.1345388258901246,1.0737765771984902,0.45779327297273337,0.4296987022715468,0.9289884460093268,0.7073357706039847,0.8323184009573746,0.9534469215226047,-0.06798400645092356,0.4663719858587118,0.27380763613877435,0.7353581804923854,0.3913844261422644,0.5759172941134093,-0.3012477247712341,0.18405605623682914,0.16787249689844153,0.5805292683205999,1.7916850229059573,1.2787811316882107,2.1730528799188082,1.6836143478075754,1.8619808473302664,1.3483896047065513,1.2921507581917628,1.4427990475545989,0.37547254409890396,0.5704693521394604,-0.40093809597843955,0.21497560994793286,0.5783205124183205,0.8833353668199871,2.5668112967280865,3.3555371727165437,2.4513976935718755,2.599181583183861,0.2399802033335184,0.353829815461625,1.8508113785151208,1.6501889885525032,0.5892088837426904,0.47940185299079047,0.44915850836957266,0.7063004524194346,1.129070332525523,1.193625477125426,0.3360540126860112,0.5958934060373952,0.034773313370168306,0.4756938172168875,1.298707351252995,1.8026652513122357,0.8831372595592814,0.32937560587622916,0.677037554594018,0.8563792955745193,1.6934260930151734,2.3375951099942545,3.482145357102414,2.800267942921623,-0.08713436770527973,-0.009421220543169644,0.6235076042584677,1.0173200754746339,2.05516875168207,2.0907890320505373,5.451592302467995,5.6327714660676165,0.9449169628738238,0.8380018057656806,1.7758405832730364,1.194309046691641,1.2416081139337352,1.6653799687467974,0.6465767264002217,1.3281233146385163,1.1569841717288831,1.3166505849127133,1.7354368367196076,1.7079248819265653,2.2645192844578275,2.243012520930381,3.8903901469774445,3.798706082314257,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent
0.9494833787332098,1.0674283382239507,1.1247164085282235,0.13806323102241289,1.269772918726851,1.4297534748810927,0.9847827168100336,1.1466702541778426,1.4925242713908318,1.0125992864134088,2.2962529260825923,1.42188010288926,0.7073142522032749,0.11134154429367497,0.25360528442786806,0.19830214093995244,0.6415482772972331,0.28789219824084444,-0.2686182771282909,0.23351975223377125,0.24224821170623836,-0.2540146135949992,-0.1970865086996254,0.2862549681281672,1.1691576670059254,0.3674352374804857,0.04178071757927853,-0.024175320785649598,0.28300511615782514,-0.026910543055007344,3.207905603879384,2.762757893745463,0.8957139308685854,-0.03948715303597651,2.901985158465965,0.4721925960534389,1.2867610668226497,-0.030934935319201114,0.9190857716095254,0.23576274068746644,0.24286905900341657,0.958449881614298,1.438099092873366,1.4339978848363433,4.256678702869491,4.373120936377307,4.025020598872487,4.642218649508801,1.2926507922965507,0.531396843499023,1.0427924738939622,1.1887007482029948,0.604107923388261,0.42248379330892416,1.4521884304973396,1.257853651190178,1.087594139538296,0.8179003845775838,0.01608047674848487,0.17278358538561717,-0.23866072297781674,-0.17162376801950932,0.9547895338205815,1.2582167527602555,1.5031472179822698,0.8871766347151477,0.35148786770465373,-0.02203875032682466,1.2909231543851907,2.1654244565457517,4.890886016744024,4.544641780524701,-0.17423305888820073,-0.014859425772606677,0.9307770611867088,1.100299565314801,4.02787181947092,3.9570333715799983,7.797368078421046,8.11389204560233,0.8097960279531137,0.4110724478485064,0.7582768548862516,-0.4211114250934065,0.24755364580885494,-1.2231508725661018,0.31309889832575116,-0.12573141355321488,-0.11526833859904072,-1.218055452362196,0.384523567167291,-0.9175624397048101,3.0525961240385797,3.1030898833719753,5.824783868431047,5.117182246404579,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent
1.803731264129023,1.9376758932905582,1.2687937733713965,-0.23502925642395153,2.7231423920862494,2.678823475063386,2.0773864300228233,2.537509273784767,2.2137677715797466,2.2183972221010975,2.74420455494895,1.7040350679675076,0.5540484671552226,-0.3564725322718383,1.0375419608518022,0.25315630578165915,-0.1552899781221359,0.130000984878157,-0.7943013510374526,-1.2657477185826809,0.8268035465477682,0.2519536231117177,-0.10375884048181529,-0.7150280932506805,1.2740939830976783,0.41953936070664477,0.37734562992228465,-0.38750073875036173,0.6274132889499993,0.05022789212514142,3.903952507575894,3.333918311489284,0.7743961101415794,-0.9037384070675196,3.066317738775814,0.9036221803568649,1.2296929410815869,-1.0742237256926281,0.6725502079353745,-0.39770820068578006,0.4574330822246931,1.5754236174162677,2.248293559864717,2.6059768595674697,5.907276340635383,6.515636702160944,3.1046607873729903,3.7304421223696265,1.5466318880952525,1.1816802777554938,0.4799427618807081,0.41897508290530433,0.1394157233635043,0.34457058883145064,2.8472528098797145,2.0361495936769662,1.0125091681521647,0.8970606826915029,0.07172830813675633,0.07215140669688173,-0.08303943171602546,0.2947216500852585,0.10410237132994936,0.8235441414695683,2.6571941808748876,1.1013112576833346,1.1782519553453374,0.6240996862131181,1.8652970285481782,2.7428323658517915,4.568532276498351,4.0374591663413,0.3758809913330797,-0.1345901068593526,1.8155929193326046,1.9086714337305084,5.002327678990421,6.08144826940603,8.457582218188028,8.797422856421873,1.9552851509891345,1.0355237246225741,0.2836780460502187,-0.7697288200282515,-0.16930138265400463,-1.1297759586178917,-0.9451761682504881,-1.0537843935374869,-0.42819237513699937,-1.741315547688943,-0.3885953027159303,-1.8642631814661836,2.798266007529049,2.722267344313608,5.636276199817672,4.745095523047891,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral
0.3274767784681887,0.2606221878659043,1.1893623206890604,0.5317798268235847,1.1097142257190942,0.7862647465730336,1.1945965754063719,0.36552158437722576,0.04302554291680145,0.050237325552492794,0.7296257594045551,0.1771643139607198,0.20067355273169682,-0.16562961901075668,0.16632118585224462,0.019276397639723476,-0.24966337831017366,0.09817556911618454,0.2573245077229519,0.0731678225962083,-0.3965119079898261,-0.06379311872461281,0.5042176491922354,0.6615843142047267,0.985843407245142,0.0996772429834263,-0.2237799443420719,-0.28942659435313994,0.28192743407644816,0.8005682411276751,2.182340527384848,1.8052554039048454,0.8871082476433257,-0.22453764816457683,1.6910946121824213,0.6377607612085563,1.1391060773621564,-0.5947322808486003,1.6295995625100193,0.49575535570379037,1.6361297385754334,1.0716328773068458,0.1266108117607251,0.8152545797623705,2.233808075887262,3.2593608992947583,3.072588272365173,3.4083913831946413,-0.21120865818916543,0.3644396025863641,0.5208404603948531,0.2641348544743605,-0.13707605808777962,0.06109114385338184,0.7971009519158171,0.8314608455447922,0.8892268730298022,0.9139845184825931,-0.1669485907201473,-0.35875443835514775,0.4857591407311801,-0.15220200125452701,0.21691044577466537,0.88018835456457,0.9531979996510614,0.3870084938134467,0.49991135594538516,-0.20427862956106033,0.18022451513727097,1.358302097309463,3.1157908603935156,2.2977235831691627,-0.5737889476962431,-0.43204412801729275,0.30884114969580245,0.8719217998281396,1.4420241975187593,2.6091566776432855,5.663243246945261,5.4168739904280825,0.7219962239835401,0.3360020120546266,1.1126339323394694,-0.19185079467053862,1.0093216370070055,-0.527084958666562,0.027073760718390454,-0.1393857837023297,0.06528183001042216,0.20745395850390394,0.8069959878981109,-0.0799227145921815,2.6957807772456848,2.6549689132045757,3.2642322238791803,3.358907966608008,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent
1.180078154599477,0.7584912525165028,0.7076312128067916,-0.39848357184987687,1.2595476094029674,0.711494971931941,1.4582030428340214,0.3880779404025635,1.3924711022188883,0.9280247860882324,2.123126445490037,0.461080372128336,-0.13058557062139792,-0.7517656086212555,0.40834227209424473,-0.12093598634168434,-0.506613920701223,-0.6261879418399808,-1.2152066160996788,-0.9529795021242622,-0.23714582267377685,-0.2892088663230913,-0.37323049238984196,-0.6137190300856371,0.09841998119029374,-1.3976481532008709,0.05075176132740153,-0.31052714676238674,0.3003858505374796,0.05094234912208924,2.0874409251808537,1.3710493059173685,-0.16506446131789032,-1.5754132884683218,2.21779179060394,-0.5869732428589545,0.6222472872923931,-1.4022255334837648,0.6232862017574701,-0.7300460633250586,0.48370344959685857,-0.29036179458430045,1.51588610390501,1.0358298552662477,3.2807546354154193,3.3478154902204103,3.31424798500735,3.8773945095961473,0.9174286936574239,0.8709628594974391,-0.13139531461511747,-0.4609609306470455,0.6591788416643485,0.5764148598876224,1.4620989854573254,1.1634266989027955,0.30142662249782254,0.3593195357941632,-0.1988584819945236,-0.3252785363855226,-0.49311704336608136,-1.1070244624771606,-0.14556988437333757,-0.5760857650153108,2.089571318420981,0.977466646603838,0.6860105766008743,-0.19046384999521784,1.087418413294665,1.365326531966634,3.5564328113329045,3.3243728914790664,0.08032648264738593,-0.07787851496503996,0.930408192305118,1.0530711758140086,3.156060821372767,3.556187832703157,6.697262162173291,7.187094441697011,1.222048846032128,0.1950477381196815,-0.39413825208150577,-1.421120448795283,-0.7921304205736698,-2.6659552496357755,-0.7670163048284199,-1.2130991716329045,-1.3410637107212426,-2.420566704052898,-1.3673989217589937,-2.505260384758381,2.6303586194249884,2.8912509475818875,5.272898334780284,4.544965502748949,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent
1.102891997886128,1.2386904842044295,1.2597941969243924,0.5226065955586559,2.2845058210368516,2.375301633082073,2.905898823255986,1.9206966750559258,2.2945718620166686,1.7186259300563722,3.323085346716796,1.7638773069834877,1.5795050694761092,0.7795494962324147,0.5442256835110099,-0.20230158737585116,-0.2678157276435099,-0.37288706252329046,0.0713379566884735,-0.16643923581740191,0.19034508073249568,0.18618862334431485,0.6781400454162534,-0.19992165077087332,1.52845765258991,0.6210703312531515,0.24412413841378994,-0.058501427921853505,1.0671383705953053,-0.062040871777507715,3.054499419640073,2.8660062394032533,1.685047553053352,-0.12798236809272776,4.0211510673297335,1.2695611604538168,1.4547676356992372,0.6610170615805959,1.8929896866976135,0.678601204468161,1.900895797524134,1.6882729881024705,2.9427473084430287,3.1129704371880123,3.7380005374297736,4.588728130614504,4.200810903325679,5.566470219712568,0.37942506266270476,-0.10215985964665994,3.2457299557320476,3.307693142127367,0.14447788812054266,0.428787216718202,1.7012624842316633,1.4592948075235601,0.7574348912991067,0.7150754783802216,0.5748478853801583,0.4387109090226229,0.9510440543928049,0.9791926012300152,1.6580262012934408,2.4150793907781707,2.075396233483031,1.4956487444904327,0.053021749323086564,0.07036024333596345,1.8556985140758975,2.854372090666872,5.213771448759534,5.532484296095686,-0.36140610556671715,-0.05087876205860514,0.6394096080089547,1.0050292780147445,2.6111699372854598,4.211992134768548,6.95757081493507,8.023082025958827,1.8293288124061404,1.2849611076654235,0.6176361814240166,-0.3901462214551978,0.9496284182520366,-0.6036091072108563,-0.8270084484222188,-1.3338135826807849,0.34832449870634635,-0.9342062025312105,0.6529524188268514,-0.5858852010673868,3.629880670742573,4.378273431191956,5.340778278038656,4.985872922188773,./emotion-fmri-neu/cp001_beta_fear_neutral_c0.nii.gz,1,fear,neutral
0.4415937809718897,0.6010712787180184,0.3121395196425583,-0.6810824278454428,0.9348130279339423,0.6727388667143145,0.13948047337377245,-0.1615911496545342,1.2725859830821122,0.6818419669345239,1.4472578484997967,-0.008251832394621746,-0.17350679327003368,-0.5269160553482083,0.027503488246646172,0.0963000104680932,-0.1467248186269058,-0.4408505988370557,-0.5246923804783435,-0.5846735510025526,0.24541967815578208,-0.41964133863631814,-0.4822248325801474,-0.4319038117968303,0.7731063596086979,-0.3514569996755107,-0.29402305790814853,0.47059604911908376,0.08743155669845602,0.25061330913320373,2.2086109850314912,2.26930882848835,0.15034341964421938,-0.7719850397672146,2.0307663188601737,0.8368162304984551,0.06758402613457583,-1.9713039286880112,0.1348846212605588,-1.4554206518633703,-0.44899278535080184,-0.9288560955650658,1.4685008879117838,2.0598007586511593,3.601803251757698,4.538900961519483,4.340545643251882,4.538870906503977,0.7535539995267146,0.6791525068263218,-0.12452474479253518,-0.5273780099277166,0.66021019879813,0.21149951265137332,1.3824796047779195,0.896783651281301,0.5054915490210607,0.4576517620120274,-0.6750342048432335,-1.1222167179064193,-0.4419097997968028,-0.42366507179846674,1.182566288659182,1.7361349066315515,1.2861256219046182,0.29661696310431346,-0.11329693468268394,-0.02764199790250158,0.8704225980923205,1.9417428135594772,4.110886781130549,3.9428473420372776,0.1372694274199362,0.21789249102987823,0.9996313306909772,1.1285821383391952,3.04757157308126,3.744562820012218,6.4009226412159075,7.543619230248716,0.10184518030292021,-0.19953351510163267,-0.6303942090908531,-1.9546307821894169,-0.2755035132544894,-1.5146710256212625,-1.008051050226112,-0.8307693522351524,-1.1500957003581698,-1.5284857781687535,-0.33270653699415265,-2.071790751104115,3.359737236011597,2.855930233257982,5.007255110082078,4.84137820374808,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent
0.31797149945434533,0.5956097359124143,0.7647788043034167,-0.32033263963688835,0.2579841996310522,0.005764525143281892,0.5840582862204777,0.36678540897218026,2.0763899491370483,1.453711157108154,3.091378569796381,1.337155991050993,-0.37883355532193336,-1.2730769505297155,0.049765162533290726,-0.1925773052047835,-0.7553164465598692,-0.34596609815282464,-0.8433054144719085,-1.3290701118706996,-0.6941522900904744,-0.7173809535881315,-0.9600669903702204,-1.4658762461165664,0.342450394918679,-1.1973823347088892,-0.7743616348580076,-0.3771130018988472,-0.019430262876659863,-0.13622171412951029,2.664279635319274,2.5057223924128538,-0.6546088360055162,-1.8694413522281568,2.256732216785874,0.28067702883746753,0.32733629714780654,-1.4930857025374262,-0.006157407174896021,-0.8321130966458606,-1.4241341932531435,-0.7645787109412653,1.0295269291511666,1.375182415602288,4.294833287117943,4.704989867196339,3.243506583842446,3.7552859118349824,-0.4840093158956051,-0.9068925151431968,-1.0568122186168485,-1.2470067790616488,-0.3035328512851516,-0.13583386271411765,0.4985121426191261,0.47123120194877377,-0.10886606869551142,-0.22473115126544976,-0.7093836077182879,-0.5615130931517942,-1.7982199223972815,-1.7293151942250695,0.22518142413380504,0.26162460023056267,1.351510681786557,0.7132211989180348,0.7852871035714544,0.11427140219412148,1.508119499390396,1.8021761234915812,3.5591947022978214,3.3325676032143368,-0.43922365425274973,0.07947025385028428,1.16674189661825,1.0802217562955543,4.088148440091147,4.691953589431932,7.650196838728778,7.786312245703395,1.6924805722254692,0.7704217775537027,-0.4602452075797202,-1.6733613087220305,-1.5045878160396111,-3.10184946860903,-0.7116794416582943,-0.8149539906901353,-1.4341659765181718,-2.711875198159845,-1.407625592911392,-3.2343233373121154,2.353891820009219,2.286769657867867,5.660577994720723,4.878071277055282,./emotion-fmri-neu/cp001_beta_disgust_incongruent_c0.nii.gz,1,disgust,incongruent
1.555024723056277,1.4761043109655116,0.6629499955284417,0.286803691168267,1.4708657442058488,0.9001515142091886,1.8321597784354269,1.3922295082898006,1.384117204798352,1.5482052216541426,1.80246209306928,0.7197759504954001,0.3469482077916746,-0.3050229537582153,0.5398219228730889,-0.0774904283245727,0.32176037836004917,0.29975446591193894,-0.41428098485346804,-0.7672279817961951,0.760109094098591,0.3119335617797918,0.35148198928725166,0.13876238104739005,1.5510489722064216,0.08838051438548875,0.10238904484119139,0.32157396013711853,0.5452703958073039,0.19151407336366189,1.7318387576733956,1.9601569485023707,0.3298888933982609,-1.1749594521809834,2.896051420333489,0.18785404611625717,-0.11755633836178347,-2.2225288346362695,1.0173662600521551,-0.18324421123368628,1.8152218542090253,1.9945669843208595,1.5340821043068105,1.8057160301732071,3.314703137483447,4.578928287295485,3.1217986300354705,3.025566920956086,1.1507816821984418,1.4595739375737902,-0.09364804136867093,-0.4729133839896221,0.5811953520004118,0.9121632317784283,2.2084380716010124,1.1704649278738861,0.3781722949030066,0.4990977281898131,0.03726862979749457,-0.2894250734907799,-0.13799068009636692,-0.30422434705942675,0.7402887990744029,0.7567641860071634,1.902572163925903,1.31068423616642,0.6606395308097636,0.5000500136791247,1.1195956118223558,1.1125970688712596,3.721277686808673,3.5437897391056254,-0.4674310712849664,0.40035520723039525,0.4479664434343267,0.98999189134649,2.6163202868344566,4.033195239593646,6.115509978913618,6.758728004392204,0.8689349654807912,0.22807587019776998,-0.20667640669166953,-1.0189735744655126,-0.009433801103345697,-2.181877419458024,-0.537387605652807,-0.35860367477976207,-0.31215838336111185,-1.8211858526752585,-0.5676269425154317,-2.3650240687130117,2.1809929638704313,1.7388632391722336,4.045307002610184,3.762194342240956,./emotion-fmri-neu/cp001_beta_disgust_neutral_c0.nii.gz,1,disgust,neutral
-0.7153129018755491,-0.6109655658456765,-0.15292043045152612,-0.34714753700603107,0.9497814972688665,1.720144054673216,0.3133012738506699,1.284829612108715,0.5680648305468253,0.964604954726228,0.7863812850847798,0.5917842575924549,1.1139904600954644,0.4019420610306119,0.3719692308962709,0.2942418460528811,-0.33755725904098094,-0.4001577671501759,0.24372697678401586,-0.11618211601694604,0.33428976944378375,-0.10720965865929014,-0.1844623718712859,-0.20420612888455364,0.1578284342675632,0.5485159766811302,0.5538086428606168,0.05185905309042396,0.058789777870147254,-0.08114978088440919,1.7454140494533286,1.6484234936549256,1.5502954036498016,0.3643396276829711,3.99500275545233,2.8132262134815464,0.9526347015404711,1.3957745736278724,0.3755480910863535,0.8418542350032872,0.26972080531158427,0.990979293822785,0.39732613887268486,1.208227640822876,3.249946150573472,2.7169577615694585,1.3259682807572253,1.000019165790455,-2.3581088804670114,-2.3853775311115806,0.7780316233271347,1.1830434077605163,-0.697057530343127,-0.8448046379351495,-2.032284358828848,-1.044183218508349,-1.9288814794163804,-1.8251923118797106,-1.9787960299590566,-1.6217156339213552,-1.909445067971367,-0.9290763840967065,-2.320868987702523,-2.2089683629609294,-0.1490957135925787,0.35310591883115416,-0.3591762032184581,0.34650746105298896,-0.4359446033216034,1.2913702522711383,1.7947267202831496,1.5432918138551468,0.17801348454269886,-0.5521598514072084,0.954373129481782,0.8784924168362089,4.815273602028566,4.228427674190755,5.926557138196132,5.481175097083389,-0.550431093472767,-0.02519899224749286,0.6187336857168084,-0.9754184612810232,0.5637947743736965,-0.11981085226330025,-0.4906710855231656,-0.40290954295558107,0.03212970514178596,-0.517411186166862,0.684128253662605,0.1475139370847743,-0.8515099028659542,0.42922188614952256,3.2811642663187786,2.7090282416954414,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent
