GM Amygdala_centromedial group,GM Amygdala_laterobasal group,GM Amygdala_superficial group,GM Anterior intra-parietal sulcus hIP1,GM Anterior intra-parietal sulcus hIP2,GM Anterior intra-parietal sulcus hIP3,GM Broca's area BA44,GM Broca's area BA45,GM Hippocampus cornu ammonis,GM Hippocampus dentate gyrus,GM Hippocampus entorhinal cortex,GM Hippocampus hippocampal-amygdaloid transition area,GM Hippocampus subiculum,GM Inferior parietal lobule PF,GM Inferior parietal lobule PFcm,GM Inferior parietal lobule PFm,GM Inferior parietal lobule PFop,GM Inferior parietal lobule PFt,GM Inferior parietal lobule PGp,GM Inferior parietal lobule Pga,GM Insula Id1,GM Insula Ig1,GM Insula Ig2,GM Lateral geniculate body,GM Mamillary body,GM Medial geniculate body,GM Premotor cortex BA6,GM Primary auditory cortex TE1.0,GM Primary auditory cortex TE1.1,GM Primary auditory cortex TE1.2,GM Primary motor cortex BA4a,GM Primary motor cortex BA4p,GM Primary somatosensory cortex BA1,GM Primary somatosensory cortex BA2,GM Primary somatosensory cortex BA3a,GM Primary somatosensory cortex BA3b,GM Secondary somatosensory cortex / Parietal operculum OP1,GM Secondary somatosensory cortex / Parietal operculum OP2,GM Secondary somatosensory cortex / Parietal operculum OP3,GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 5Ci,GM Superior parietal lobule 5L,GM Superior parietal lobule 5M,GM Superior parietal lobule 7A,GM Superior parietal lobule 7M,GM Superior parietal lobule 7P,GM Superior parietal lobule 7PC,GM Visual cortex V1 BA17,GM Visual cortex V2 BA18,GM Visual cortex V3V,GM Visual cortex V4,GM Visual cortex V5,WM Acoustic radiation,WM Callosal body,WM Cingulum,WM Corticospinal tract,WM Fornix,WM Inferior occipito-frontal fascicle,WM Optic radiation,WM Superior longitudinal fascicle,WM Superior occipito-frontal fascicle,WM Uncinate fascicle,filename,subject,emotion,priming,true_label,predicted_label,error_count
-2.889632058698236,0.3024417604827527,-3.5830972595683748,-6.081539666167764,-4.391792116195977,-3.566482844192184,-5.325294908323661,-4.113616301022048,-2.3469735287157114,-4.76377090480738,-0.7189689867608636,-3.68628699050721,-3.5645010782006485,-8.306029656781522,-10.019426119385196,-8.178714543195028,-8.273902211534695,-5.726190421528027,-4.660358196758477,-6.180378781922298,-7.62166970516516,-6.736565048836487,-10.218144889365051,-2.688347336457342,-14.373514840548433,-4.25134708612816,-3.2109488641434907,-11.249055041689097,-9.74927128233116,-11.081966282293283,-2.843559169667334,-3.0120534516099737,-2.2269807767695693,-2.5730413897082287,-3.35907773664329,-4.043088335731181,-10.284201743443417,-8.289691576869679,-7.877248461469763,-9.055483378232932,-5.269188645039248,-2.2745334137037463,-3.745532813235268,-2.224301999950805,-10.457587072888964,-2.195146370790709,-1.4063096839122202,-0.92594906901412,-2.241185164084242,3.598689816986984,2.7363070245177066,-0.1432511736362059,-7.046469079008439,-4.70415690986324,-4.554009330042255,-3.5990605127709747,-11.043229256546727,-6.332640887289277,-2.342425267697035,-3.919373961194925,-4.2328116407772445,-4.8684825530930205,./emotion-fmri-neu/cp020_beta_anger_neutral_c0.nii.gz,20,anger,neutral,neutral,incongruent,1
-2.504633036066344,-1.3778389129044233,-3.6337868844193086,0.4612433400407682,0.678792142386329,1.8056680657308293,1.0028392739606156,1.0296182170378456,-1.543249825742392,-1.205531053521216,-0.9525298537689904,-4.31794866938324,-2.29485691340989,-0.0173496927711715,-0.3004465458368544,0.5804034934629625,0.1704849145639329,0.518107691015301,-0.5325162731683505,-0.2546879970058791,-1.84090075841974,0.075074199077324,-1.1536627104771289,-1.1887010099701505,-5.143539500096484,-2.651373498937989,0.6602787239453473,-1.4549642844825077,-0.3434705587921753,-0.8225004864258788,1.3496586923883125,0.1522743243088717,1.284076643780364,1.012079826715715,-0.1852125213433781,0.4094584815472833,-0.3552981889124645,-1.3692616209118238,-0.6394135736949698,-0.0102339840037608,-1.797458409825315,-0.3595376732311698,-0.6278250541839117,1.4160632423643011,1.9051591793766576,2.71965765877756,0.8500864370123495,3.3931234215213077,2.7152942106335223,3.662020988055246,3.768241011094677,-0.0514419051255409,-1.361334392774782,-1.57139089811055,-0.9830416504737562,-0.8106355752649406,-3.934926864745251,-1.5553579519218863,0.1357856874495291,-1.049253504681464,-1.7023081372557574,-2.4305043328270184,./emotion-fmri-neu/cp012_beta_anger_congruent_c0.nii.gz,12,anger,congruent,congruent,incongruent,1
-1.5451558423043803,0.7245814589681684,-1.731974264694045,2.2489951396252086,0.2634532886626614,2.652816999927728,-0.9800974216426078,0.0011496107331438,-1.719588589508095,-3.163518517550495,1.8725206652612831,-1.946492011911604,0.338383688346843,-0.1974320459304484,0.0806695361966402,-0.1199139122857725,-0.3233284816006701,0.389607063428888,1.8966902999061368,1.4035536153766568,-1.6570073079003382,-1.0191370480109518,-1.6502135014588497,-1.9436759965282648,-0.6608636298901551,1.6440919462975123,-1.445499514700537,-1.60676432787587,-0.6022822405143897,-3.7306645167131554,-1.68431404124003,-0.8425179392958548,-0.0428575109097062,-0.4016575332604195,-0.2286424129023583,-0.544802257485593,-1.090488634133192,-0.1027237268904837,-0.5837432456322593,-1.075692695735557,-0.6724429496569984,-1.737402780619735,-1.1049278986143225,-0.0583897038846918,1.1413135758740247,1.6750103564799297,-1.1857434401226183,3.31535780998197,2.044248107366804,2.3391511971442025,4.528039390137657,3.5348399541188944,-3.216581521410473,-1.6592923647670978,-0.9917780612499666,-1.0722890995536845,-3.405079152608563,-2.3914430762553502,0.3152387961012705,0.0611386989313491,-1.0431113603677455,-2.6256156558183013,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral,neutral,congruent,1
-1.2885736854489749,-0.6217881659562088,-1.6619967560901083,1.9992784610385916,2.7061275378194747,4.236362788348465,1.7627253451240743,1.967379257363678,-0.9490820024570302,-1.3417337174944302,0.1062912502032817,-1.5912281885992576,-0.2239968428164925,2.044388213642828,0.9860861062185636,2.177317475144237,1.935258369136369,3.624876677342546,2.8930942495387195,2.211681156910565,-0.1473959879950156,-0.0088923051539798,0.3935263605393582,-0.8742590643177218,-2.1042487662979936,-1.182756177262867,2.123331031820747,0.7125716275696111,0.6521934397469553,0.921442466314243,2.5884111749936314,1.4922063624050066,4.559776029182448,4.033143623458204,1.1749707480878158,2.325261487479809,1.5201821802076645,0.220506262972454,0.3848961810401379,1.1986137689165042,1.0228136012676723,3.349814833558435,3.030106561042297,4.523844002120274,5.51851988427358,5.963916931944642,3.4410126212757373,7.04051960305854,5.690837498157391,5.761096917514853,5.575409903823959,2.998383842843251,0.2909456756018052,-0.3742429730433202,1.380961140023233,0.1104400634107419,-2.2129115558332764,0.0675802671070831,1.4603195038667638,-0.1324486626328533,-0.1349602661433984,-0.3661707294083605,./emotion-fmri-neu/cp012_beta_anger_incongruent_c0.nii.gz,12,anger,incongruent,incongruent,neutral,1
-1.0224633235575602,-0.1934818427676756,-1.4012460630709105,-0.330015815582549,0.8934433442194477,0.5100296544971041,0.1925320223613037,0.7230002706471881,-0.8317303659716114,-1.1814977594866118,-0.3380961073117702,-1.9420912522053864,-0.4829974344435623,1.531261773766669,-0.1903259368160629,0.1921007871884651,0.91509387185815,1.769071307025588,2.1520948582571484,-0.6913572582498964,1.0689030857709796,-1.7875593411557835,0.3802125389454063,-0.1164678836734491,-0.6847751833738426,-0.2756499931774998,0.6180919217828725,0.3361329217882417,-0.5318534651702242,1.2348104449196875,0.0323457404294383,-0.8401251824467367,1.9518569254652087,2.548536151220321,-1.02860560082028,0.1478239604653486,0.4306228949246272,-1.5095014095038963,-0.6411739147863948,0.2938630204961978,-1.4956934156378068,1.0141089823972975,-0.4881644844242573,2.138184914883866,0.2816053608365345,2.588551196481467,3.427683060462912,4.6721195390193495,4.391212513746645,5.4379211392962725,5.402748213326745,3.430134393757168,0.243983358310201,-2.154117232245289,-1.001564185414395,-1.0798331117319917,-2.4142416180742656,0.6506016113496174,0.4380446159316428,-2.1461569876039075,-1.235871405678967,0.0914648702108824,./emotion-fmri-neu/cp026_beta_disgust_congruent_c0.nii.gz,26,disgust,congruent,congruent,neutral,1
-0.9175719812199252,-1.009666565966948,-0.5889378869182698,0.729247044710551,0.4791667010348207,0.5393130254777863,0.1309033795679538,0.3477208475403814,-0.7667683332631993,-0.7553986271574068,-0.4177482732311889,-1.144796564711543,0.6174189313934751,-0.9267659718585192,-1.236573443472143,-0.8465629318334462,-0.4082344633431682,1.3409540903135742,1.8728849547413444,-1.2006498670708774,-1.1554910840106123,-1.3406270026347145,-0.9251268431959632,0.711772511547889,1.0813358313528054,1.1140698137945226,-0.3486791711235507,-1.4177546877676777,-1.2347911890243584,-1.3984158318973563,-1.412760047821194,-0.8738895546554812,0.1799951842419881,1.11956007080491,-0.0110102709275434,-0.3271413107658408,-0.5631905459610173,-0.7240840586934999,-0.2310576300709435,-0.7263345123851922,-0.5003653101300668,-0.158053263416511,0.0776310999610592,0.5928540984947472,3.36067421020498,1.3494178788517452,0.3940008324894121,6.01589629580465,4.997385529144588,3.509542438723438,4.287063390239157,2.933862044298019,-1.208807531969449,-0.8877997775821439,-0.9075519621820765,-0.4738911445804897,-1.1908069977758975,-0.1940042437960065,1.5168581392691638,-0.5095974315347318,-1.0545189302384403,-0.7502205117811449,./emotion-fmri-neu/cp028_beta_disgust_neutral_c0.nii.gz,28,disgust,neutral,neutral,incongruent,1
-0.8964189601140881,-1.8086992543365803,-1.8599221868923543,-0.4203927221636095,-1.527522475840984,0.2356405252214721,-0.2858353026840071,-0.2380050979490991,-2.243314388595353,-2.133659037553789,-1.883795735133288,0.3294388192553145,-3.1061885083871346,-0.4718869429233585,-0.934158221448844,-2.066468205637146,-0.2439937718500418,-0.1317878325437463,-0.5931903942340133,-2.0756693341741657,-2.259977363626167,-1.0737708637881884,-1.5628858864726,-1.8374395882628232,0.4786315310787066,0.1702085911934764,-2.4523041607771865,-1.6213534349468013,-2.7869764090639206,-2.2730023904138994,-1.5287658502342594,-2.215788039498888,-0.3108887232020892,-0.962197289430693,-1.3501987900303158,-1.6298462913413037,-1.3820458263746938,-0.3019947910847197,-0.3751262833167222,-1.3151141704131908,-2.58085292940243,-1.9991476732866769,-3.308008127198662,-2.280784898056201,-6.305901142352767,-3.143347320687844,-1.5696462314377049,-1.1583553187863234,-1.0767788564315068,1.8336079104774263,1.825509786231456,1.846210760540732,-0.878438972185928,-1.061229426003795,-2.276119944381279,-0.556716825535664,-1.189526340215472,-1.0645617196429458,-0.9977214070256432,0.5284697246585638,0.3121056746437878,-0.9028234885966936,./emotion-fmri-neu/cp008_beta_anger_neutral_c0.nii.gz,8,anger,neutral,neutral,congruent,1
-0.8708725979532825,-0.0038754851544533,-0.6491027550064284,0.2686977827874696,0.6613922655217519,0.2062119091697003,0.5785203766117993,0.729575969740864,-0.2310476217620437,-0.2511633072457855,-0.2882942526907502,-0.1691462268969174,0.4462702730859119,-0.57488849442524,-1.2613798504659024,-1.0000933573082729,0.7344546898393969,1.7490955432545034,1.2408403521496298,-1.9184905982720293,-0.6400364703788763,-1.136536368707561,-1.755710275309543,1.3634656785753936,0.5481719171064149,0.8338846503661372,-0.7291176926663521,-2.313132518195428,-2.2771567177050303,-1.802621071409154,-1.37287570979449,-0.9481298823326192,0.099438013040194,1.0906307772762394,-0.3135533244722026,-0.7184836058748456,-0.9185317657079982,-1.103924888668951,-0.3402165702027329,-0.7772290482110118,-0.4504364184181587,-0.8477845994546823,-0.8023624817173118,-0.9644529080054928,-0.7796467588226311,-0.3320207463835337,0.590501763758695,6.014122072012793,4.691981918365711,4.807140050552534,5.187418373984846,3.080581958324553,-1.3145624531994742,-0.3439654072988184,-0.8730364716345503,-0.225258946377503,-0.7647065556281829,-0.279157581050355,1.4369120139173757,-0.3481816202196528,-0.4727116857271086,-0.652084302900454,./emotion-fmri-neu/cp028_beta_anger_neutral_c0.nii.gz,28,anger,neutral,neutral,incongruent,1
-0.7484761410677673,-0.8409775245994032,0.3653367925897603,-0.454555690678423,0.5864504825446484,2.186878202441127,1.2258533368798632,0.9793491920223276,-1.7586585899163674,-1.756384144026297,-0.3089154332717148,-1.0949682653222972,-0.8128276297689948,-0.688590994621245,-1.5755543835050958,-2.8491319513630584,0.1767477867701291,2.1076582814196203,1.460180988492643,-2.821118070539604,-2.575942242524169,-2.165797525271387,-1.2151715536364067,-0.2849141090680952,0.6508850809368832,0.7370090599465968,0.4351008054056323,-3.283817411330201,-2.352994684785368,-3.4479254881607315,-0.8089204809661373,0.3978967595426994,1.171604161295302,2.361987186558696,0.2249864153981409,0.4332502170574729,-1.3995993254100227,-1.932781191454242,-1.4856490811471716,-1.7291420439575682,-0.1744971809112715,-1.675490257441098,-2.024655925288486,0.7236815162058304,-2.841296485548483,2.93342993667674,1.735048597756469,3.3060440193774707,2.9230674924534057,5.403454162804338,7.607086417967972,3.151815553319851,-2.1938157107350467,-1.9449532252173656,-1.5198421501776924,-0.2868273145647282,-2.3569904284522347,-0.7097897981284672,0.3702231542308556,-0.9650014279181424,-1.6233652664885625,-0.5647890419207855,./emotion-fmri-neu/cp024_beta_disgust_incongruent_c0.nii.gz,24,disgust,incongruent,incongruent,neutral,1
-0.7132604868775461,-0.3767053894346554,-0.6402139748942495,0.0951819271724377,0.9076026459703794,0.6532348325244344,0.2509170035036477,0.5683452119441601,0.0456534504845613,0.6737790907466147,-0.4076023220416706,-0.2208153479773907,0.4057480922112938,0.8951398229958479,-0.0749210466952124,0.3856353206827027,0.573072474088133,1.3174507869658747,2.4932957463169583,0.3049113382649117,0.3562705258407657,0.5452563642437034,0.7994655148587058,0.9305305993592626,-1.3141869249203293,0.0152886500142372,0.1506444071045476,0.6898298057577952,0.6386006467756135,0.4327047721251448,-0.2063371938999708,-0.8972016692319911,1.3124924610665385,1.3762998074515385,-0.9431448840398868,-0.2468106431033233,0.2235523103958905,-0.0971271693009113,0.3090316991966993,0.3446201698019366,-0.8798831002427789,0.2297707580053697,-0.2210218569500883,1.8231198533202817,-0.0278127355598714,2.260300650149299,2.6712737886100606,5.547613301115384,5.1822824079470085,6.392565110072047,5.485901618924719,3.4022171619072976,0.5773488090881742,-1.590191694395389,-0.8729821392661656,-0.5521005041151924,-0.3199534337852891,0.3613358549582096,0.773943983712588,-0.984541451746628,-1.3442648807518072,-0.1284078172360757,./emotion-fmri-neu/cp026_beta_anger_incongruent_c0.nii.gz,26,anger,incongruent,incongruent,neutral,1
