Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,filename,subject,emotion,priming,true_label,predicted_label,error_count
-4.238220012401555,-1.8487811152257572,-6.21321529767518,-4.6838233685366175,-1.884008752630748,-3.6875044155659,-3.947124990599225,0.5522615834994004,-0.981929152309399,-1.9358321530185447,1.9369860887000288,0.7873276487597846,2.3621538065392005,1.0567200103971608,-3.698587433350725,-2.78903566636647,1.283027496686734,1.3451394153753895,-5.121592810458534,-5.920513287266581,-5.971230504186511,-7.326146298047683,-4.4495459683227,-5.424424127972746,-0.9360620537895706,-4.169811446801386,-6.43609264889064,-6.373306911159071,-3.302367571075989,0.3952871246175322,1.777143290840106,0.5777822874767223,0.7708431835220744,-0.1431959194364976,-2.547904429022714,-1.5253891019087449,-2.750286801170817,-0.9560050716344765,-0.710291360989604,-1.9187574840367092,-4.500443686027103,-4.035522628790715,-0.8266611815377944,-0.7489311461226726,-4.718840649313711,-3.1314086914994794,-0.4911055678661643,1.6039892196245151,-1.3766622505512476,-3.226786430395748,-0.7600379534589111,-2.798954186475337,-0.3315099862708749,1.0279938017284471,1.1610732375922126,0.3577322619654765,-3.2812272321738343,-1.4638801758085311,3.485583964113302,6.459892831145298,4.3952718248897735,5.011438641539771,2.3670446564944947,0.5842080525492995,1.1805396395165235,-1.2855811334065743,0.7181657918180726,0.3865142821128723,-4.399743859831426,-7.352931454671654,-3.566897294481175,-3.850783519334142,-4.299152580245726,-0.4174066365858827,-3.9198274855051785,-1.5514941387881125,-1.058396998166581,-0.4695015482194051,-2.093165387600148,1.7466398327078323,-5.4654213353986885,-1.2656592480466815,-4.706279326998683,-1.97906515127583,-4.051091303294088,-1.30989945911011,-2.200641942423308,-1.653228519705661,-2.4718205953686727,-2.10187750005922,0.1378549308349193,-2.4565486408444377,-4.6871979933396055,-1.167080186372353,1.897471501111776,3.4063298369990767,1.0076689882059358,1.7421641396398488,1.4879152325048224,-0.5816454772364607,-1.1239812455900116,0.1190163462461995,-0.5521866338624682,0.0923164309447556,-0.2378291781167522,-0.295482712827591,0.8073163948806622,-0.0745710437628044,3.462308020101036,0.5688835100981213,-2.7900888588200488,0.0265248217515054,-4.041793407511967,-3.171917808960607,-3.134346075743792,-2.762165710456196,./emotion-fmri-neu/cp020_beta_fear_neutral_c0.nii.gz,20,fear,neutral,neutral,incongruent,1
-2.655996332309245,-3.4895610492298994,-2.083210368521344,0.0479477701314138,-2.63114050788796,-0.7462563416720726,-1.615587035475301,-1.2805614120456024,-3.909242274399644,-2.627527790856209,-3.555579550226455,-7.645473690283728,-3.930624832089373,-3.870784126273705,-6.831415012674992,-2.499817846068261,-7.749465929938474,-11.139711238172495,-3.165219082545813,-3.005111843015293,-6.645995239398902,-5.1497795177024805,-0.0656850300138142,-0.3854588840398759,-3.722194398495022,-4.203079080905622,-1.2347754413705112,0.0415925134925615,-9.97650245344594,-8.482938662606676,-3.0013009914969886,-1.628783540710235,-4.664330025023818,-5.423175199290653,-8.312811954594702,-6.760310586040549,-2.377333761466553,-2.8639398077293503,-0.9566879583050448,-1.5034869517518434,-2.62674642165032,-1.2402213912979316,-1.446656526630804,-2.2473905746348914,-6.881148908993572,-5.249507353656671,-1.4292852476914195,-1.7315655920611717,-2.1133881089392648,-3.495173520070156,0.4795902056857531,-1.390581025161718,2.8305679657701623,3.0122606519085524,0.564269993354976,0.7294249124228805,-2.6371024565513124,-4.24278222011379,-0.3027858818755342,-1.2388772005332391,-2.647974638457124,-6.339368706869315,-6.400480275192148,-10.574200548125706,-6.08580851759569,-6.101925483750528,-4.407714554124655,-5.841528982934702,-0.997490323480294,-3.208268411202362,-7.211308692413671,-9.421831262774884,-6.961035460797522,-5.737288622291045,-5.54466960968664,-3.897446820195416,-8.800164763053258,-8.381103679327696,-11.99993082207996,-11.778550919176324,-11.408522458798746,-7.796847142998843,-2.3191542842258706,0.2596857024123972,-4.98173661501618,-2.839705244590898,2.05543323664651,1.7936431744619177,-1.6202120610821922,-0.0049884028304707,-3.482011946970793,-1.3340545654916676,-5.274387263690419,-1.590563478418118,-5.050003123158734,-1.8920782364975264,-3.6131675652090247,-2.0169832013799063,-0.988360273133058,-0.3308611982356542,-2.5363510856877856,-0.3317933935299994,-1.58916582961143,-0.275231089637272,-0.5708984351775586,0.7460745901092998,-2.995802537383546,-1.630817821782364,-7.410150743556834,-8.810327898851844,-6.780855681538162,-0.5704699571001701,-4.845183904294232,-3.378287028989439,-2.145468610702665,-3.805670526546614,./emotion-fmri-neu/cp020_beta_anger_neutral_c0.nii.gz,20,anger,neutral,neutral,congruent,1
-1.2578921584761795,-1.2646058969692031,-1.9140729568157144,-1.5075604259440931,-3.220571516788642,-1.6767559184525682,-2.3782449575517868,-1.627796005673184,-3.2644767606439062,-2.432069700679097,-2.002972961017069,-0.8641562676997068,-2.908451463707108,-0.5653365771871715,-2.2135776900126847,-1.2480414665468675,1.1130259762307166,0.0544018390622101,-0.9760977722154116,-1.3019602967586603,-0.2689410396062545,0.4270390249895578,-0.8139198991492858,-0.0223846637056955,-3.0085079091790483,-1.2582742718283255,-1.0882538973570268,0.5227482557289932,-0.0236376734153869,0.5888678749816866,0.6851211488157751,0.8437457860506175,-1.819072697798353,-1.666818721804192,-1.9266877395450657,-1.7653045388079984,-0.7606917639442214,-1.122738018848006,-1.3315751830800764,-1.2441727068207975,-0.9074332680817933,-0.9888855357519484,3.717400358290175,2.162501671699118,1.4931037049893383,1.7814409219847422,3.1584573616001426,3.3197008109755286,1.8439742510209904,1.2566475574232738,0.7114873858803598,1.3067701191199952,2.316260565014661,1.7853556470656529,0.0126225093234768,1.1888944372570702,0.8203377568346233,-0.8893649686285067,-2.4552547172753734,-1.2919283120869614,-1.656911407524726,-1.8153040039528443,0.8727835835768066,0.2063732169550095,-2.5646617918982777,-1.0804630372754964,-2.11346215554892,-1.3696133664696042,-2.3165791302334715,-2.887169123744706,-2.859025561477988,-1.2723586625286774,0.0658962313351531,0.2566179881289526,0.1102911698591629,0.8914035286845498,-0.179172855506775,-0.6327660421031693,0.922926985872794,-0.3604698411401157,0.3425401472047171,-0.4315548578143983,-0.3148494414670676,-0.0874012891504291,-0.7168814575720458,-0.2816567705241817,0.5398801412907954,-0.1431618150463691,-2.2084569341733884,-1.6158317189162743,0.1490344275338985,0.3480709658385768,-0.0390092166796721,-0.0131261032785816,1.6044566581451534,1.8360574355623225,1.2698317257931049,1.1386981265894371,0.8462299489038069,1.6737600207818053,0.0004663215238458,-0.0001764504165723,-0.0209446249176857,-0.0090268515849764,-0.0845495016006912,-0.0498910389228437,-0.1599926957030689,-0.0653403472182377,3.048741771208742,2.346732734242696,1.3439688378519383,0.5595939954933132,-0.8221387676682326,-0.4521728332517111,-0.241279322242742,-2.013205666046686,./emotion-fmri-neu/cp007_beta_fear_neutral_c0.nii.gz,7,fear,neutral,neutral,congruent,1
-1.1211339597284449,-1.069441272305969,-0.1154299379711154,-0.7354825635249134,-0.2931486116247359,-0.5648513540773679,0.3731814117535406,-0.7324906052152108,-0.809266152930126,-0.3996904675448108,-0.2594995941031308,-0.62004832832407,-0.0705157377074506,-0.2442540059038673,1.0989587689989522,0.3027562645719474,0.4071672867477041,-0.3674677901515089,-0.8598985695810252,-0.9717817169146258,0.2993312510249435,0.6172425506433958,0.3465396812841128,0.0686666498639218,-1.5792077918088907,-2.253798969092885,0.3384840078629671,0.1980024092789843,0.8940369697340611,0.8630814826099745,-0.8336227531768532,-0.5549440998637909,-0.3758907413995027,-0.5479162277508668,-1.2774945500956283,-1.5427307606152556,-0.0631290281945622,-0.2191207008630727,0.5569443410684082,-0.1309676266986614,0.3362068341841275,0.5970144360361987,2.751459916620274,2.143295074842823,2.289333970559978,3.171438486408054,3.189328034879712,2.521195806040005,2.9536000738468893,1.60765194634469,1.8219180053029211,2.035135710250505,4.589975149744559,3.590378538569948,1.692710955086148,1.8228961585566976,-0.6734285720547731,-0.9168443979446304,1.2822868716421971,0.250432367110959,0.2343332315833309,-0.213480062672372,-0.5736318738021741,-0.3161467466621892,-1.0298725342403603,-1.452937978355483,0.5924899106059525,0.4441541754637623,-0.9553973217022304,-1.385296783215341,-1.1832189509349982,-1.000733313337508,-0.7273533956822154,-1.0523020466909914,-0.6800692711541707,-0.9598094114106646,-0.8683260439509971,-1.174860100761862,0.5876140668479561,-0.561541282388077,-0.0015703198975668,-0.5164933198339127,0.9158897835284168,-0.0023389995301763,-0.6568688313052511,-0.5271629398940252,-0.3128901447509042,-0.3922500996836816,-0.5752483787547108,0.149916921445785,0.4206567983042404,0.569209531886585,-0.2477191046252055,-0.0459574196119453,2.207023845671782,2.5325303316565235,1.4942190673165328,0.7937492583083177,1.3139165790071496,2.203770718479152,-0.0814721928216891,-0.0189493275806075,-0.1490363174281648,-0.0774892125201859,-0.4047217575001032,-0.1908877357430654,-1.0453517190449904,0.4971250236168258,3.2510087658779017,2.913631808587608,0.6891948602341261,-1.662568835303778,-0.3849840763564939,-0.5139877906279544,-0.5959799775234396,0.4321257946661781,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent,congruent,incongruent,1
-1.0046202621418006,-1.103148365434005,-0.3405169003065372,-0.2406338449094758,-0.2283315542495812,0.0593827875760737,-0.1901300004558559,-0.2912021071246618,0.237877521445445,0.0465884907514661,7.368007490615451e-05,0.1986289267552599,-0.2249254130324202,0.078469323071712,-0.1384728710964659,0.0713730365978472,-1.0658122782853354,-1.3506717169141131,-0.8655216711475734,-1.2391997580190457,-0.500812086272354,-0.5786269711430158,0.2340030013068309,0.1915514852432213,0.0551510070158368,0.0256334889761889,0.1172292596223443,0.1418776737505505,-0.9508163349086292,-0.593981016516258,-0.9868354980473766,-0.9749576759060132,-0.7767422129933113,-0.773242643445653,0.3950520731919967,0.0990211197117675,-0.3258254212204594,-0.3504914348274497,-0.3358256897114454,-0.1904735914354803,0.3704942929891972,0.1817167654424071,-0.1849442327531535,-0.2841280159335637,-0.8930957916032726,-1.0900038702409494,-0.4485630246587324,-0.2510309897636564,-0.6678270848447043,-0.4742511252682111,-0.4629858257174897,0.2871259316202234,-0.5826169189858436,-0.3744133358386031,-0.1082593924053997,-0.028629749055261,-1.46575823110619,-1.3484682960567789,-0.7709397418663161,-0.6644425148752396,-0.7949466826647215,0.0309785332413087,-1.1477443911895675,-1.221921056384556,0.0563462020227304,0.1222340164092329,-0.5569193885263871,-0.3909895888820293,-1.125446944683445,-1.427015039919142,-0.1186558657811354,-0.2339766659254703,-0.4963152492246305,-0.6051050899198216,-0.2682980363114439,-0.3568487408903683,0.1107689223531105,-0.8551647267312175,-1.5441452513126428,-0.9625138796058564,-1.0569963315781232,-0.8773481071767031,-0.1414152429422971,8.672698896538568e-05,-0.2627016069006593,0.0570374812833591,-0.1976406642376063,0.2772897079733208,-0.0879797744899514,0.0874457168088539,0.0314986483614238,-0.0019329569663203,0.1872654863734387,0.0295454620575927,-0.3233140293411718,-0.6787972857527619,-0.6592759950127753,-0.5288430693942845,-0.1157437564742308,-0.0071498950369068,-0.1607687374877202,-0.1813344187353931,-0.060051836909751,-0.108152964219572,0.2506344552487496,0.1810565115727554,-0.4235715944572319,-0.322827368774564,-1.4775455974206038,-0.4716165101560853,0.051666879532438,0.1126244095162969,-0.202728702744365,0.3742278778881055,1.2336235909891962,-0.4896344710521908,./emotion-fmri-neu/cp016_beta_anger_incongruent_c0.nii.gz,16,anger,incongruent,incongruent,neutral,1
-0.7048101269743904,-0.6829063276170398,-0.019475995375532,-0.5257382338334564,-0.3421647632833943,-0.7686558565930343,0.4069505504472499,-0.0749243553209417,0.5309698029073817,-0.5988276975718684,-0.0031425767784341,-0.2096466549316052,0.7430280137076418,-0.1948819583708058,0.0108586719466959,-0.1080552633805152,-0.0012014755239759,-0.2569382838233669,-0.5857293409406522,-1.0851786601670597,0.0350983159791233,-0.2177726922707754,-0.1714805567743041,-0.641942417848597,-2.439621395695769,-2.745055741389957,-0.8139266565493496,-0.9837315247621636,0.0465633911365487,0.2298974942367853,-1.277400920012309,-0.7710115929157932,-1.017685700596001,-1.1127481738316638,-1.7353147689007566,-1.469972649237275,0.6113632401344907,0.1444256327479169,0.9555248545317356,0.1503910580818914,1.5738653349489902,0.7282247038674159,2.2149088447342646,1.864818833639476,0.4322905771937118,2.3891191179825357,3.376895889861867,2.662546611258154,1.952809554641397,1.6305510694146357,2.0728124256502825,1.4408884359721943,6.760041750986808,4.929387681819069,2.8289730816112506,2.928468293719635,-0.4210239814991809,-0.4155536805393906,1.5388630207446024,1.081876911336309,0.7686511983054081,-0.3301440214333232,-0.4911839735336683,-0.9590570661116448,-1.996744704461247,-1.840433297218909,-0.8473586357837924,-0.6592119537296779,-0.5763388896082128,-1.0123359635606413,-0.1457739694040538,0.2588778662167882,-0.8190883779123456,-0.3238024123377835,-0.2394871848774946,-0.6048950233595831,-0.4781257139824866,-0.5742537349301019,-0.1745230089761444,-0.5906476229071548,-0.9507687769309978,-1.2006095602347209,0.4652095574976437,-0.4539708564395761,-1.2706573008711282,-1.0521438350613963,-0.1544096554417377,-0.6595522986460939,0.5651211763140366,0.6247623644223617,0.9766200240072238,1.348309820512372,0.0987749627998992,0.0553435729290187,1.471984138363816,1.3236051571346878,0.615573364556479,0.6027665798759941,0.7991855653332663,2.923289200138889,-0.1175281073803172,-0.0306525040215747,-0.1069864647737318,-0.016615549178509,-0.6836345437001646,-0.4356849351559591,-0.798830050104036,0.6174657492696656,0.7479735429422649,0.3361663068244442,-1.2558801482772344,-1.0519916876775972,-0.370631464244712,-0.4872349459026546,-0.4627726597263519,-3.008237929214439,./emotion-fmri-neu/cp006_beta_anger_congruent_c0.nii.gz,6,anger,congruent,congruent,incongruent,1
-0.5770562969495667,-1.6738338740678536,-1.8289061921219172,-1.3281650339697892,-1.5183054150160646,-1.1108964746755472,-1.4619300710133816,-0.9925856026789646,-1.589670458492697,-1.3609071839808593,-0.9972104414585502,-0.0680037057759487,-1.1427708533858691,0.1462895650560043,-2.0975924765590634,-1.5663773768512714,-0.1834200359544349,-1.182547524350679,-0.8177344459902525,-0.6022578471294817,-2.174502887085611,-2.0073407669787944,-2.215306054440872,-1.884467696585748,-5.655459678004905,-4.8704154024718695,-2.9774894724351,-1.901952587284561,-0.1070559626906256,0.8663903401435125,-2.653587517911057,-2.40194082223156,-1.437490396080461,-1.3474596669816994,-1.770781844150101,-0.1263679819408465,-0.2729373972288311,-0.7658161382673149,-0.0674737071429417,-0.5080335272019697,-1.3849134808083068,-1.7543962200207894,4.420704224504561,3.089633755241371,0.1628122161607687,2.051893719901352,3.6518154245964354,3.0358221896163533,3.339329570814934,4.896363814807199,3.5405426908211477,4.2389886775917605,6.7827466421491245,6.555483894853468,3.142825386804799,4.15901226325702,-0.2755256293621668,-1.3032426305550635,2.127164309478018,0.8832819204511657,0.568926806910865,0.6185490219677916,-0.716745330397096,-0.3571221402706466,-3.2693060479096268,-1.4989631190535695,-0.7247456132323471,0.1910520417098522,-0.551267986466288,-1.4603136566259545,0.3793526322439065,-0.1035139653204172,0.313644421700074,0.2431450934678518,0.0385088756820865,0.0148588770002399,1.484862082603888,1.3533796429438103,-0.6577790129720911,-1.6956654131050148,-1.4801926788255264,-2.469253725663941,-1.1012925243473306,-0.6585489863394076,-2.157999609677404,-1.6437714288606795,-0.9162395229481036,-0.943486322177605,-0.5163011946321922,0.6552671685542151,1.3071060361742208,0.350045787985089,-0.0278459674412732,-0.0319710362739617,0.8925346963040168,0.0768439097735888,0.5503353971815378,0.9104310972233728,2.321077172571656,2.032118412090861,-0.0051068902745977,-0.0003010727894115,-0.0012575137806824,-0.0003931199024624,-0.1227484622409907,-0.0978666185577406,-0.1871349073384719,-0.2258167537310918,-0.3860939485487468,0.1236585161249899,0.3659814227686128,2.249487275860182,1.2999204588348363,-0.1236558868816361,-0.127976489887997,-3.151978582102517,./emotion-fmri-neu/cp021_beta_anger_congruent_c0.nii.gz,21,anger,congruent,congruent,incongruent,1
-0.5051809767162128,-0.8347928184042918,-1.349779848944967,-1.5773104406234857,-1.104420026011163,-1.1575300228634429,-1.7600506045950193,-1.242026735514271,-1.1234165942105807,-0.8730063762031312,-1.1649515771608745,0.4311438951015429,-1.2596661466830552,0.1710868647492556,-0.6210622844676128,-0.6322292405129428,0.463942688504636,0.2641706337289969,-1.7099546025858132,-1.357389376622317,-0.3555868235765953,-0.5031893143283932,-1.244860819620026,-1.1192705463561603,-2.483415363121245,-1.9205064591356396,-1.3375511954281754,-0.6693483676717601,-0.0984749161512584,-0.0993253119898513,-0.9636417900717412,-0.800950222381526,-1.6598331893093143,-1.3513543909464,-2.108778985017009,-2.170834793760241,-0.004566604997928,-0.6821950662552086,-0.6192383271003765,-0.8867149860845149,0.1481891165044344,-0.6041673449539974,2.5426436248693034,1.265060264638953,0.9484484027286256,1.792357731321245,1.8234751302106629,2.090425168851181,2.8210454240909986,2.268791534890486,1.418881139090742,1.809735481476524,3.4300511337579622,2.626991344704826,0.2939925132906575,1.1883028511182403,0.7882640619117021,0.5345825963803146,-1.0651489216945118,-0.031411019256859,-1.0431440292742182,-0.5140821500783863,0.3440550979865412,0.292942269691265,-2.0109090312781226,-1.3424160491809722,-2.812194383413896,-2.0579795377815384,-1.032777980045995,-1.9903626768975584,-1.1131219619317452,-0.7688956314813306,0.1387740913695158,-0.2836442904194381,-0.0069586650296764,0.1199839162323423,-1.0149065199225589,-0.8398388512193334,0.3852336460115386,-0.7051925900486635,-0.2387659271474621,-0.5472305359076494,-0.6521546897121476,-0.2802286975717868,-0.7811094781549544,-0.8039609087731006,-0.4394001659901247,0.0499755146579866,-1.2435655781277448,-0.7012637518673319,0.2866794373972954,0.627645922000551,-0.0433285950541243,-0.0169298482297062,0.3127207359239201,-0.2375774291862582,-0.6961099734755508,-0.0332931151265222,-0.5115736585473372,1.4739033932267054,-0.00053975183183,3.6043492027550295e-05,-0.0069536900211042,-0.0020415929967771,0.021217355109145,0.0227707642714538,-0.0733230396715966,0.0169400538189087,2.35046716180168,0.026247875315733,-0.3568970878749583,-1.025974267283417,-1.5278500562841824,-0.0917088844036548,0.2186805758313365,0.3385316110869114,./emotion-fmri-neu/cp007_beta_anger_incongruent_c0.nii.gz,7,anger,incongruent,incongruent,congruent,1
-0.4767778045660045,-1.1584925873515897,-0.5947452798130972,-0.4554297666141685,-0.2018134370973436,-0.2424581840575823,-0.5713138486730379,-0.2669874149024993,-0.5483980268232992,-0.6076395789754473,-0.4723716354033124,0.2036242493485076,-0.5237873323657818,-0.1827759475138551,-0.0817664375092293,-0.5466453468720059,-1.2930507786317558,-1.4763416050491838,-0.2870974543616353,-0.7967667481424465,-0.8378307650528681,-0.7437595637838028,-0.2820335315526457,-0.460511801391262,-1.221898839705894,-1.3906372047022062,-0.3251223293653731,-0.6563386009356517,-0.6825058276762451,-0.7827183631520426,-1.1759652793409772,-0.9645502253263968,-1.2081667715353448,-1.1987412719866732,-0.8182772804643876,-0.4731767373124604,-0.1459223062464665,-0.7543751393153842,0.1544010889886807,-0.5198761503367756,0.0037711356083032,-0.3262872399164311,-0.0848474812968617,-0.3049068457210529,-0.5274863543106703,-0.4986934275756689,0.2734714739864619,-0.1327557478837545,-0.0483074290924522,-0.0573512761776223,0.0762379921740077,0.5754068967175615,-0.0664389112622287,0.3945718069815387,0.444371418491724,0.1490015754933045,-0.9917461659947352,-1.392548153431941,-0.79767731271889,-0.1364710952687695,-0.8990595438299065,-0.3284419720898942,-1.1633152969464873,-1.2581997773974023,-1.0752609050248891,-1.3089502141352822,-1.152058749333067,-1.1730374303217068,-1.112313345796066,-1.4282757178401868,-0.4185365585121334,-0.7658948135173019,-0.2232025358213556,-0.7256187107401086,-0.2014278001613909,-0.5075575269494905,-0.363979519434266,-0.9489423796881078,-1.620441874106318,-1.9697216269040665,-1.1366726354403422,-1.5187228424396502,-0.148029418295967,-0.8751561226838688,-0.8376469049004661,-0.870970438198747,-0.1190415418286371,-0.0542568628832907,-0.5794653509582439,-0.3604737233641958,0.3171688441589675,-0.2940714256454562,-0.0107919737003088,-0.3652615315955252,-0.0015245552632531,0.1563156142053996,-0.3946569105077299,-0.3816259481717159,0.5485159407204936,0.2038248951146124,-0.0487811922138494,-0.161484199717441,-0.0207005338205182,-0.1314669529239031,-0.0207081718622951,-0.0243114802443053,0.2646054557196539,-0.5089136231666861,-0.2157373164158429,-1.4424977813741438,-0.715865656158135,-0.0445185581582199,0.2270240938216733,0.6377725010105577,0.154571460277633,-1.3224988157266628,./emotion-fmri-neu/cp016_beta_disgust_incongruent_c0.nii.gz,16,disgust,incongruent,incongruent,neutral,1
-0.4685590672952611,0.3362460587726137,0.2901689158304003,-0.1168517492681859,-1.062574756539967,-0.8434464663804159,-0.4936472668877043,-0.1042520308006395,-1.7992651999052478,-1.390769021904282,-3.2232199439111966,-0.3106325905162207,-2.5346456852085746,-0.1293413956512978,-0.6968445006694626,0.1298691670213319,-2.774727895963283,-0.4686391954093442,-1.0572034620350523,-1.357803402010528,-1.4586837325089892,0.3596688184317331,0.4458392092612655,0.927346587073568,-2.726681809928664,-4.124034064691652,-1.0265317827593814,0.5382421498578862,-5.53819634718365,-2.5516345374050817,-3.090964104229761,-2.001298412401537,-1.5742945966959423,-1.754598422302072,-2.092520935980071,-2.1294056325402697,-0.1877294368539184,0.7637615515335697,-0.615263777132861,-0.8875238759305722,-0.4422448472225848,-1.580996498439768,2.656940591627344,-0.0916412176955184,-3.619296378250229,-2.817621442174928,2.7415028747919323,3.3248375860607977,-1.9794506650387305,-1.6562523972849856,0.3348999653183203,-0.8259767322941024,5.873582734526116,4.567000627799662,3.3259729653916823,3.35711632340683,-0.7065460661148274,0.3366365971757303,-3.853852500369013,-1.0763461140651085,-2.2160794963837507,0.0447594843919386,-0.7128929891652566,2.092173568229029,-3.509823739043303,-1.1392058595759256,-4.852189743579883,-3.6373549219134897,-0.1405913001542515,-0.6374755929867264,-1.6962501812389414,-0.6056059156328639,-2.1000670817310176,-1.3802000611307064,-0.6750393165495809,-0.3941676823103008,-0.5344768391678086,-0.280219100661433,-5.1667795185384895,-0.8172630871105595,-3.273261811986,0.6254795870709654,-3.485960880169295,-0.6748606546368404,-0.5097239963473279,0.6745655569246334,-0.8184751912244155,-0.5488370578431913,1.3237145635145933,1.381653896582732,1.810043516671767,3.1373377070279176,-0.1258603630170787,0.1611603572754711,-2.5488448239118133,-0.5366915201790844,-0.1627247574952161,1.625871207326438,2.3079943740384903,2.788160181172788,-0.1293901761285241,0.0464965079745517,-0.0259336094953699,-0.0281163520540158,-1.6590661671681195,-0.9535601335581098,-1.4362170290894314,-3.0468482577919707,-3.0364467135277167,-0.983955037438174,1.436233529354132,2.0913090030685804,-0.3513146290359288,0.1709594479250631,-2.373753857862229,-19.215142066232524,./emotion-fmri-neu/cp004_beta_fear_congruent_c0.nii.gz,4,fear,congruent,congruent,incongruent,1
