Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Operculum Cortex,Central Opercular Cortex,Parietal Operculum Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,filename,subject,emotion,priming,true_label,predicted_label,error_count
-1.6950430168166508,0.1820435724958762,-1.0048096047097077,-1.750611307474944,-1.2917772365292777,-1.4345688398448202,-0.9864587969566824,-0.100806004478585,-0.3741154128265297,0.0440407959772927,-0.2278876388205684,-0.9121314404753372,-0.9984572331835524,-0.749576316995426,-1.558228697126227,-2.274677469648443,-0.4645996280799316,-1.5160657139685774,0.142738134364992,-0.148369126793502,-1.1104676846674058,-0.8896246179516998,0.8004079375141007,2.6390877941338786,-1.3786484693008878,-1.2736363942627795,-0.0800185489688179,0.1926448629049823,-0.3720373563947616,-2.0793340212365394,-1.107022068734473,0.6702105815845222,-0.6309591389078485,-1.8648862950046696,0.1108909313661237,2.454401297505161,-0.7123410089588427,-1.101427455246954,1.4375580364570006,2.846169207181999,0.0161304430130366,0.4534123722309486,-0.2922863525934922,-0.8232931874139803,-0.2246427910744446,-0.0716651479577557,1.8542331842947248,1.9034525071026145,./emotion-fmri-neu/cp007_beta_fear_neutral_c0.nii.gz,7,fear,neutral,neutral,congruent,1
-1.348253937219137,-2.265594945507237,-6.671248469779963,-1.8731456250078848,1.0993590390457246,1.337428532979203,-2.4193901843658927,-2.082048746868763,-4.51107111764043,-2.054209600030313,-2.7287371821458786,-1.815539747267732,-1.3914167896369969,-2.8135360492610464,-1.9906820106548695,-0.2784605409713466,-2.671962503360047,1.1610691203694077,1.2250655019350811,1.145657648094644,-0.1831876800284506,0.88232046165613,-0.637594915786971,-3.0151829114489304,-4.738831686117563,-3.79720311932208,-6.766136938343479,-0.7547519685740284,1.1619987659757915,-0.6017388980575464,-0.4292848022477015,-5.255397312127212,-3.419659918130612,-2.579768236269433,1.5882144975243575,0.1280726830599629,-2.11416411872689,-0.0506072302763105,0.5972899164864708,2.719667805798181,1.406680511605853,1.877606775480593,1.2577888468667704,-5.6847643591064445,-1.4614974098911049,-2.697723662884735,-2.89279500268718,0.7437919959044237,./emotion-fmri-neu/cp020_beta_fear_neutral_c0.nii.gz,20,fear,neutral,neutral,incongruent,1
-1.2138788196444408,0.2109008712340059,-1.163997815998452,-1.0502938794419696,-0.6608643310928776,-0.6214233842508019,-0.9659119185231464,-0.6164457007524462,-1.5842055906459824,-2.2317307048625934,-1.8763144537050616,-2.1384695654264205,-1.1422498511724908,-0.5262892641504568,-0.3959922673157807,1.105461856045025,-0.5614282229034036,1.1331062601066444,0.2958904242997016,-1.0828773016359616,-1.976784733595388,0.7087754427628347,3.019409082838,1.4845685568504086,-3.2662322987356838,-0.7695928871968171,-2.0785580169260283,-1.898309225841528,-1.6405405151270942,-0.8935612497466289,-0.3310357888279275,-1.2524307371967818,-1.1246074341441794,-0.5339731276799358,0.9047212009619148,2.625504091338549,0.1732368801742715,1.0338655008757354,3.862485931684215,5.739624387019695,-0.0726210702381358,-0.3713922577961623,-0.9177194292795536,-0.8023061510693091,-1.1944595131652205,-1.9339185974355209,0.1143893679087555,4.485808354432733,./emotion-fmri-neu/cp021_beta_anger_congruent_c0.nii.gz,21,anger,congruent,congruent,incongruent,1
-1.1372590359245067,-0.0057455444939521,-0.8641529513963677,-1.1326158366754744,-0.3191409023718711,-0.3425211909444045,-0.5654056447305883,-0.2682104129176029,-0.7883460150502795,-0.2379825057783262,-0.7426889977308062,-0.9998668796495848,-1.0812909796722874,-0.2218995713069602,-1.0452448317329175,-0.9216967980572612,0.2346547973747514,-0.2469624943177422,0.3994360634200624,-0.4530196668518186,-0.9821690249273624,-0.3824646752686068,1.5503563663777034,0.9037122473203524,-1.4241252050966753,-1.7489294711943724,-0.8294002903447575,-1.147389102780005,-0.8962679467277366,-1.9017800009149888,-2.2154382308612184,0.5329907858291036,-0.4359006829035842,-0.8090148997181715,-0.5812087798044258,0.5757442968931493,0.0614256974010428,-0.8983456000698806,0.4154481049364632,3.354922871544387,-0.3609634985846749,0.2333458628312674,0.1676203200812307,-0.7204724353040628,-0.5625921188438807,-0.3477705875300594,0.806149347679694,2.439157312613398,./emotion-fmri-neu/cp007_beta_anger_incongruent_c0.nii.gz,7,anger,incongruent,incongruent,congruent,1
-1.069433248202309,-0.3217572528741381,-0.6849600266148429,-1.3877083841250786,-1.4613695642736266,-0.7909915691006387,-0.0604715161832416,0.0204556161562424,-0.214244348246544,-0.377648053618518,-0.5207756688840514,-1.1633015448721216,-0.864230235043053,-0.4733389519640592,-0.4610140680743781,-0.940736637895788,-0.4351407912877746,-1.399233858050089,-0.4396777512499381,-1.070013829193388,-1.4363294793285413,-0.8405995058142459,-0.2708205645232913,0.8694703819272547,-0.5378988142412013,-0.3806603291962431,-0.080718960879545,-0.8666286989121391,-0.4670162715308743,-1.283649607102349,-1.4072926038988605,0.2887118378416697,-0.5646556250740251,0.2098380284670247,0.2324531001782778,0.1438656926736115,0.1722670797467561,0.1974349768140735,-0.5946031474025264,-0.5231393004917455,-0.2704327604499517,0.0564812896546612,0.4320727295175938,0.2287572113813434,-0.4409276049743666,-0.1833869884307593,0.6147103781109358,-0.0595352353830822,./emotion-fmri-neu/cp016_beta_disgust_congruent_c0.nii.gz,16,disgust,congruent,congruent,neutral,1
-0.9983597358527224,1.360039880584467,1.0177579068609763,1.6200908862312755,0.2090627378751295,1.5946602751867651,1.6292147426828032,-0.3250158581518668,-0.451233099483415,-0.0032493458386997,-0.2539542026588449,-0.1026621167605885,1.1663919623499632,-0.0190503391104649,0.0794374390334615,1.523513998397335,1.894408087112316,1.5846344276423538,1.9150660605402767,1.2226149530360997,0.8685123141321899,2.1353266543984244,2.990535467518121,6.627623299063511,-2.8084673854901534,2.6478110963432853,-2.1432683585117736,-0.3884731420952554,1.214013423824993,0.6323880571164388,1.6014486206694436,4.679314994103096,0.0397247099510429,0.0889218053647143,0.740613528560636,4.2616069352575385,-0.748729887549835,0.2882398401053535,4.847245319189536,5.353474429655067,0.6495351890884009,1.8895859694897224,1.928079040885412,0.4203801072316925,1.395314177226608,1.6518261857964012,6.449033864697378,3.4860837724793075,./emotion-fmri-neu/cp028_beta_disgust_congruent_c0.nii.gz,28,disgust,congruent,congruent,incongruent,1
-0.731716397758106,-0.2778357124793358,0.1557666584771341,0.35160907728851,1.15229869945815,0.7791562581784297,0.1722232564972121,-0.4044148008880747,-0.9956617968659488,-0.3389383619021852,-0.1165654662852018,-0.3169764620969367,0.1368871007834685,0.1623769495136438,-0.1269315097941653,0.157648908568956,0.545226592550962,0.0956058313302092,-0.5218238954123834,-0.9331497348772269,-0.8671651647644231,0.7973977195528319,1.2522374502857545,4.90156007554029,-0.7531158870335747,-0.7197575329043262,-0.8203613305541905,-0.2881876965291691,-0.3595972335948632,-0.82271506518429,0.1940507237098401,3.574204545670762,-0.1012862540260173,-0.3413389757357313,0.9291591523414569,3.162512122292437,-0.0669424459593518,0.3800377851555212,3.395107722185532,3.716213395693188,0.5360909828778478,0.1474369279354762,-0.5663927445082059,-1.298123337916805,-0.815229203027357,-1.0914561240611822,5.347690304929119,3.5461131058407167,./emotion-fmri-neu/cp028_beta_fear_neutral_c0.nii.gz,28,fear,neutral,neutral,incongruent,1
-0.6586424024999743,-0.248771482781253,1.3124228205812825,0.7828887104206876,0.7661660084269102,0.6921597328844349,0.7615647388681422,0.3332298943315513,-0.3696423740297457,0.0547412542630647,0.1143312730053346,-0.1944214902344896,0.3738688252044951,0.3249259988337644,-0.0101487207219049,1.6924003360229514,1.001476939451621,3.4071555271760685,1.1461385792834358,0.6246641669720105,0.6985345952023956,0.7993152514387557,2.9677282842701382,1.1626975003988975,-2.3606686084797266,0.9685072720460772,-0.8076270981300199,-1.557522534736906,-1.88588014848494,-1.8009904637426668,-1.4239859825170276,-2.253461130100223,0.0860268791148682,0.0048356302649917,0.2905511412696466,1.6664244895475606,-0.1751340325001998,0.9189232714092366,4.490656583072105,5.704750313410562,-0.3048189598062719,-0.1446174440701915,0.23046291057982,-0.446751652766876,-0.2422834317405559,0.4474913037128321,-0.1293601429818903,3.012286153890769,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent,congruent,neutral,1
-0.6126852005469207,-0.2935864343044103,-0.5961122148752643,-0.7158304944703041,0.2596318674271831,-0.1045430904420243,-0.0043128584059141,-0.0057659496959895,0.4473970908968343,0.2912576169620283,-0.1150584741622902,-0.3534834472030948,0.6024883998466767,-0.5400964299061468,-0.1091514989007122,1.6955587312371216,0.3448981143184239,2.707314060847713,0.6197006567245215,-0.4285947322044039,-0.4331533103701933,2.4100166266088308,3.1478413211248766,2.2995208338024846,0.5544329437506604,-0.5812920746444367,0.1797297501339882,-1.1830419955574574,-0.8430402547296686,-0.8598729404956869,-0.4573285430232989,2.135584886494188,0.0187720406508138,-0.1570016999690265,0.1835956487140676,2.889022622337474,-0.2989843006286388,0.646114444515286,2.834500070326944,4.018167149660326,-1.3935193375755348,-0.4366205582155632,-0.4203874167989833,0.0953145942920903,0.4678553967476527,-0.0455820759883869,3.35089926556116,4.348878710879613,./emotion-fmri-neu/cp026_beta_anger_congruent_c0.nii.gz,26,anger,congruent,congruent,neutral,1
-0.6120374691641116,-0.3803650568018546,-0.6912425867331415,0.0113577635419253,0.5976854801187101,0.4561896882634745,-0.4570446074990919,-0.1325194446082815,-1.0753959721212725,-1.255585145346472,-0.3096354390312971,-1.2018051231350744,-0.112144195722987,0.2099334818552961,-0.386399246887208,0.0586230598880036,-0.0381568495635328,0.2315214828512179,0.7158246299147983,-0.3922149123831724,-0.7312319381775237,0.9038638092745074,2.030440214966775,5.322914738747026,-0.966768604746398,-0.9838201697420266,-0.8196506530679765,-0.728144047332878,-0.8920596519552645,-1.3280098231501702,-1.2760152845082078,3.28201850136558,0.0056535721924671,-0.079540084396203,0.3514785781328005,3.555432367789145,-0.0595593202916732,-0.0334547367550177,3.5261633677862907,4.944665312124774,0.6884716599926635,-0.656242324895167,-1.021397799806945,-1.4012253363021567,-2.5181244045084017,-1.8097806618305063,5.840238708639519,3.1993647733087296,./emotion-fmri-neu/cp028_beta_anger_neutral_c0.nii.gz,28,anger,neutral,neutral,incongruent,1
