,anger,disgust,fear
Feat 1,0.04526890473455916,-0.06351928670650228,0.018250381971992705
Feat 2,-0.04182382988783793,0.05465726941090888,-0.012833439523088259
Feat 3,0.0005385964727866333,-0.1362707605010738,0.1357321640282931
Feat 4,0.08780805101324264,0.03437770629367763,-0.12218575730694728
Feat 5,0.0455349666951107,0.1482932910341047,-0.1938282577292318
Feat 6,-0.1408490801763888,-0.017613156908054386,0.15846223708445822
Feat 7,-0.03728162161641368,-0.12583781750903178,0.1631194391254506
Feat 8,0.026808492008892817,-0.007316842673656187,-0.01949164933524503
Feat 9,-0.1615169184740554,0.1173908462205922,0.044126072253469616
Feat 10,-0.20308869887317132,0.17766058366771903,0.025428115205460712
Feat 11,-0.08578224775660023,0.061277944161401574,0.02450430359519988
Feat 12,-0.041742035020839736,0.06806939430242677,-0.026327359281595242
Feat 13,0.1422262112312425,-0.017623679914972698,-0.12460253131625115
Feat 14,0.06519474593682491,-0.2707432164597289,0.20554847052290562
Feat 15,-0.2949418219287774,0.22514427681541394,0.0697975451135193
Feat 16,-0.024560685141251905,0.095959592759456,-0.07139890761818385
Feat 17,-0.06843824835284207,0.029309500441348627,0.03912874791149251
Feat 18,0.16725306184521985,0.10197746869326706,-0.2692305305384646
Feat 19,-0.11841653287220835,0.03202353801688107,0.08639299485532262
Feat 20,0.01735722219382871,0.011145810957247614,-0.028503033151083525
Feat 21,-0.01768049083747708,-0.00920762558184686,0.026888116419347616
subject,-0.0013909386945880416,0.0007593696223304774,0.0006315690722685806
