,congruent,incongruent,neutral
b'7Networks_LH_Default_pCunPCC_1',-0.46073375964400515,0.5196956714126881,-0.05896191176868594
b'7Networks_LH_Default_pCunPCC_2',-0.28140568824236756,-0.004453575716914862,0.28585926395927863
b'7Networks_RH_Vis_1',0.023173732829616312,-0.12368653301840361,0.10051280018878926
b'7Networks_RH_Vis_2',0.0271281107269829,0.08324807362547393,-0.11037618435245855
b'7Networks_RH_Vis_3',0.37404443831695755,-0.45773940126506735,0.08369496294810883
b'7Networks_RH_Vis_4',-0.0568438155154089,0.3028803410077621,-0.2460365254923515
b'7Networks_RH_Vis_5',-0.3519131644074459,0.14395274902310706,0.20796041538433985
b'7Networks_RH_Vis_6',-0.04023961113061208,0.049986795210504156,-0.009747184079891844
b'7Networks_RH_Vis_7',0.24007295907456244,-0.07189460437245979,-0.16817835470210743
b'7Networks_RH_Vis_8',0.0958180512039407,-0.11065514069761498,0.014837089493684279
b'7Networks_RH_SomMot_1',-0.11175489581294394,0.15085608313093993,-0.03910118731799918
b'7Networks_RH_SomMot_2',0.1495354188632008,-0.19400754989424915,0.04447213103104772
b'7Networks_RH_SomMot_3',0.02218933102644745,0.14427526282940414,-0.166464593855851
b'7Networks_RH_SomMot_4',0.002328111789843365,0.2448253691583162,-0.2471534809481608
b'7Networks_RH_SomMot_5',0.12048799599293626,0.12051017526878474,-0.2409981712617204
b'7Networks_RH_SomMot_6',0.07932979247931488,-0.03334927405613217,-0.045980518423182626
b'7Networks_RH_SomMot_7',0.323757665672671,-0.10190263841366576,-0.2218550272590035
b'7Networks_RH_SomMot_8',0.24506255564719429,-0.20937188456168326,-0.0356906710855097
b'7Networks_RH_DorsAttn_Post_1',-0.38841231381143737,-0.4519249683429769,0.8403372821544215
b'7Networks_RH_DorsAttn_Post_2',0.06481435239344452,0.034248580340367374,-0.09906293273381275
b'7Networks_RH_DorsAttn_Post_3',-0.100282569581078,0.08749349718083427,0.01278907240024299
b'7Networks_RH_DorsAttn_Post_4',0.3417223986904354,-0.11622528616088804,-0.22549711252954563
b'7Networks_RH_DorsAttn_Post_5',0.09873247028185894,-0.2712874686544383,0.17255499837257776
b'7Networks_RH_DorsAttn_PrCv_1',-0.02992581845570978,0.24346985247942993,-0.21354403402371697
b'7Networks_RH_DorsAttn_FEF_1',-0.09522265446082896,-0.04717533759363416,0.14239799205446577
b'7Networks_RH_SalVentAttn_TempOccPar_1',0.08582414445663353,-0.3106193801826067,0.22479523572597077
b'7Networks_RH_SalVentAttn_TempOccPar_2',0.06493510889957999,0.15657657368095676,-0.22151168258054027
b'7Networks_RH_SalVentAttn_FrOperIns_1',0.14966512965976111,0.17026792016690306,-0.3199330498266608
b'7Networks_RH_SalVentAttn_Med_1',0.15157688262495317,0.038592994337407746,-0.1901698769623559
b'7Networks_RH_SalVentAttn_Med_2',0.0361228145171936,-0.025843112935996254,-0.010279701581196524
b'7Networks_RH_Limbic_OFC_1',0.1370618248045833,0.028802977770887195,-0.16586480257547498
b'7Networks_RH_Limbic_TempPole_1',-0.03275792466692544,0.2973244167654965,-0.26456649209856753
b'7Networks_RH_Cont_Par_1',0.014972313144910807,0.07648526049423582,-0.09145757363914783
b'7Networks_RH_Cont_Par_2',0.2542672693159606,-0.14321215826610828,-0.11105511104985483
b'7Networks_RH_Cont_PFCl_1',0.24736318566521065,-0.06273620501723244,-0.18462698064797514
b'7Networks_RH_Cont_PFCl_2',-0.39503142907296585,0.3875480304581692,0.0074833986147965215
b'7Networks_RH_Cont_PFCl_3',0.2152561849826087,0.021580787964979448,-0.23683697294759656
