,anger,disgust,fear
Feat 1,0.0026291046105195747,0.004762910075609368,-0.0073920146860736325
Feat 2,-0.009625631866566786,0.005066792916262016,0.004558838950334005
Feat 3,0.007688334385269266,-0.0042161759907318715,-0.003472158394511778
Feat 4,0.0008316556618855502,-0.005515700421823839,0.004684044759958365
Feat 5,0.003788851387383903,0.007067386575809636,-0.01085623796322611
Feat 6,-0.003068340851661013,0.012980134006080392,-0.0099117931544044
Feat 7,-0.004674595991101642,0.0006855766596896152,0.003989019331410595
Feat 8,0.008545757311656493,-0.010971513230588318,0.0024257559189646925
Feat 9,0.010493927278855694,0.00324089852008003,-0.01373482579897907
Feat 10,-0.0001293330109628524,0.006216381188093722,-0.006087048177096022
Feat 11,0.004825354121535718,-0.002382057302690337,-0.002443296818847175
Feat 12,-0.012519711585646133,0.024594885917069507,-0.012075174331430578
Feat 13,0.013263690840769619,0.00495023688445467,-0.01821392772520726
Feat 14,-0.007162113934321447,-0.012742490930038302,0.019904604864369242
Feat 15,-0.006824228178871965,0.005554195004331526,0.0012700331745328771
Feat 16,0.004027723033761399,-0.006580117538933649,0.0025523945051682028
Feat 17,-0.00011848036321722427,0.010801449052252318,-0.010682968689040808
Feat 18,0.00510960976299352,0.014784131434497914,-0.019893741197496186
Feat 19,0.012336353801454935,-0.00875254079009104,-0.0035838130113749556
Feat 20,0.0003256829909863224,-0.0002502346833275441,-7.544830767847654e-05
Feat 21,-0.006528756380593845,0.017840845618237164,-0.011312089237656824
Feat 22,0.020973838120781657,-0.0011802630219558757,-0.019793575098826715
Feat 23,-0.02038291275530317,0.017209095122037495,0.003173817633266085
Feat 24,0.007710715603646436,-0.001167819252567592,-0.0065428963510853685
Feat 25,-0.0002190949414901354,-0.008705633855967506,0.008924728797434073
Feat 26,-0.005757614682608778,0.0012182189093414382,0.004539395773259468
Feat 27,0.0063549368379644325,0.006246709023910983,-0.01260164586189518
Feat 28,-0.00259123443644554,0.008145957482736343,-0.00555472304627695
Feat 29,0.003022502008488926,-0.0034308016348572018,0.00040829962637986615
Feat 30,0.004817790195876459,-0.00841518750792599,0.003597397312051577
Feat 31,-0.01180931606025053,0.0003287254682325831,0.011480590592023408
Feat 32,-0.001755631150894178,0.009494227591453422,-0.007738596440548841
Feat 33,0.005242040083954558,-0.006051438763909192,0.0008093986799417594
Feat 34,-0.002565501570027621,0.003233699594080884,-0.000668198024051806
Feat 35,-0.018954809617002744,0.002084877236290311,0.01686993238070806
Feat 36,0.0021685854530225195,0.0012093261372762873,-0.003377911590292074
Feat 37,-0.006730448941695476,0.004315611781520772,0.0024148371601711615
Feat 38,0.009427544330632856,0.00191876780365696,-0.011346312134302506
Feat 39,0.00037354805817982166,0.006198544470125272,-0.00657209252830483
Feat 40,-0.004231028648572375,-0.005947943618906693,0.010178972267481
Feat 41,0.005276190834748261,0.008349426828973824,-0.013625617663716817
Feat 42,0.017463544522635398,0.007648742717803672,-0.02511228724043296
Feat 43,-0.022200892753359347,0.012127367011865836,0.010073525741508351
Feat 44,0.002342309729515296,0.0009091205549200411,-0.0032514302844392317
Feat 45,-0.00263891928285578,-0.0006340234634331363,0.0032729427462900047
Feat 46,0.014287149735997075,0.001097930783539057,-0.015385080519529526
Feat 47,-0.0050383217414783875,0.007055317413000755,-0.002016995671521092
Feat 48,-0.008495289204630874,0.010572128106752359,-0.002076838902124589
Feat 49,-0.012320805176787027,-0.014662819624538548,0.026983624801333386
Feat 50,0.0184494777145112,-0.011751066612788415,-0.006698411101722156
Feat 51,0.009967916595942995,-0.005189892155746824,-0.004778024440190473
Feat 52,-0.014479780819700338,0.0009541772596676906,0.013525603560029173
Feat 53,-0.006717466058424,0.0003091207550442748,0.006408345303372899
Feat 54,0.014314598296160762,-0.006701691192343188,-0.007612907103807841
Feat 55,0.013355968665125648,0.02070601157667923,-0.03406198024181572
Feat 56,0.015119232780391527,0.0026603826053757536,-0.017779615385760738
Feat 57,0.0003851489462748034,0.009466343022059098,-0.009851491968337393
Feat 58,-0.021455907359054047,0.03332774612744123,-0.011871838768384303
Feat 59,-0.009858689815553021,0.0011164102141276331,0.00874227960142577
Feat 60,-0.0035739071161628166,-0.011905838697696947,0.015479745813861644
Feat 61,0.009900163054117055,0.0013537581010453735,-0.011253921155159323
Feat 62,-0.003175159409604419,-0.0031966915591173056,0.006371850968718
Feat 63,-0.02278880530930759,0.024170725151594873,-0.0013819198422846371
Feat 64,-0.018011245519033936,-0.009501239723826617,0.027512485242858327
Feat 65,-0.007467015912004365,0.022082706939015227,-0.014615691027015697
Feat 66,-0.002633030416217442,0.002270004266751996,0.0003630261494663422
Feat 67,0.024110859493605547,-0.005601810417355384,-0.018509049076246183
Feat 68,0.02003915838261493,0.0018789594548797224,-0.02191811783748955
Feat 69,-0.01130527055472062,0.017501627466710568,-0.006196356911983563
Feat 70,-0.007219819026616232,-0.0149213688184332,0.022141187845042355
Feat 71,0.009895539767288335,-0.015401440774971412,0.00550590100768639
Feat 72,0.019112405347661638,-0.019333117832971508,0.00022071248530770166
Feat 73,0.011907579000215317,-0.014513982018529766,0.0026064030183256095
Feat 74,-0.01255576016573106,0.0026491337522693966,0.009906626413463886
Feat 75,-0.02462160776705098,0.030777689455160538,-0.0061560816881074554
Feat 76,0.02299203948750107,-0.03812505185798708,0.01513301237048889
Feat 77,0.0007177181256760609,0.013069108185960231,-0.013786826311639917
Feat 78,0.009384705505174593,-0.0021786993710076427,-0.007206006134160762
Feat 79,-0.003006284139085013,-0.002664408308003386,0.005670692447092386
Feat 80,0.004826629260063976,-0.009012816795193213,0.004186187535123502
Feat 81,0.006647613501220297,0.012047710409975628,-0.018695323911205076
Feat 82,-0.0020890761185232113,0.010193810617493844,-0.008104734498975724
Feat 83,-0.022558731450767436,0.017942299450687958,0.004616432000074458
Feat 84,0.005446267163648739,-0.0037149545492177103,-0.0017313126144246822
Feat 85,0.017770597493060515,0.016250693763876216,-0.03402129125693827
Feat 86,-0.0087236998981704,-0.007993654258333456,0.016717354156506596
Feat 87,0.0048691599882636615,-0.0010907031135098085,-0.0037784568747629183
Feat 88,-0.023016567478629343,0.008389070907233719,0.014627496571403786
Feat 89,-0.008550812091200264,0.009613672494564778,-0.0010628604033622105
Feat 90,0.0009442849974299564,0.013667195416176685,-0.014611480413617475
Feat 91,0.0040005968498215815,0.007341030764262307,-0.011341627614083832
Feat 92,-0.010891434984810945,-0.007343740372458203,0.018235175357268495
Feat 93,-0.004345091788518866,0.035263787776058764,-0.030918695987544854
Feat 94,0.0056987169143597315,-0.0018272101824429437,-0.003871506731918235
Feat 95,-0.022152450040045846,-0.00011008448407796509,0.022262534524125115
Feat 96,0.013550098916490665,-0.008099363244554935,-0.005450735671932638
Feat 97,0.002363166109723364,0.002722163166689641,-0.005085329276420021
Feat 98,-0.0040185445382597265,-0.0010302608136847967,0.005048805351940369
Feat 99,0.00496613564597838,-0.027833231487215428,0.022867095841244106
Feat 100,-0.0016772699343062356,-0.009247674036936285,0.010924943971243706
Feat 101,-0.010396734901349245,0.009527235437823297,0.0008694994635204834
Feat 102,-0.019053760639268898,-0.013105063704693744,0.032158824343961695
Feat 103,-0.027016619714745775,0.01273093069423236,0.014285689020509916
Feat 104,-0.018360543611924574,0.027205276230861372,-0.008844732618937291
Feat 105,0.006554123263341712,0.005872889897548703,-0.012427013160894167
Feat 106,0.01691893190585527,-0.002407059529707392,-0.014511872376146357
