,congruent,incongruent,neutral
Feat 32,0.010151192850554325,-0.0011554865614645006,-0.00899570628909948
Feat 33,-0.0028257241215216542,-0.010142519800067296,0.012968243921561373
Feat 34,-0.016184013724927053,-0.006573886895203616,0.02275790062018369
Feat 35,-0.0038889337272033954,-0.014974559291782989,0.018863493018945545
Feat 36,0.000490649991658042,0.021525218936517404,-0.02201586892814327
Feat 37,0.02355063316298158,-0.004874238002219535,-0.018676395160762253
Feat 38,0.01190831741749197,-0.01737339507364957,0.005465077656146962
Feat 39,0.027790577356376314,-0.024983908558371844,-0.0028066687979865566
Feat 40,0.006962759528132375,-0.016405976211464692,0.009443216683301923
Feat 41,0.0010931339764505522,0.008244167537228009,-0.009337301513658275
Feat 42,0.00956869537618457,-0.023055899582399564,0.013487204206248252
Feat 43,-0.012479553314548121,0.0017358180220768075,0.010743735292463974
Feat 44,0.026806426349761766,-0.017743223339396427,-0.009063203010366463
Feat 45,-0.004836932694905677,7.034448524623899e-05,0.004766588209678394
Feat 46,-0.004317333757627579,-0.0072202403786212005,0.011537574136240687
Feat 47,5.443456594200931e-05,-4.239910667125726e-05,-1.20354592774638e-05
Feat 48,-0.02293343583871206,0.0196912210257907,0.0032422148129401668
Feat 49,0.00020898325152631566,-0.006998039245343453,0.0067890559937969185
Feat 50,0.0034341131397391668,-0.006247508895135335,0.0028133957553709253
Feat 51,0.010001726640238124,0.006942364122119248,-0.016944090762362755
Feat 52,0.014143532765487804,-0.025346962578091898,0.01120342981259303
Feat 53,-0.0016379840499164751,0.0012879471806201996,0.00035003686930364184
Feat 54,-0.004569973503371841,-0.003334990112630581,0.007904963616005742
Feat 55,0.0038875308447247564,-0.0009193306925708586,-0.0029682001521928935
Feat 56,-0.0027896286984219866,-0.00793472331839288,0.01072435201681175
Feat 57,0.02573147593477241,-0.027933740345563885,0.002202264410798966
Feat 58,-0.0024517685890455294,0.006609043578390501,-0.004157274989341881
Feat 59,-0.020108411273298744,0.002069609898191508,0.018038801375101256
Feat 60,-0.001330096806350964,-0.005479915004466406,0.0068100118108073825
Feat 61,0.0001812820056048669,-0.007541259454381754,0.007359977448776003
Feat 62,0.0013540441437403896,-0.002991826193620739,0.0016377820498772347
Feat 63,-0.007686115251153758,0.002803554646876421,0.004882560604276404
Feat 64,0.003627248678228956,-0.004401400133672221,0.0007741514554571541
Feat 65,0.003980032815582313,-0.015374875910818118,0.011394843095245513
Feat 66,-0.019432392011544446,0.01491799403239081,0.004514397979176036
Feat 67,0.00359718806662372,-0.004091044493012921,0.0004938564264073929
Feat 68,-0.01015389583990671,0.011679104947072694,-0.001525209107178282
Feat 69,0.0014263602788788315,-0.012211698328326226,0.010785338049452574
Feat 70,-0.00455853792189813,-0.0053517437749121535,0.009910281696804545
Feat 71,0.008100112001770451,-0.01110397958239457,0.003003867580624153
Feat 72,-0.00040906279605132563,0.007300668219110837,-0.0068916054230526574
Feat 73,-0.0008348853751043014,-0.003169550448548481,0.0040044358236556755
Feat 74,-0.001280859890325857,0.006822809382824291,-0.005541949492505298
Feat 75,0.00636523368523397,0.0028957855791989203,-0.00926101926440014
Feat 76,0.0040186985175572135,-0.0042148613996788944,0.00019616288213566762
Feat 77,0.0012920308642393166,-0.01525039540635091,0.013958364542128694
Feat 78,0.0060723103518610716,-0.014900751281009199,0.008828440929133454
Feat 79,0.0038469858737366176,-0.0012330857159834085,-0.0026139001577703998
Feat 80,-0.011528282459601122,0.014895696279054987,-0.003367413819445079
Feat 81,-0.012280850921305401,0.012642565572711517,-0.00036171465139515566
Feat 82,0.002855514034099665,-0.0005170769754514353,-0.0023384370586309188
Feat 83,-0.00014774952166482546,0.005173345217476583,-0.005025595695823302
Feat 84,0.006779534496942701,-0.02066288038713305,0.013883345890184178
Feat 85,0.0029303132000122675,-0.0033832785703686516,0.0004529653703511296
Feat 86,0.007553107175679056,9.927490494018518e-06,-0.007563034666181664
Feat 87,0.009597836722759517,-0.009676619888911556,7.878316614592321e-05
Feat 88,-0.008450037956375365,0.012821913994338657,-0.004371876037975099
Feat 89,0.008432063992604082,-0.0030357146584874158,-0.0053963493341295
Feat 90,0.0001496843108556578,0.002061336242940223,-0.0022110205537823617
Feat 91,0.006243651113123868,-0.007732192423433548,0.001488541310312274
Feat 92,0.017814538607985736,-0.017691206413169024,-0.00012333219483951885
Feat 93,0.007395470035619658,-0.007587156655140833,0.00019168661953433377
Feat 94,-0.003097661855353919,0.007630741433424202,-0.0045330795780657174
Feat 95,-0.013056602178238947,0.00042438076861389283,0.012632221409619912
Feat 96,0.0032518657432024324,-0.008439749654146884,0.0051878839109531245
Feat 97,0.006205335362205244,-0.007240778783808071,0.0010354434215854805
Feat 98,-0.00844344274041264,0.007058949051517025,0.0013844936888888016
Feat 99,-0.009880162696690644,0.005278984452428316,0.004601178244263258
Feat 100,-0.009561858021815266,0.01129481661355653,-0.001732958591753497
Feat 101,0.01104480845145864,-0.008933167306906763,-0.0021116411445603824
Feat 102,-0.01654412009392854,0.01584610052921705,0.0006980195647254316
Feat 103,0.002690821341558675,-0.00961287600836382,0.006922054666817163
Feat 104,0.006949263964671758,-0.0025897687093704397,-0.004359495255283207
Feat 105,0.0003119438099545638,0.005247678193715333,-0.005559622003671289
Feat 106,0.0007292177290135243,-0.017427501026788486,0.016698283297785214
Feat 107,0.000665259372726882,-8.23867103553937e-05,-0.0005828726623638922
Feat 108,0.014312623132115242,-0.011546355166321777,-0.002766267965792596
Feat 109,0.0038189202484779747,-0.004814363551875331,0.0009954433034038035
Feat 110,0.0017824440270784577,-0.007156016834974358,0.005373572807889505
Feat 111,-0.006429432219724819,0.008354693858105224,-0.0019252616383434455
Feat 112,-0.007061904799295619,0.005230624279764406,0.0018312805195291925
