,anger,disgust,fear
Precentral_L,-0.21865715076731707,0.23386506215574854,-0.015207911388433706
Precentral_R,0.015110319012929335,0.16814817221628317,-0.18325849122922425
Frontal_Sup_L,0.1845327532308302,-0.07238889457363833,-0.1121438586571944
Frontal_Sup_R,-0.18093109290233483,-0.015484302819183615,0.19641539572151978
Frontal_Sup_Orb_L,0.06243154984408232,0.07319605382690698,-0.13562760367098775
Frontal_Sup_Orb_R,0.24149310710165825,0.07735420571956271,-0.3188473128212196
Frontal_Mid_L,0.19535911747536694,-0.3136425941688853,0.11828347669353802
Frontal_Mid_R,-0.3193328134319516,-0.046768642711932165,0.36610145614386524
Frontal_Mid_Orb_L,0.24585569251700382,-0.11365828598620614,-0.13219740653080142
Frontal_Mid_Orb_R,0.24509670349538792,-0.538380701533773,0.29328399803838034
Frontal_Inf_Oper_L,-0.22624551234232015,0.3067953332046116,-0.08054982086228259
Frontal_Inf_Oper_R,-0.2781253775699647,0.2831180164975824,-0.004992638927624738
Frontal_Inf_Tri_L,-0.5157951077536922,0.23625266987163984,0.279542437882043
Frontal_Inf_Tri_R,0.06580798711158309,0.14057556855984243,-0.20638355567142508
Frontal_Inf_Orb_L,-0.4159354770530419,0.48654111397774313,-0.07060563692471353
Frontal_Inf_Orb_R,-0.27689326900862815,-0.012885767964932689,0.289779036973554
Rolandic_Oper_L,0.11343261126950967,-0.03009304411940522,-0.08333956715010846
Rolandic_Oper_R,0.26698505615202905,0.17638327862636946,-0.4433683347783997
Supp_Motor_Area_L,-0.06955638903397386,-0.22978919336378795,0.2993455823977755
Supp_Motor_Area_R,0.25145812628003084,0.10193335890306332,-0.3533914851830858
Olfactory_L,-0.5092749685513001,-0.11908938191364757,0.6283643504649449
Olfactory_R,-0.05123352169234211,0.2155324950141757,-0.16429897332183163
Frontal_Sup_Medial_L,0.3349770088001101,0.10311501662608064,-0.43809202542617887
Frontal_Sup_Medial_R,-0.018026520319441408,-0.07056061486346663,0.08858713518290948
Frontal_Med_Orb_L,0.4167276316963434,-0.10463534331958597,-0.3120922883767532
Frontal_Med_Orb_R,0.03643889415382965,0.2479123684277486,-0.2843512625815723
Rectus_L,0.5802551526135629,-0.5541501705143842,-0.026104982099170282
Rectus_R,0.03733480929315065,-0.015047779935251429,-0.022287029357904706
Insula_L,0.13147928277126109,-0.14915417880430443,0.017674896033036
Insula_R,-0.08966975058672871,-0.05717182168111026,0.14684157226784791
Cingulum_Ant_L,-0.2946735480973075,-0.047992241441815034,0.34266578953913085
Cingulum_Ant_R,-0.23563210645176186,0.12784654732590206,0.10778555912586375
Cingulum_Mid_L,0.16864352355619303,-0.09446429498400138,-0.07417922857220635
Cingulum_Mid_R,-0.08251582193916215,0.16082189294434399,-0.07830607100518376
Cingulum_Post_L,0.0339786648483309,0.03899926544809207,-0.07297793029642662
Cingulum_Post_R,-0.12595697295168398,-0.3288659060705468,0.4548228790222358
Hippocampus_L,0.1647841383196529,-0.4464309726411231,0.28164683432147025
Hippocampus_R,-0.3337549725906437,-0.1372041167235322,0.47095908931417946
ParaHippocampal_L,-0.05123412985770873,-0.32365292456937433,0.37488705442707865
ParaHippocampal_R,0.13365412683856986,-0.20261671960490293,0.06896259276632095
Amygdala_L,-0.1980954010756324,0.3703766959123477,-0.1722812948367128
Amygdala_R,0.11515377256879589,0.21235581312276974,-0.32750958569157346
Calcarine_L,-0.5042416693674218,-0.184273152503137,0.6885148218705425
Calcarine_R,0.2458650084574716,0.05082854671447443,-0.2966935551719451
Cuneus_L,-0.5479348563270342,0.4879988817020344,0.05993597462501031
Cuneus_R,0.05056692260618452,0.28076380028109676,-0.33133072288729326
Lingual_L,0.4197019713724901,-0.343554880077064,-0.07614709129542437
Lingual_R,0.3920718158330631,-0.2166174747772915,-0.17545434105575947
Occipital_Sup_L,-0.2717162474807981,0.10858348119737184,0.1631327662834257
Occipital_Sup_R,0.622813027653971,-0.040320840515051415,-0.5824921871389286
Occipital_Mid_L,-0.24705864574511974,0.15723283115277353,0.08982581459234348
Occipital_Mid_R,0.27454601893789254,-0.1746540742440004,-0.09989194469387806
Occipital_Inf_L,0.16829271732656623,0.07975195680615832,-0.24804467413272008
Occipital_Inf_R,0.03788126700748228,-0.29555188661885384,0.257670619611366
Fusiform_L,-0.10038624386467679,-0.0481380765978717,0.14852432046254807
Fusiform_R,-0.043638901465892985,0.018531214375368324,0.025107687090527776
Postcentral_L,-0.13176642727254592,-0.125623882314946,0.257390309587493
Postcentral_R,0.12636387273461247,-0.4176406228225168,0.29127675008789017
Parietal_Sup_L,0.026980828269750103,0.005086127391876881,-0.032066955661628635
Parietal_Sup_R,-0.29247469674636684,0.3828281298413603,-0.09035343309498403
Parietal_Inf_L,0.49010976460668276,-0.10086700497885485,-0.3892427596278223
Parietal_Inf_R,0.258095838657922,0.0607387678626031,-0.3188346065205213
SupraMarginal_L,0.05348798352950072,-0.2442361392258668,0.1907481556963645
SupraMarginal_R,0.16753908197018977,-0.18863821556060334,0.021099133590407326
Angular_L,-0.640864174411685,0.32740385401169403,0.3134603203999837
Angular_R,0.11165503074585974,0.1537506286552079,-0.2654056594010643
Precuneus_L,-0.069527237609103,-0.4175575929112207,0.48708483052031026
Precuneus_R,0.1596653532137188,-0.12038302100100459,-0.03928233221271401
Paracentral_Lobule_L,-0.17380741875217726,0.05078724520392726,0.12302017354824576
Paracentral_Lobule_R,-0.12821209053124322,-0.16002982517740133,0.28824191570864044
Caudate_L,0.21898268389880804,-0.20683939346903082,-0.012143290429775395
