Feat 1,Feat 2,Feat 3,Feat 4,Feat 5,Feat 6,Feat 7,Feat 8,Feat 9,Feat 10,Feat 11,Feat 12,Feat 13,Feat 14,Feat 15,Feat 16,Feat 17,Feat 18,Feat 19,Feat 20,Feat 21,Feat 22,Feat 23,Feat 24,Feat 25,Feat 26,Feat 27,Feat 28,Feat 29,Feat 30,Feat 31,Feat 32,Feat 33,Feat 34,Feat 35,Feat 36,Feat 37,Feat 38,Feat 39,Feat 40,Feat 41,Feat 42,Feat 43,Feat 44,Feat 45,Feat 46,Feat 47,Feat 48,Feat 49,Feat 50,Feat 51,filename,subject,emotion,priming
-166.7415018756486,-124.77388736600717,-176.69257305646346,174.2064421257277,-106.50766725530762,219.55640980511302,-78.49439775006647,-217.0641199503642,28.57589137128064,-11.99403011217789,-68.78524012758272,-17.03491576437771,119.35798044967123,-109.63794109560814,34.05809514340018,-5.316271979592769,0.06503428364836315,-51.2611705228889,-139.80999793355366,-117.94334575803559,-62.71217513501643,-34.25011125195729,36.42973123233065,83.19625407404554,115.13625509448565,-88.64532131335963,31.9458515257838,-24.79221451281723,53.88661462583016,-130.76204243857077,-25.62843724681574,-44.864114557758285,45.09121024008075,-140.20449724077673,34.75234458138709,-12.46611739699059,-18.157513039654845,48.363110742660666,102.48139909093932,15.814548250121874,-38.02702643895985,-14.632538983858982,-54.881175217992116,-74.67677781097257,78.04981090698016,-6.782568939108717,124.02259936931908,129.49737494725719,-26.017836670263197,-65.08143092596269,-90.65822419355781,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent
-168.11501526099292,-26.456836984496935,108.98528242362026,-26.318863225509595,120.50032060767343,35.814031340407375,19.50353006617843,-125.79861981622922,-139.40565941970192,-50.118851932605374,13.195033367458246,-62.77071356661386,-10.36811420553948,78.08902097373198,96.78642844983725,63.34266769412396,-5.206897144998805,12.109996564365062,-205.65696503320373,-32.51705368812513,21.914771558291044,27.410686469307734,-0.6438168392204966,-55.354385415944556,-76.24835014920438,-52.6080967398795,-8.617383404995376,-71.65395815783212,30.60002554496914,-68.45183012059209,19.629187194342773,104.77582084079685,-37.96939329244735,-27.80425047028698,-32.68008728363303,35.66978228732331,60.65943282216828,13.72355003174447,175.24966356910593,112.20980066767684,62.39881007648748,-129.37107049345875,-55.57452085174539,-99.4804948783957,-82.29331957887864,22.280278831644893,-11.394960570166427,-38.40621157730178,-70.80598203648573,-8.380574146620187,65.67307657359784,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent
-131.89475515586793,-126.32297298484038,204.19075282624772,-60.731945890283384,215.83878077547612,127.54059444100241,-18.023076629529438,-100.64515600158587,-84.79137263254992,-86.34421108510915,34.26456706359746,-24.14088054462326,-136.0894563382047,121.60544112402637,75.98643750928991,66.43010223338398,-99.24537840067514,91.4264195499901,-192.02124158169076,-50.861674802564956,-25.228989545786856,-130.42372277410658,-67.91755217631604,30.9551478479385,-110.23481655293807,-89.47736660359806,110.57450424727453,-173.68869865440587,76.00911367266376,45.22152708037153,-151.37165330632882,7.928140621949059,-141.10679642105245,-1.7788699322252894,-33.05847409005828,46.77962515786305,80.48691665109521,-43.0260626987661,-7.363339868177605,-97.8137989455071,54.19677567936023,-93.5775370571764,-19.37239355150939,31.15111713479097,76.01927875676192,73.75285763376097,33.67457435870777,-28.135758194784582,25.434194791909814,-99.85597557116527,-128.7639239665228,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral
4.698585107201176,-206.26451419012818,-152.3945874137231,7.856516249123212,51.400378503551835,7.658356896675458,-55.8353039376202,-134.44447807305775,-52.50272665674804,-113.87358346339303,-141.7546866630767,-103.83857557324802,26.563188734408502,-21.329817224426023,-72.12788446819728,-70.22872003714478,124.47819078025063,5.242191170737021,-226.53845513331336,-72.5287481997608,-1.3641481403872318,-6.536187474703055,-6.9239270098414085,133.8755851743552,98.61407913290164,-91.75487788331927,12.44643995042661,-133.32846460487715,104.62000528724906,-27.62198344095078,-56.22519556046265,-93.87906132056261,-45.927971282875525,103.37723844727037,51.126571437336885,-56.71787357011005,100.71587983779308,20.449225927066355,-161.8746798425787,4.876086227155616,13.400972910074149,-51.92215718531255,-110.20250358604304,108.05379797629543,10.49301907015177,223.12651188202867,112.47216162127107,21.96487141154993,-121.74019041995264,81.3449380168275,26.25653546015538,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent
96.48821892941564,-124.22511310872925,191.57690735696025,-142.1263014835615,256.79478270189327,110.50402057634079,68.54937193598236,11.307737613024809,-157.18782650924985,-104.41533167512232,-24.623113752894355,-176.1057793487338,21.49712417813492,86.44285421302222,-2.0213002348721036,69.85621215496366,-46.16782099891219,150.15483446360844,-59.46419040491831,-74.23227996949527,95.9706866248403,-69.82649656076823,92.47649770382358,63.448180138052194,77.55188090305559,-47.878364422548714,-3.5686240920461683,-139.5469293440268,-76.96260862846346,51.07704970401089,-58.42179471623324,-32.816929858392825,33.78921628283149,-4.957714711759192,24.625363017612433,30.27313140631172,-104.70116772513072,66.68490685218136,-1.1384367990710544,97.69249886912077,8.075980199196255,-62.61798009207917,-63.161967231741734,-10.388371575880905,75.06881508997391,6.1559581277799476,-60.74214574545323,-90.70341126692757,5.5701880125258825,113.37732871024238,-45.45038568722117,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent
-206.58135659868816,-66.20351716716237,-20.864258463984694,35.00416325527948,174.79075069002818,83.65045291769145,159.08279173860421,-128.4640023145226,-108.64044237702275,-141.2890408689096,74.12089389163593,-105.61634929896817,26.316865817001773,-9.987466703981124,-27.843654419588898,125.61409337521101,34.961289032692925,106.69037850303492,-236.72710001466402,-127.7335425567574,73.9601542435915,13.718493770907392,-135.26563655312592,49.7605525035727,-156.19150963249018,91.27319066761147,84.84593400104843,-112.96624107402754,-177.5949083920468,-153.06226002991377,-60.76761446886586,-7.967883389167514,-198.2056742499822,-20.031903940153725,98.59782269141083,118.6732403283462,51.77357811373886,-24.44412496570134,-39.71089158532101,-30.559069803421714,80.98193995947611,-179.74530274237625,-84.68334550436286,-105.8774556015746,-150.7616353871818,-89.44467834036773,6.944711867182776,34.97725596539702,100.10718444841694,50.10219794260971,-123.01324951458305,./emotion-fmri-neu/cp001_beta_fear_neutral_c0.nii.gz,1,fear,neutral
80.38209000940874,-89.03819107682844,332.47451077223997,-96.92619241810975,136.7112122168104,109.19275501472772,44.83965856043864,-179.0719256647787,-110.56567707151487,-152.30173089101302,93.73855766195373,-147.7582844250537,88.68340959781615,55.50225767858183,84.64372035239224,5.556197146872544,-50.54721575738647,145.99212343541313,-88.71484664446801,-54.42202190657457,37.95925478261291,31.268645475589242,65.68347898850705,-38.62352374711536,-108.84584652724853,-83.00360229956182,-36.10321736972174,80.20029739994085,-80.87381242767901,12.37311323570886,8.737900294905005,-80.71854415157344,103.98794100731736,-51.76865093364244,78.31952476665145,-78.58757917342962,-127.68102680554733,-2.4160655062584833,-47.321842760657724,-76.28133632902633,-67.9609414263277,59.25106768915523,-45.61256577847933,-59.645342110765235,42.576022543493096,20.219807192048698,-10.676220082000563,40.185821620556794,132.8578539999426,-57.94738574301103,22.256367166469673,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent
176.37405996170452,-48.305725296705965,257.27091234090017,-78.58071917107897,262.1901136367269,77.02339993329662,232.33710889264907,-1.6873515003089012,-158.52831824586625,-116.17097949472753,106.96965868725991,-104.90243266410242,48.293089373860255,6.661473496823682,106.57623990367809,133.13950471367374,-52.348678839311155,51.94966544156241,-82.90202094497353,-120.95205487392549,180.6666691637741,-94.16411624648548,90.77895760413706,-22.867804060381832,90.26921328373166,76.47330287636942,37.135838263743665,-181.33113009543703,-52.38848088611694,-19.927459399601194,14.735193079402848,46.80005831714856,11.025195899438259,-45.60529362351121,38.79606484080815,-0.9146813969266656,-74.1758364154083,-27.946438031673377,42.817785008251164,-69.6068663954379,24.769901525451466,-78.0454631048493,-26.054654082653823,11.646157909640062,17.169266167549218,-21.859863186447033,14.45500408112818,2.1562125760252884,-11.64005067159916,-42.21339414105247,9.249900420234805,./emotion-fmri-neu/cp001_beta_disgust_incongruent_c0.nii.gz,1,disgust,incongruent
-17.531215096895032,-163.05695454576934,101.08271690625469,-94.31644973066169,183.20087069349535,49.099736242198524,-17.75965168573572,-56.360292575815215,-97.3489517535312,-96.1555788026111,-53.87042532640218,-108.52176226517408,-102.8449305219711,112.95812929022476,14.458430711783322,-73.5569643396475,-65.28895169132883,62.83530420885503,-135.36659868360013,-103.34443945153123,-9.893104102778796,-19.82719019038914,-88.22316009920638,64.06437696055795,-52.700124892698625,-68.67525408786155,55.71559821629562,-210.02799481494367,74.19817861828807,108.42788172644897,-74.3801400176613,53.821584539866464,-56.8112570035118,-33.35810496490804,-62.56024397541171,6.427241342355881,-150.8803888009671,10.17129685494223,92.56819586355874,-77.40841611081474,-2.6180169375768334,-105.43320649560587,-63.04365898741389,-6.855880292499439,39.4410501888434,-113.37832322223628,117.71420634522607,16.962536188447277,73.55755429163538,-90.90564481168451,65.1999012020188,./emotion-fmri-neu/cp001_beta_disgust_neutral_c0.nii.gz,1,disgust,neutral
105.93217653934371,282.8923716098348,-30.485652209321326,7.968169099255922,137.74970221788544,-251.93708528330384,-310.5452922267582,-146.0419347837408,-230.8663788864534,-74.24204520365481,29.15261130493628,56.75262296736064,-123.45704338297072,-208.00555633253225,18.106716047598894,76.12657220610677,118.19822968981632,-29.437347774630446,-127.69166874387349,24.01682295708922,6.813575928119842,-3.405506933595452,-43.08070483285135,-69.40503704819547,-121.35475799627973,64.46912445165972,-80.08626834817316,35.655288921405884,-16.561823521800395,117.07164239457866,-0.22695350873533635,-17.63093363588487,-123.91119436605149,-62.388117730978806,-63.37435349083002,87.5530271221334,-24.340211323659645,-56.64411196698591,102.72977281384955,-43.35713447512198,101.88568327247201,42.662239000664925,-47.355487660088514,70.00484572128582,24.140398949256312,64.56174270201059,69.74738441995396,-8.993528750342627,-77.0227689893463,59.03838116769841,-51.294032038143484,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent
