Feat 1,Feat 2,Feat 3,Feat 4,Feat 5,Feat 6,Feat 7,Feat 8,Feat 9,Feat 10,Feat 11,Feat 12,Feat 13,Feat 14,Feat 15,Feat 16,Feat 17,Feat 18,Feat 19,Feat 20,Feat 21,filename,subject,emotion,priming,true_label,predicted_label,error_count
-0.0710655916793026,0.0135590524374995,-0.02997415729873,-0.013157803738007,-0.0301805663021402,-0.0070653544525476,-0.0632475567285829,0.0320487652182096,-0.0176865079099128,-0.0189286062291252,0.0058243504942119,0.0479835191067734,-0.0503850774895103,0.002736006739964,0.002330201545129,0.0229317952200223,0.0401289108495231,0.0661159337591997,-0.0843708489261281,-0.0019415669228626,-0.0194028361598534,./emotion-fmri-neu/cp012_beta_fear_incongruent_c0.nii.gz,12,fear,incongruent,incongruent,neutral,1
-0.0677538591479655,-0.0559496710864419,-0.0366862203904596,0.024933239473054,-0.0187193025564495,0.0534247210829307,0.0067508764256588,-0.0051150531033969,0.0282716737400367,0.021177914867362,0.0210601562105888,-0.0238294580366082,-0.0224185922394038,-0.0014817991264601,-0.0178495538610523,0.0258216490844547,0.0159143457694907,-0.0302670593537092,-0.045332046193979,0.012309548700883,-0.0729013477951378,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral,neutral,incongruent,1
-0.0615205323074634,-0.0447431788510498,-0.00726353031951,0.0317196557815424,0.0338224261836705,0.1106557330129381,-0.0950146228445339,0.0567919036957852,0.0110896761923316,0.1166647217458361,-0.0145278037613263,-0.1209779212446365,0.2781335358102763,0.2160224362146144,0.1268449864043861,-0.0128290428914315,0.1260283478690008,-0.0905448440784851,0.0361174717228547,0.0688070619530493,0.0161521182109025,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral,neutral,incongruent,1
-0.0588510619180414,-0.0170532760143891,0.0091331801252469,0.018407120733244,-0.0105692419729482,0.0342383038982206,-0.0184842427770545,-0.0021573160239393,0.0439761649668504,-0.0773818042383081,-0.0191683568729625,-0.0227193287618826,-0.0122910607474126,0.0295982194197835,0.0549063888248807,0.0031783492752677,-0.0172737460831026,-0.0293267659950219,-0.0230306011046507,-0.0815690629264178,-0.0192041560811343,./emotion-fmri-neu/cp006_beta_disgust_incongruent_c0.nii.gz,6,disgust,incongruent,incongruent,congruent,1
-0.0584616773374284,0.0474980569997439,-0.0233620509091754,0.0040432622417533,0.0152214848289722,-0.108462498041978,-0.0222549852382724,-0.0955666827911732,0.0325194028094216,0.0790719528977861,-0.0329914020957994,0.0923822639255196,0.0234010871217199,0.101992027619594,-0.0066097681505774,0.1011295698427775,-0.087713331770813,0.0559746369956636,0.0485612136454895,-0.0527543015615825,-0.0051077414483517,./emotion-fmri-neu/cp028_beta_anger_neutral_c0.nii.gz,28,anger,neutral,neutral,incongruent,1
-0.0553508873244217,-0.0407833142271327,-0.0752128757421359,-0.0325906788426356,-0.0016486036708563,0.0523853714373338,-0.098805668521267,0.0253827603011761,-0.0267788570672155,-0.032182595562219,-0.0323689889474924,0.0784583844075435,-0.0573756327691591,0.0257163442019358,0.0119445320991766,-0.012742202570326,0.0617525193045508,0.0470585403691935,-0.0810248974903223,-0.047939635060462,-0.0534813142111345,./emotion-fmri-neu/cp012_beta_anger_congruent_c0.nii.gz,12,anger,congruent,congruent,neutral,1
-0.0543976106107356,0.0431750462427152,-0.0449075925971327,0.0095197270992374,-0.0230984584035482,-0.0654429970950414,-0.0631680247634168,-0.0967621360102669,0.0608405388315657,0.0779729622773226,-0.0283353592316466,0.1350058143778639,-0.0005096994071211,0.1003055070976052,0.0334019043988725,0.0948045433069022,-0.0576611012196978,0.0466080838164281,0.0898710276317541,-0.0253837216774406,-0.0382924456597508,./emotion-fmri-neu/cp028_beta_disgust_neutral_c0.nii.gz,28,disgust,neutral,neutral,incongruent,1
-0.0539280241767116,0.0481500059523572,0.0647585600070699,-0.0835289204876024,0.0011047780685573,0.0020203526677281,0.0132665721908238,0.0289185655016391,-0.0026529690704617,-0.0402377321510693,-0.0090665039361409,-0.0069230962065028,-0.002810415517711,-0.05498623426939,0.0645900334390292,-0.0395066965383926,0.0141138238787306,-0.0115463006725905,-0.0137290246985549,-0.083555240161863,0.0510899310344983,./emotion-fmri-neu/cp014_beta_disgust_incongruent_c0.nii.gz,14,disgust,incongruent,incongruent,congruent,1
-0.0525003106922645,0.0002027862689053,-0.0222730179110481,-0.0542659478815694,0.0075271536776082,-0.009272924731021,0.055077288227647,0.0047063933663046,0.044158701320624,0.0751635379946302,0.0148362431381035,-0.020743451526958,0.0008354747862516,-0.0969509328717791,0.0398621636430403,0.0458778576193382,0.01872937973549,0.1316826008213598,-0.05953226083545,0.0877933962594207,-0.0366572907600024,./emotion-fmri-neu/cp007_beta_disgust_neutral_c0.nii.gz,7,disgust,neutral,neutral,incongruent,1
-0.0499939141914759,0.027144018787751,-0.0109090675461503,-0.1114034913888851,0.0221992451108189,-0.0276511144728472,0.0210034923266728,0.0318775527674101,0.0164391352961882,-0.0130917418653878,0.0237352860383388,0.0225592213187694,-0.0251148597767598,-0.0704934879853673,0.0234101341022384,-0.0584053302453377,0.0375153093370308,0.1076919317165624,-0.0566052273110142,-0.077309634537851,-0.0048808209942874,./emotion-fmri-neu/cp014_beta_fear_neutral_c0.nii.gz,14,fear,neutral,neutral,congruent,1
-0.0480178142949998,0.0302430689552264,-0.0579729829470795,-0.016433482088399,-0.0393760308184188,-0.1337420682384839,-0.0404593970730909,-0.1102558594667072,0.023431416250359,0.0963658477235761,0.0097155272265726,0.0636097927430372,-0.0244476697631403,0.1158548649387754,0.0119455585300109,0.1018166682210781,-0.0707938012210767,0.0188867625588261,0.0798647666195155,-0.0719756324551114,-0.0076478081765346,./emotion-fmri-neu/cp028_beta_fear_neutral_c0.nii.gz,28,fear,neutral,neutral,incongruent,1
-0.0476837974877493,-0.021497620073165,-0.0112031609753781,0.0180972101511661,-0.0155129463025231,0.0492040683363686,-0.0187561978986297,0.0105526398619483,0.0282114410600211,-0.0567913290588145,-0.0070371829052396,0.001217346589387,-0.0229417433350441,0.0488453218630785,0.0589134061475031,0.0012326684907011,-0.0210726593712269,-0.0085753231485897,-0.0106958414285658,-0.0822622109688224,-0.0282305453562161,./emotion-fmri-neu/cp006_beta_anger_incongruent_c0.nii.gz,6,anger,incongruent,incongruent,congruent,1
-0.044414106136684,0.0210987942323961,0.0483226999011574,-0.0846879714516694,-0.0091562938285449,0.010297438803605,0.0101972585903198,0.0329129684351983,0.001975688878065,-0.0039316797542673,0.0131060022137822,0.0110064722199719,-0.014372242111241,-0.057356977174717,0.0807781276896069,-0.0463259290635333,-0.0077174141116986,-0.0102481623505592,-0.0200952081215111,-0.036042729862298,0.0159945446340659,./emotion-fmri-neu/cp014_beta_anger_incongruent_c0.nii.gz,14,anger,incongruent,incongruent,congruent,1
-0.0436179429397538,-0.0533777072549193,0.0029512612966412,0.0664650751893654,-0.043744931271874,0.0573514344140519,-0.0155170660200444,3.684082026420184e-05,-0.0005858638619463,0.0006802128828671,-0.0059577451059628,-0.0037554692507264,-0.0164907110555611,-0.0758271001000521,0.0162912648851413,0.0430712672887502,-0.0001776229020191,-0.0571713758702041,-0.0268261438633005,-0.0002307001175181,-0.0227864236817719,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral,neutral,incongruent,1
-0.0432401544972044,-0.0692920747466341,-0.0373008591779696,-0.0404865067314329,-0.0297887710048597,0.0480308494862868,0.0462782754870852,-0.0607441176580655,0.0245852040589208,-0.0177863448292198,0.0076366893747734,0.0063032654520782,0.0372539044736186,-0.0020255540534646,-0.0154052393279078,-0.0101078470705747,-0.0373036548602128,-0.0177706526222045,0.0425064324766305,0.0248222222112954,-0.0190879520182657,./emotion-fmri-neu/cp016_beta_fear_incongruent_c0.nii.gz,16,fear,incongruent,incongruent,congruent,1
-0.0409450755936894,-0.0817508703513709,-0.0496073011391413,-0.0621944132751205,-0.0711772473107032,0.0175786398930915,0.1003255281622385,-0.0988651836597119,0.022186678974885,-0.0265754075695256,0.0229789588558377,0.001026683884356,0.0399748994394486,0.004735357210189,-0.0154540389229109,-0.0339371748059188,-0.0770371708821068,0.0053691304226967,0.0403395228454215,0.0403996497746205,-0.043280853614366,./emotion-fmri-neu/cp016_beta_anger_neutral_c0.nii.gz,16,anger,neutral,neutral,congruent,1
-0.0399708922195006,-0.0624025638184671,-0.0256680586234836,-0.0356376703288584,-0.057290493189544,0.0528712305672385,0.0165492490370332,-0.0691023980596999,0.003343759256419,0.0141602416332187,0.0310445617305594,0.0253823413163484,0.0194223743561256,-0.003498354297912,0.0042681003766039,-0.0299253634207648,-0.0063129391572428,-0.0127478526316304,0.0844523374932578,0.0529296927363802,-0.007641520286536,./emotion-fmri-neu/cp016_beta_anger_congruent_c0.nii.gz,16,anger,congruent,congruent,neutral,1
-0.0386107902690648,0.0282482771609682,0.0275487187233978,-0.0415561332855359,-0.0631447164294067,-0.0027052204223443,0.0759813966748504,0.0382624051690117,-0.051167972842434,0.0319925850822119,0.0129606027383351,-0.0255830866865358,0.0127007994161798,-0.0649156282377514,0.0688953907317537,0.0323876746376877,-0.0325256037738421,0.003980161185616,-0.0318495227096609,0.0879402731401676,-0.0193120460247044,./emotion-fmri-neu/cp007_beta_fear_congruent_c0.nii.gz,7,fear,congruent,congruent,incongruent,1
-0.0373068457924937,0.0313133084759706,0.0166019928197051,-0.1727470072556692,0.0361185637904975,0.0172527092193331,0.056336466878973,0.0335127221076657,0.0715824349690188,-0.0281079699931949,-0.0188939254647391,-0.0057787924173815,-0.0277499619083334,-0.0604824114866528,0.0409467168011698,-0.0510021497030515,-0.0057744657233274,0.0018997367188856,-0.0070805885032309,-0.0844434124046152,0.053128589388091,./emotion-fmri-neu/cp014_beta_disgust_neutral_c0.nii.gz,14,disgust,neutral,neutral,congruent,1
-0.0354988656500369,-0.024150953505334,-0.0345384385250424,-0.0624546668275482,0.021156407667397,-0.0124195255124167,0.0601265922804769,0.0035127437071249,0.0220306186034812,-0.0091243409888687,-0.0021850207158653,-0.0183956550482727,-0.0133252373945723,-0.0449237343169232,-0.0119833589323998,0.0371104832859508,-0.0028670337854867,0.07123205005077,-0.0072044300160068,0.0027897195388054,-0.0284157871762496,./emotion-fmri-neu/cp007_beta_anger_neutral_c0.nii.gz,7,anger,neutral,neutral,congruent,1
-0.0353534721601296,-0.0351482452913347,-0.0226263850501488,-0.0340828505179852,0.012981969810481,0.0489228317724476,0.033952203214872,0.0030756089427741,0.0176516028503919,-0.0204218178377781,-0.0168741310880292,-0.0146687729297602,-0.0350982764466644,-0.020122139055757,-0.0411388535012792,-0.0331301250552768,-0.000966684431805,0.0314554790593524,0.0767827770631605,0.0220503816317288,-0.0561578545757893,./emotion-fmri-neu/cp015_beta_anger_incongruent_c0.nii.gz,15,anger,incongruent,incongruent,congruent,1
-0.0345948716733976,-0.0987420509314927,0.1219956618617821,0.1317202544275137,0.075269494871946,0.0845176214389673,0.1974614820038774,0.0465941595496644,-0.0252373805513467,-0.0519013305546231,0.0554686185368229,0.2417386286368084,0.0854397197586755,-0.1207323364182131,0.1453132989545637,-0.0859081940344424,-0.0224798975704733,0.1797681904487224,0.043260784249199,-0.048175236511684,0.0705628512049479,./emotion-fmri-neu/cp020_beta_disgust_congruent_c0.nii.gz,20,disgust,congruent,congruent,incongruent,1
-0.0316453501355506,-0.0335808186785381,0.012242225597263,0.0099353929643027,-0.0409540958217378,-0.0186414609047872,0.0157823085790034,-0.0643263071982765,-0.0351653021040783,-0.0154274742256052,-0.0182130170373319,-0.0101875229595665,0.0377000695687037,0.0192793776908026,-0.0151640205712538,-0.0045092788448327,-0.0478979208474256,-0.006665373451884,-0.020271387445455,-0.0368209501658445,0.0388660058330346,./emotion-fmri-neu/cp019_beta_disgust_incongruent_c0.nii.gz,19,disgust,incongruent,incongruent,congruent,1
-0.02872360830528,-0.0136940410544539,0.0239937371631374,-0.0227215605723974,-0.0312097512052026,-0.0378676930701621,0.0882712820784208,-0.0236969383383022,-0.0536811464648293,0.0438189154374204,0.0449444060911552,-0.0307642285042667,0.059295146687382,-0.05389826558671,0.0227377381330568,0.0530886827899964,-0.0184722859918313,0.0274697549548656,-0.034528871788773,0.0883362975223737,-0.061752091492544,./emotion-fmri-neu/cp007_beta_anger_congruent_c0.nii.gz,7,anger,congruent,congruent,incongruent,1
-0.0276071203852856,0.049497027837789,0.0620789747313816,-0.0856814457590624,-0.0107314970089034,0.0143982551181245,0.0322438533481469,0.0463976611222903,0.0192689056137793,-0.0279339023779476,-0.007548739222959,-0.0123143817141302,-0.000528246467128,-0.0429850601529437,0.0645326899132052,-0.0560695671914996,-0.0357205478910777,-0.0124029572909455,-0.0029016322083234,-0.0663057565073033,0.0203900137484736,./emotion-fmri-neu/cp014_beta_fear_incongruent_c0.nii.gz,14,fear,incongruent,incongruent,congruent,1
-0.0268614532439537,0.0327479763430152,-0.0378647815976721,0.0229303728418932,-0.0330501554494007,0.0812188078370692,0.0043277236282671,0.1224370172188187,-0.0737391302624306,-0.0227241681340674,-0.0801549397334076,0.0494957809855509,-0.111588203425045,0.0238484500923944,0.0557604533503512,0.0401854126400844,0.0535179269118656,0.0870410271670283,0.0446389836585915,-0.0382556813532161,0.0596926573674392,./emotion-fmri-neu/cp026_beta_disgust_congruent_c0.nii.gz,26,disgust,congruent,congruent,incongruent,1
-0.0250917584528886,-0.0368295243042392,0.0225019921850856,0.0065846169717755,-0.0322110918472338,-0.0225382709334995,0.0036299389914255,-0.0751597945553663,-0.0118992667138682,-0.0358842925697765,-0.0134746665848056,-0.0028806537107176,0.0330951497732619,0.0400669899249384,-0.0199093434427763,-0.0055084295244518,-0.0311962854288444,-0.0194772086673699,-0.0183748923851005,-0.0476789057605381,0.0065850916382524,./emotion-fmri-neu/cp019_beta_fear_incongruent_c0.nii.gz,19,fear,incongruent,incongruent,congruent,1
-0.0191722544938459,-0.0117440281243516,0.0137304547559489,-0.0192266651617571,0.0254512864104274,0.0128386552859523,-0.0011687776410127,-0.0320153262000211,0.0500044558487237,-0.0017759872327811,-0.0058934098758641,-0.0228063627818027,-0.0168264154558885,-0.0115870776386288,-0.0311898822262798,-0.0572287765391875,-0.0259909308138519,0.0561263653494039,0.0803896918005133,0.0245257381857826,-0.0374936599182689,./emotion-fmri-neu/cp015_beta_disgust_incongruent_c0.nii.gz,15,disgust,incongruent,incongruent,neutral,1
-0.0179128347198682,0.0391122377600068,0.0272705818544315,0.0182191928611927,0.106415187796726,0.0304641098961299,0.0299549799566689,-0.0711007643337691,-0.0817086947821655,0.1557404035988579,-0.1186223098606422,0.0489075252128437,-0.0308494261850843,-0.0445695604421744,0.0012855557481542,-0.011992649990588,0.0150319065086161,-0.0311238923854893,-0.1113572842498954,-0.0087388293409647,-0.0512525290980242,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent,incongruent,neutral,1
-0.0177756105296607,-0.030354657528648,-0.0372320955566124,0.0008064214205126,-0.0386755122463286,0.0512636110824398,-0.025882062829447,-0.0163640784570741,0.0464351363536434,-0.0578000432632477,-0.0414475299431088,-0.0169676461172155,0.0353964125409696,0.045905509185814,0.0342002060625398,0.0036195243050172,-0.0384581539559488,-0.0400377562772097,-0.0216904315068701,-0.0446081085699767,-0.0156054974436325,./emotion-fmri-neu/cp006_beta_anger_neutral_c0.nii.gz,6,anger,neutral,neutral,congruent,1
-0.0160908923366636,0.0594727181408746,0.0758827429149249,-0.0058305406459496,0.0080488721041551,0.0599973336987524,-0.0098160793437069,-0.0194207152443397,-0.0431724884129487,-0.0076046919648471,-0.03154644713412,-0.0766981486872386,-0.0506213745960986,0.0119431380575869,0.0793919650111448,-0.0194939977046055,-0.0510820382574101,-0.1120902237835928,0.0391057760634146,0.091626697136842,-0.0069108306404137,./emotion-fmri-neu/cp021_beta_fear_neutral_c0.nii.gz,21,fear,neutral,neutral,incongruent,1
-0.0160803954576991,-0.0270370381601322,0.0442355634460954,0.0591480040798307,-0.0046770138483446,-0.007558684132883,-0.0593169016643348,-0.0470166568364275,-0.0367914518623354,-0.0267085569091164,-0.020112435736958,-0.0047227591558362,-0.0459068870231856,0.0129935683202153,0.0555170700863751,-0.0647172751054842,0.0208542819050512,0.0168747153312908,0.03538674894233,-0.0015190239288214,-0.0328631637147961,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent,congruent,incongruent,1
-0.0136283710527114,0.0474231710276352,0.0082444097891735,-0.0504128463604258,0.075854549523096,-0.1204616415495425,-0.0780370107345298,-0.0254201457507622,0.0012995564057554,-0.1064469225890517,0.0718296848715847,0.0407137779578243,0.0092218452879348,0.1697963783547946,-0.1779077473611973,0.0132121408710585,0.1535477009877597,0.2238511973303051,-0.1802198274644622,0.096000162835431,-0.0038690901628739,./emotion-fmri-neu/cp025_beta_anger_neutral_c0.nii.gz,25,anger,neutral,neutral,incongruent,1
-0.0104113486818739,0.0318714394868226,0.0790724330259306,-0.0459244413426951,0.0277569971257851,0.0240850711513687,-0.021782565113705,0.0222306369569707,-0.0043361556008336,-0.0405005619146435,-0.0161942566130366,-0.0853969260437528,-0.1027411707869961,0.0221384371748958,0.0556871164917246,0.0663404020178025,0.0144663009743732,-0.1650926363083973,0.0207072443903345,0.0462815825083039,-0.0596206596815498,./emotion-fmri-neu/cp021_beta_fear_congruent_c0.nii.gz,21,fear,congruent,congruent,incongruent,1
-0.0103092612363211,0.0562945588568524,0.0692268030678178,-0.023610505248728,-0.0962071324980471,0.0270460106207212,-0.0634072201199617,0.0837929508178287,0.0044912100654487,0.1864713969930718,0.1431071120882367,0.011633864432574,-0.0073678596878117,-0.0260352954699439,-0.0661105735268826,-0.0695264947519571,-0.0592380234392957,0.0339509269642141,-0.0509258653955289,-0.0592758281726761,-0.0531417788126044,./emotion-fmri-neu/cp013_beta_disgust_neutral_c0.nii.gz,13,disgust,neutral,neutral,incongruent,1
-0.0087340264023338,0.0067122388348793,0.0104823457312658,0.0244141269329569,0.0428603171252863,0.0806965583312428,-0.0429441614961913,-0.0033772092803526,0.0486507174097484,0.0205926014167907,-0.0148819070289194,0.0259161096292424,-0.0023505251146176,-0.0374215281703195,-0.0338205797834281,0.0617770613338683,0.0503315511353561,0.0168455143609413,0.1033157169300743,0.0570589154547658,0.0696142745594033,./emotion-fmri-neu/cp017_beta_disgust_congruent_c0.nii.gz,17,disgust,congruent,congruent,incongruent,1
-0.0076503723799825,-0.0536666148411422,0.0387238995164176,0.0323226696968944,-0.0448392130682221,-0.0071867855378518,-0.0149384406848922,-0.0600109366789912,-0.0006593682318016,-0.0205357190274866,-0.0075493891365574,0.0049248007289313,0.0391394742163249,0.0598022662007217,0.0043710616851986,-0.0295237897744135,-0.0301846358336786,-0.0266760278980104,-0.028550076355216,-0.0303831329042561,-0.0122872152027847,./emotion-fmri-neu/cp019_beta_anger_incongruent_c0.nii.gz,19,anger,incongruent,incongruent,congruent,1
-0.0065025735614965,-0.0064951700972371,0.0104723274325275,0.0003998533055518,0.0067413566294736,-0.0706891480985399,-0.0187396709944817,-0.0033041969764064,-0.0097556404940288,-0.0023930885613391,-0.0075985005721596,-0.0621312559249262,-0.0190788151503269,0.0067407204798333,0.066544321935399,-0.0559733806551229,-0.0004252003461498,0.1225684200372047,-0.0713428065122614,-0.0680871665985988,0.0610894654689144,./emotion-fmri-neu/cp005_beta_anger_congruent_c0.nii.gz,5,anger,congruent,congruent,incongruent,1
-0.0046617583130413,0.0209094981305549,0.1168044073660835,0.0045814106064485,0.0171323995753076,-0.0266235771470039,-0.0583670048854478,-0.0262451996133519,0.0493927807115159,-0.0580542203950661,-0.0075507192399867,-0.0516536239985181,-0.0568179457439292,0.0952600349573126,0.0408563223810599,0.1163855855922481,0.0377886587517749,-0.1245224550567983,0.0419291026775314,0.0346156021711517,-0.0948313154645433,./emotion-fmri-neu/cp021_beta_disgust_congruent_c0.nii.gz,21,disgust,congruent,congruent,incongruent,1
-0.0040969886921433,-0.0380791655970839,-0.0566172683449082,-0.0330632282171696,-0.0346708640925914,0.0414283014153961,0.0047716956025352,0.0336201265595971,0.0092751123674246,-0.0237954486285663,0.0605760018912087,0.0302597852758626,0.0098833016549101,0.0048312494687188,-0.0158207661564739,0.0093112420308164,0.051392261413041,-0.0229361816804775,-0.0276548925230267,-0.0569649957226514,-0.0178362197538204,./emotion-fmri-neu/cp023_beta_disgust_neutral_c0.nii.gz,23,disgust,neutral,neutral,congruent,1
-0.0014312450748153,0.0617767809109983,0.0784255864822619,-0.0698866683735125,-0.0806133279296246,0.0222312271704783,-0.0281107468079159,0.0785265213859618,0.0438679456022446,0.1290176286731033,0.0843055636766701,-0.0342038548226774,0.0130156848378491,0.0336679486358795,-0.0221729780401043,-0.0967099651947426,-0.0319765335392682,0.0348914172279797,-0.0036936515155252,-0.0382895966401726,-0.0480530636419546,./emotion-fmri-neu/cp013_beta_fear_congruent_c0.nii.gz,13,fear,congruent,congruent,incongruent,1
-0.0001938547198487,0.0210040280713404,0.0252902644128794,0.0164972201739956,0.0874675790583568,-0.0942694436806187,-0.0300123644979261,-0.0572802727812661,-0.1629331140978698,-0.0187692891933563,0.1506922863100846,0.0499787089034658,-0.0353549092685992,-0.0435354634489054,-0.0352958937431134,-0.0179434854554312,0.0513414256423924,0.1479226404655111,-0.0846097377945488,0.0803896996044303,-0.0084008884094262,./emotion-fmri-neu/cp025_beta_disgust_neutral_c0.nii.gz,25,disgust,neutral,neutral,incongruent,1
0.0013692613804401,-0.0251171524065803,-0.0223071658748978,0.0413221729722408,0.0134620041387952,-0.0203598537243496,-0.027814720956823,-0.0641603080873444,0.0382286610556772,0.0945950291696392,0.0183449187177874,-0.0033736251458919,-0.0565572881381756,-0.0185361612271743,0.0631980835415983,0.012124172334625,0.0251942068085131,0.0946900006791034,-0.0516394321372837,-0.0429739215504402,0.0260217903032162,./emotion-fmri-neu/cp005_beta_fear_neutral_c0.nii.gz,5,fear,neutral,neutral,incongruent,1
