Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,filename,subject,emotion,priming
1.2424344109060759,1.1679232119330551,0.9540400768613218,1.0183885646984092,0.5876943218892341,0.10175172639670149,0.251496971744978,0.26501951223290743,1.4211053595363574,0.10444619193479526,1.3641819230849888,0.7694980128889198,0.5005043304639591,0.3939515500497089,0.9211846738177031,0.2825049715519564,1.6817705781106016,1.4614375237438313,1.9371798005277645,1.6937087556075403,1.161163789297839,0.5639395550758997,0.8927439895030833,0.38506580442740296,0.22801932597863991,0.39623490789238375,0.5524121413740397,0.7286624394164364,1.4413078726061763,0.9907841424561811,0.5922343328685438,0.5185783464461028,1.0801362310285714,1.100774738266173,-0.07376637762654079,0.08376471703704011,0.8079837565280696,0.4128419859480448,1.1882707602410802,1.502302743289989,1.1765975472189047,1.3547998660743643,4.595114130957293,3.4842683015881346,1.5430466275883645,2.537466549248294,4.1454743007908466,3.6963241439867733,2.767155675654265,2.9552640946145248,2.9533361965504463,2.609938018407254,4.719195911899707,5.396555387378558,2.1570114969541265,2.5017529033622568,2.4224875582819587,1.7854631292162215,2.061608351831478,1.207960478938564,0.5291903920559519,-0.5432031771002793,1.288176338685909,1.1464514248636761,-1.1485323704725368,-0.5440922250618897,0.6591649619351306,0.6375726956486485,1.1851234663796328,2.3980298573058225,1.0898775051286622,0.44971051883083524,0.8930737942012272,0.556386262187236,1.0599461008613689,0.5154040430384826,0.712698286365592,0.6383259819189724,1.5714043488180733,1.52863620123411,1.49214712876778,1.3265472485256224,1.4268216231987505,0.9858269171740686,0.44591250963811535,0.9250330842591997,0.336543704424396,0.052480591645495706,0.4544509224563408,1.1352158395042717,1.9484686494354313,2.0724938814931884,0.07865864883023856,0.26791617568878845,0.111747588041753,1.9308481676774678,1.451447697612984,1.818051858177443,2.5507037993111723,2.5071422873700002,-0.06479143606865397,0.03541370880873613,-0.024703913555864526,0.003573731981520682,0.10387507633428819,0.13617750317221575,0.6512675751723681,-0.010850480568227338,0.4591901128983476,1.9609419447755982,2.472333096088485,3.0271371959261946,0.8701790215113352,-0.17492345654326538,0.3719806004093965,-0.10287365415186948,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent
1.7749982933318664,0.254077036973797,1.1945119271478235,1.353930083367554,0.8847443077740763,0.5716860735012351,1.0085126858860136,1.3294442796487211,1.4596656815541582,1.313108450441228,1.866119108276149,1.261986576908409,1.6495269405979316,1.1958057979877172,1.762665101803373,1.447795167119139,0.3332602592733623,-0.499536443233422,1.5562020526933071,1.2261258409874458,0.9639089738967315,0.38378592331217726,2.0610557165193137,2.059510048136856,1.0484025822538934,0.6085358501890122,1.3146831119768168,0.7799160374526596,1.1691069809512524,0.26600631947828973,1.258903493692772,0.7537595852782382,0.6766791849803331,0.5225311994002771,-0.23799923182991006,-0.283780383777029,0.14424302137142017,0.15563967941051057,0.8022089177324693,0.5722490325448927,0.5849844944239672,0.12388152247703761,7.204331782442935,5.382178697997697,1.5554331684165896,2.3902208210201716,6.017073009960152,5.525682780368115,3.872229912770496,3.440741990895875,4.853788544585504,3.7549847108479164,7.138003277687988,6.9442990520440135,3.546571869387525,3.471546755495056,1.0690522473117199,0.12775651164613278,3.1775337487356508,1.0650613079768583,1.7247917961400707,0.32451988143653593,1.507852042441711,0.08221625666650069,-0.34507015759453813,0.523061698787315,0.3951173308412653,-0.020731515011175778,-0.27884258241168874,-0.40472444923071266,-0.059317172152820424,-0.20771926778034097,0.7469567258118845,0.07734984978995862,1.0098700623671597,-0.07344285889898455,0.5496533904792924,0.8159910858646384,-0.06325619451257418,-1.7346239966037864,0.7281545985727839,0.12214350948380813,1.0578845198424291,0.6215347049167481,0.36058419437200095,0.7791378282893281,-0.4497573820639313,-0.2233083298946283,1.0886710232079444,1.3525213278770032,2.7827834371637783,2.8490052247397455,0.2674242448073494,0.2787286767151505,1.1808301550895135,2.058165449407143,2.0869462370175476,3.1120934736290367,3.1245489995280287,3.985206975244745,-0.1278090705272982,-0.0024730312366621388,0.015182100848077742,0.023540312239873032,0.44295317429097575,0.37132219077580975,1.0278012622882928,0.7737437646367946,1.3683883170753712,2.1959261085290906,3.4563480272388962,4.316590491257736,1.4034734177345114,0.12993477331692965,1.4802608174148617,2.349493782698083,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent
2.406201312773488,0.11250631247451871,2.5132542782578735,2.5487623089772065,1.0331123040701997,1.0191010312373334,1.899058688572766,2.0036954773623514,2.3198499690109173,2.15543489879343,2.2693377596462088,1.4139223393852745,2.0939074299727984,2.66645565189696,3.7143146839944503,2.184584730974948,-0.2099230090702884,-0.8315632368993158,1.8811862836628004,0.5281306292730118,0.006945503703791912,-0.5787239021567192,5.307718338360005,5.182923821562771,2.6004325810528846,1.4203717413665538,1.0599719421415772,0.8575135229069962,1.540898995339194,0.14369841170178188,1.4973415755446526,1.0116556160068348,0.2859120305584416,0.08344500965934824,0.5128978399863944,0.5390985786552602,0.7285563115027932,-0.1606700301179648,1.5735191283682173,0.9756715918382733,3.2393972407802902,0.4490337226699043,6.212375778264473,4.569135099418785,0.40683246365604886,1.8993551258043908,5.534438525138984,5.023474087420021,3.186800188823103,4.49265453527026,6.782441830707421,6.23842725909169,9.531344780528858,9.20820034586396,4.5604910280800075,4.725262615084291,1.113052824486837,-0.6236294009659085,3.2177613689624422,1.2860658925094208,2.0541137384213584,-0.13543783640113713,1.0266854559257106,-1.0320261121942282,0.0844569791672212,1.6749498151924098,0.28643101784209407,0.3685853866601747,-1.540515063187196,-1.990974404830516,1.1867893222383399,1.0493811561133852,1.471796745667816,-0.34460161706386555,1.6848282039117015,0.2826473655495888,1.882026009669363,2.068498788650099,-0.20477002859563606,-1.7728421505183118,-0.3043794127686706,-0.8073519215458703,2.4291600374263047,0.6740666555099131,0.6934273657608315,1.3877466506463245,0.4776322606164045,-0.1041339661041621,1.7472073240727974,1.641272849294733,4.169400319348852,4.281672345876955,0.9355573320994622,0.5457717343636888,1.3703744126725315,2.358762934427925,2.6792193504897237,2.9238762159824194,3.8479840558733223,4.912074124057112,0.053029911133133996,0.03687084199285588,0.17741229834044517,0.11849550037351042,0.5926490950570562,0.5169651624563165,1.3178308731672528,2.02229099519972,1.1274497082771433,3.243465241780034,3.9509012532617223,3.5757118692220664,2.9363023354110704,0.2860502275761565,1.1040527398801543,1.3258792399616246,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral
0.6370114911681395,-0.4360693620764257,0.9415531243658993,0.844679239144091,0.2910171718742327,0.2761866606071164,1.0003165869713886,0.46036072817578255,0.7042970206452956,0.5562800557941122,0.735633670287007,0.10859499618913558,0.20425532137904512,0.0061741366461417636,1.191475753105023,0.5412277130967207,0.8712975805412475,-0.12470288854271094,0.7224896998799916,0.34340470402375706,0.3757983884677655,-0.07036076024434947,1.0254527124168489,0.5120126141978629,-0.47192593439539676,-0.2201976315263347,0.16033611204914294,0.7285164331944032,1.2756935463761248,0.49392221145390786,0.9035069481587767,0.9631473511317733,0.624180842326214,0.25854198961721386,-0.18687788153084708,-0.5966015461658403,-0.18371026033011797,-0.19371156469979323,0.27093433333590927,0.3892831042637903,1.3766919329342924,-0.09804471371386302,4.368261837482252,3.708919735712445,0.7918037771407059,1.7906354977849377,3.844645243535107,3.2618880963249386,1.2518804092338438,2.6508225217111523,1.9545684370847773,1.8322253382475353,4.553390621062091,4.705314947023707,1.6663463148889708,2.4310162866568095,1.053483455680884,0.016129311446724616,1.4157336563513316,0.915198345915118,1.6502612378466692,0.958254720420823,1.8971628028205243,-0.0037955833998646765,1.0992570863269622,0.5713343012275707,0.5930433515097981,-0.06662576120271833,-0.48433072239832503,-0.31434708309001164,-0.5601111394148844,0.18389375746118347,1.202472941030622,0.528229430148988,0.8991235485957724,0.6780690872080369,0.026273977877657558,-0.0832752918051492,0.10443238822874763,0.12217083293056269,0.7777923030139826,0.07264913658463011,0.9284066001532707,0.3562634754697558,0.4517400783300422,0.636215871431283,-0.18279760699401268,-0.32530954079197233,0.5565729113592671,1.4798330012832885,1.946474947487082,1.9595519730729671,-0.05270971128129012,0.09222701542220052,1.2926610567939187,2.1220542855583053,0.8205054708960666,2.0230493350335808,2.331334624135774,2.0967520780398172,-0.09383885679407032,-0.026135726132045983,-0.09021049203807148,-0.04269553330441628,0.1646344148372969,-0.08666819237993088,1.042195015700963,0.2092700460508107,3.71112040229359,0.5899312053092046,0.23869194160771964,2.524797008680091,0.46541176169862136,-0.3409665434621135,0.8341336982634205,1.6507182588052527,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent
1.2034636541218058,-0.8658043281017728,1.606082143659679,0.8227825922796457,0.7922179360617925,0.5680348265557248,1.3808606053021704,0.6225574673373498,1.6660433929112133,0.6626888483051937,1.5863482444703592,0.24984508773406552,1.7509773622236509,1.0352044702112106,2.720164145140265,1.3846049565961502,-0.49986232324659774,-1.6142743575538046,0.3689450764815082,-0.5061015948575011,1.171619660862621,0.5426046658465314,2.61115548929951,1.6504727545144562,0.8387299819281374,0.4951495995504078,1.3399197188979446,1.2667705144318195,1.0309500375191079,-0.27151613582975365,0.8687012506700804,0.5944046050212627,-0.24225383556321953,-0.059719706678470916,0.316517995628985,-0.7810619003678091,-0.1819957030855203,-0.7987339028233742,1.0709816114650048,0.3781072276107433,0.5247676137713227,-0.0743513819745601,6.497973705982411,4.960759614066491,0.6238570414788878,0.8893554571904074,4.929480107837422,4.692017567678733,3.5344460597490692,2.739714107216047,4.988279510744858,3.837737918158923,6.6916557990046215,6.289417219878221,3.3705271815646536,3.476707790082475,-0.22918860545759595,-1.6174175981908054,2.7220371611882084,0.4564766012215998,1.8713374556582543,-0.7574207708500483,0.5096023944515115,-1.2643143719139722,0.21976142897167172,-0.3222412801525663,-0.14204659655503366,-1.0657066244028184,-1.4728117518460768,-1.945025511147747,-0.13391096625069854,-0.39159543902865657,0.5422399181831549,-0.16713999022950451,1.4155308025347637,-0.35506056348106496,0.36366452591451437,-0.4340968754787497,-1.299960555997623,-2.9583553243793665,-0.9397489266393132,-1.3119413982459929,1.0927953340327,-0.2599605040400084,-0.5317034981330925,-0.6411799939542118,0.10759487558323198,-0.25587288285779763,1.027532356352905,0.7394664918726717,1.4663002971348957,1.9235868085967138,-0.16761499077877248,0.03520374842539672,0.9376456372535084,1.235296122980876,1.0075529940202768,2.120350432928813,1.5800122437166515,3.0383921307698647,-0.1822723373603792,0.002454787462314478,-0.1374917180239104,-0.0029910642593404843,0.10750236245054584,0.08833203284748947,0.28491574461633246,0.31055339181577674,1.838466073083823,1.6725262739931406,1.4656437739426027,2.7707494454763144,0.8551116556669753,-0.7623818948723323,0.39867340642865184,0.723788814075595,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent
3.5297603446639387,0.8432192753509052,1.9987870200301752,2.1630081506632934,0.5915637985955087,1.1428896920827347,2.555775798750422,2.4106907053730704,2.3243289116975157,1.6026362061627102,2.8209154264889214,1.6144088462132862,2.6865352082324674,2.1900046086120057,3.0339665126100996,2.1523170607278463,0.48635558387310013,-0.45108233586468904,3.748510107654976,2.7681583114297137,1.347372332901773,0.21063688282804147,1.7448939358098974,1.0856721586038662,-0.6264861263984367,-0.5479151617286672,0.41618438318687156,0.5123254053923261,1.5399183742537874,0.9334430074178215,0.45768066018060105,0.4383993978837478,1.0346576117575508,0.8602182963372489,0.9729345848393955,0.17681307677553726,-0.17139117140273885,-0.06603577537327303,0.9040619232519274,0.7258352145078091,0.046898515121064445,-0.27845032814848397,6.602048573215537,5.93737543093585,2.210905630613381,3.486823861696407,6.139970747877581,6.702322245933743,4.070439245436286,4.204741625847286,5.757129140988662,5.081878856412959,6.5720355998495945,7.658468014242076,2.5733252399085647,3.559995333445217,1.9023124801864546,0.008784234832798301,4.752620378526305,2.803327251203624,3.19315904933383,1.4655667020018097,1.651668514127989,0.6401775978468426,1.678810085823864,2.2224729530756386,1.826157385085162,1.3370948098587492,-0.10632638263114082,0.2249787705335141,-0.10658087724972104,0.7226725551714152,1.511082340102708,0.8183251167057984,1.7278716145594095,0.9220953140048727,1.1943761141078437,1.265616226876073,0.4968169920899231,-1.3732229431913827,0.4089545395017933,-0.0017909195983504273,1.1637744793091396,-0.21717190812310155,0.9135357764445527,0.8807409648034765,0.300671513223115,-0.4915131339102866,1.6813446756884067,1.3709905497900254,2.8894723760473227,3.1829039913899435,0.5766185755727791,0.301575240377842,3.1300053497471705,3.5124704131763123,2.6009013217103676,3.7212899315147823,2.569142527635246,4.0743708472356674,-0.038987296585924,0.035292875461877045,-0.03370882209770515,0.005671652804590958,0.47974256895859557,0.11245897802059643,1.1681774783833692,1.2495581427479878,3.988342219349163,3.915633880493458,3.887782115124868,4.716366170845513,1.231263828894007,-0.9331860852123488,0.6235366718667055,-1.683987128599022,./emotion-fmri-neu/cp001_beta_fear_neutral_c0.nii.gz,1,fear,neutral
0.5501631006980048,-0.38838436376965135,0.7360823870627592,0.6792480347995934,0.172271702036136,0.2891458743270179,-0.11365859822355753,-0.043789031075213994,0.7674547704069156,0.0689422372998247,0.6724328047459193,-0.351522986118792,1.0118639323846166,0.8014129791594411,1.6141566947234016,0.49191442091698795,-0.6349866196190866,-1.8586954438903531,0.3846036030170234,0.04030440777097366,1.1265506635720812,-0.19336325593527756,2.0922595492957954,1.554329166790794,0.793034493839334,0.4801996239913384,1.069694355568759,0.9234332001148534,0.289143312749568,-0.8553898825931969,1.1092250553714933,0.6744416295275731,-0.6140494704775994,-0.728807488655968,-0.41439008214896184,-0.7208258432602151,0.4977772732268391,0.30702011057875417,0.1158379037854421,0.8110680762135702,0.9848997722967247,0.848051685836773,6.778560899591221,4.821527180300411,1.8420728955685126,2.7177190409183503,5.038869672659921,4.9298644786345935,3.6833458109791106,4.556490194239368,4.520730416764528,4.79102013755123,5.702448358158126,6.694761715246449,2.999077646519666,3.521436737080931,0.0748747438500349,-0.8218023536596508,2.5052157119620317,2.1127642824035355,0.7362887000847232,-1.1005104024583023,0.19958032249587707,-2.1779058630023136,-0.6217557619880255,-0.8725827794101152,-0.010742249949498595,-0.08551317170006643,-0.32240916922090507,-0.48224628612741827,0.6029755035540079,0.34913541467599424,0.7530734196540354,-0.36422425245806433,0.868621670696031,0.58747666820724,0.8903004841216097,1.1697264542085377,-1.2572232469980276,-2.0588015250752476,-0.6859003319514159,-1.109962439153369,0.43142251195722037,0.12272100982788259,-0.04203907409515812,0.05334320581074828,-0.1465902750224316,-0.07778939612733603,0.6973051771164122,1.3292158503597107,2.330909709877793,2.8727218779249726,0.2811226249931743,0.20774653641668717,0.8732243930069156,1.2991038656257188,1.7077607925807146,2.4511225746980196,2.2370565908840843,3.7521443490335313,-0.02693893335640292,-0.0010748296929604009,0.008506099268017004,0.03632021648418357,0.38609388880552553,0.2449190626402661,0.8228627097524657,0.6586008665434565,-0.6943537955186281,1.1636251211588036,2.5006689941450886,2.574816954049416,1.9392649001837534,0.3731404069145373,0.9194054397804537,1.5509987207355336,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent
0.9317023425323707,-1.2757840672192469,0.1609430424489818,0.028460135332223326,0.31828960654168537,0.4601872545406878,0.2848722133300113,0.6122363619090366,0.994702278109038,0.6535834035561954,2.284792151807117,0.7892127339186744,2.2081073251587218,1.6348425232145112,2.103744865374403,1.1152726142856133,-0.9473293573402622,-2.1794888200333573,-0.4119099710018524,-0.9143472663150749,-0.1784818830288016,-0.4625460765300157,0.8345820756114736,0.7830438162166897,-0.8851974383303602,-1.1103312481170933,-0.14755186718237698,0.05792265624818873,0.9886801712315202,-0.11533073320804346,-0.20491461131539718,-0.19445317711101387,-0.7256782732600325,-0.4414793821324927,-1.3205895602251767,-1.2506341409728303,0.435089419043546,-0.7643160232840105,1.1983167244335784,0.4308530480360013,0.9312375209659877,-0.25530251947442767,6.379725341544877,4.474435884753778,0.7503829368380367,1.85238664629915,4.985642259032805,4.870405228954604,3.7354597962164533,3.819910089987848,5.1352154600315165,4.8014016531059935,8.433697933091846,8.236508915141792,4.067634310920058,4.204381227449649,-0.7566833889863701,-1.8320566832951501,2.5672644632902264,1.028660622229252,0.9717906499040465,-0.08484299325786375,-0.27069969100769536,-1.6344849051688795,-2.180019600176533,-1.1685855978620467,-1.41831027263134,-1.667184310642401,-1.9798381283022985,-2.627719446245483,-0.9581309011359422,-0.7909308381809556,0.10452541313646906,-0.5514959590550115,0.1360065548848393,-0.42734554729333113,-0.22633649673941275,0.42636585073079675,-1.4347334726194425,-3.5642620186653677,-0.951173940821899,-1.6959260042759758,0.6806062336399678,-0.1282452835883414,-0.7562111485231521,-0.7054644570008387,-0.5256217756613881,-0.631089940236247,0.6717035342020725,1.1332795606466384,1.7720527411445337,1.584949133602965,-0.08863207796279796,-0.2646230795936935,1.4255835585719137,2.4913122603931246,1.6295400578392638,2.539453489791356,2.195349438672003,3.013690550858684,-0.10885381132231806,-0.020840520822087674,-0.018945266255790332,0.007883289743246518,0.027400216370114333,-0.1007971462814669,0.7512944105459343,0.33121581213461765,2.2785622019106273,2.628966019500935,1.7148294440126026,2.0343464630990358,0.9155539058050685,-0.2567700186064278,0.016385806138533347,-0.7299193445935236,./emotion-fmri-neu/cp001_beta_disgust_incongruent_c0.nii.gz,1,disgust,incongruent
1.502308303954195,-0.3082198887926098,2.0089748430374073,1.4327240258115468,0.9305924920074068,0.5908575968950969,1.1806813127694042,1.0385654937154185,2.9440176625459493,2.0719931090573294,1.5228766097363362,0.4714432237287778,1.3442501685769583,1.7233640727320383,2.8131581315382737,1.9886441584959018,-0.3610489726253597,-1.334753340505356,0.7465730078687914,-0.17622076320795177,1.4687136394983764,0.7174515570155882,4.321925858409952,3.7523627523232768,2.376680476050777,0.8536526571274876,1.189835445763703,1.6182037367748179,0.8674537406660959,0.1923398991858191,1.611185532368098,0.931101892529729,-0.5967032795931548,-0.31001811904815874,0.8106759094964848,-0.2216200171798517,0.15109272603817284,-0.6655936930867249,1.1359101425625024,0.48534172523941826,0.7205050082640808,0.27240111329438105,4.911242606410457,3.6911654842426755,1.2563355972406718,1.8320904762273598,4.5860720647054185,4.515912054331662,2.3274459035324977,3.0386186766626317,3.396639415566648,3.811891879673044,5.353758640144957,6.60095766272162,2.5895413448821447,3.460518541783813,0.6360319050957429,-1.2120293551192163,2.9497362412881416,0.6048142979138834,1.8051269090595283,1.4281564529282826,0.4295412915365737,-1.708753912409459,2.061457905425952,2.592483036428522,0.14796812012579594,-0.3698489425292289,-0.5969544648901883,-0.8330008742701099,0.39223450851763886,-0.009515676923858045,0.3657019339990199,0.26577212068137107,0.1081267769164773,-0.2295844393239435,0.39841372101299377,0.04589201301163438,-0.5514126392739216,-2.2109203495061878,0.041607031338605056,-0.7569496669629068,1.5351917135634763,-0.1142536038026949,0.9228080988372245,1.2220725937667085,-0.04531383806981257,-0.4872083346918507,0.959869645055207,1.3003356122428853,2.3050701161822333,2.5690532162102326,0.5074564189393297,0.22903907991539488,1.9261435008538315,2.0737557344631634,1.6399370706679235,2.358969101101321,1.816255298529652,3.030405076869338,-0.12389786659897743,-0.025545238340335903,-0.07062722025913096,0.07473594785969444,0.4634008774956687,0.2216627069192237,0.4099353931148415,0.41534683334520067,0.5455360157529827,2.14924878679918,2.908008713548324,3.396244586165623,2.951286325755734,0.11198805098761518,0.30650966317573003,1.481488451798097,./emotion-fmri-neu/cp001_beta_disgust_neutral_c0.nii.gz,1,disgust,neutral
2.0310484047593977,0.58800382970657,-0.11766261934088254,0.6761099219808943,-0.5719198767573062,-0.4097343037690525,-0.4867088405626772,0.3600010851059148,0.13208069590964053,0.09690131952837265,0.7191610798688309,0.824587662580359,0.6370391883979388,0.8276668453912567,0.03323812490810034,0.36428744734755314,0.6894130714003492,-0.7396091209697387,1.6221871345346865,1.3793799275735434,-0.9315525934886801,-0.619589335372169,-0.5654642830895954,-0.3451702211790031,-5.845563722757702,-4.322381257711491,-0.9740384722946186,-0.7285609684850407,-0.2623937905560069,-0.3133437301820208,-3.488695177576485,-2.227885678039612,-1.4457263007215617,-0.9441384655168471,-2.8254876326002996,-2.5041168418094357,-0.6609435801003251,0.33771630650705586,-0.4883578365950104,0.6007244084767347,-0.9361815610731778,0.14417897206998181,2.7922802948360728,1.9586902744606212,-2.7233583373680075,-0.5303006452954304,2.2226853724399818,1.7770019369293066,1.7453439397987072,1.7783859296274838,4.425996336150151,3.6342523747677604,5.746270552388641,4.484283426514448,3.3248870037935547,3.486972925098558,2.1644487973640496,0.7066842425070977,2.6124859960170665,2.1653749741881043,2.541423249277083,3.7105253950583,0.6275746132820222,1.036555751265274,-1.7969021197405388,1.1261249551178243,-1.3607400378204846,-0.5123423021037158,0.27402150073101184,-0.18987314038636754,-2.4816499025265824,-0.3471359602608135,-0.1491807706432037,-0.17440159581660375,-0.2814509869661867,0.13542860821806876,-0.19566861096120478,0.3311091549062077,0.11454877083213845,-0.7040911147814852,0.2622076094308598,-0.1782958060125622,-0.12409618534726728,0.05138031488977482,0.23958364887396813,0.3750564224188313,1.3591848280919978,0.46514535234091037,0.6678464660282348,1.0332152659808895,1.9437115016101891,0.9439787715629461,0.3695090525868048,0.03909840391001291,1.9104049439439295,1.6631058904136082,1.4702284532321581,2.4952217857390333,3.4628456325904837,3.4256110937486395,1.4308121094612656,0.6293154549513225,1.3815784752767675,1.1860387005573978,1.1931271720718992,0.9446621567009368,1.3089330001255686,1.627932163861365,3.711090588118184,2.6462216576698343,1.8423891788911402,2.7466215202537207,3.1076461966848847,3.249104010209294,2.398335632714972,2.791835481279416,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent
