Gray Matter,White Matter,Cerebro-Spinal Fluid,filename,subject,emotion,priming
1.42647889004769,0.9573546411199068,0.45606673065154607,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent
1.8221284724201645,0.8964366945354137,-0.34206957547477196,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent
2.376425052532303,1.2786899340934732,0.43401154621980764,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral
1.0810999797803018,0.6247944700777822,-0.24783158729738866,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent
1.1424279446342853,0.4834458692659357,-0.821872278270107,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent
2.250810111938666,1.4373425413389656,-0.7146348244414219,./emotion-fmri-neu/cp001_beta_fear_neutral_c0.nii.gz,1,fear,neutral
1.24951575252968,0.47668830752767394,-0.07929242499871815,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent
0.9827372665670022,0.2942991216054214,-0.9640738239786075,./emotion-fmri-neu/cp001_beta_disgust_incongruent_c0.nii.gz,1,disgust,incongruent
1.5267015497304453,0.6993655359041706,-0.7669038526750303,./emotion-fmri-neu/cp001_beta_disgust_neutral_c0.nii.gz,1,disgust,neutral
0.9657828980357865,0.19454402532634327,-1.382339216695158,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent
0.9252604821373859,0.45451072624205086,-0.5807377152399459,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent
1.9525667652459089,1.4425100016393335,0.6430581299464638,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral
1.380962835289377,1.0832353691780976,0.7245783135470297,./emotion-fmri-neu/cp002_beta_fear_congruent_c0.nii.gz,2,fear,congruent
1.4905375418396374,0.8900588220784821,0.46526289124596293,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent
1.3154658498538256,0.8897809639876691,-0.5255911112122301,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral
0.9641290128491222,0.42942683457542247,-0.39631530018581856,./emotion-fmri-neu/cp002_beta_disgust_congruent_c0.nii.gz,2,disgust,congruent
1.3475261116036803,0.8153870759763611,-0.19197886042688975,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent
1.411077739269534,0.7979959495971323,-0.6196204335354649,./emotion-fmri-neu/cp002_beta_disgust_neutral_c0.nii.gz,2,disgust,neutral
0.2301106084303629,-0.1851534855784998,-0.39779087903420096,./emotion-fmri-neu/cp003_beta_anger_congruent_c0.nii.gz,3,anger,congruent
0.7359937640725939,0.11307802149309941,-1.0109269200000532,./emotion-fmri-neu/cp003_beta_anger_incongruent_c0.nii.gz,3,anger,incongruent
0.6975373280917861,-0.11100555127703232,-1.657068062378798,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral
1.2143471143393492,0.7867617012566447,0.5236187885220955,./emotion-fmri-neu/cp003_beta_fear_congruent_c0.nii.gz,3,fear,congruent
0.5442815854389679,-0.15162905840079935,-1.6975308676886671,./emotion-fmri-neu/cp003_beta_fear_incongruent_c0.nii.gz,3,fear,incongruent
1.7574615345984097,0.6625188644572112,-1.0229588542477877,./emotion-fmri-neu/cp003_beta_fear_neutral_c0.nii.gz,3,fear,neutral
1.1404722652792936,0.4549041710545729,0.15641220932143568,./emotion-fmri-neu/cp003_beta_disgust_congruent_c0.nii.gz,3,disgust,congruent
0.46506101023800944,-0.16299272430326242,-1.30532636555282,./emotion-fmri-neu/cp003_beta_disgust_incongruent_c0.nii.gz,3,disgust,incongruent
0.004914138403241181,-0.3765317299247551,-1.8714969078615016,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral
2.0745974149542565,1.6607763841581522,-0.48953525719047825,./emotion-fmri-neu/cp004_beta_anger_congruent_c0.nii.gz,4,anger,congruent
1.912688789364952,1.2279153946231305,-2.0434066961437387,./emotion-fmri-neu/cp004_beta_anger_incongruent_c0.nii.gz,4,anger,incongruent
3.5464842975673534,2.8673214480885276,0.9682866397615122,./emotion-fmri-neu/cp004_beta_anger_neutral_c0.nii.gz,4,anger,neutral
-0.0695873429102928,-1.0262037526826255,-1.9179819303533294,./emotion-fmri-neu/cp004_beta_fear_congruent_c0.nii.gz,4,fear,congruent
1.665082685285639,0.9575316962117233,-2.658780589201853,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent
0.48531686835753474,-0.40529486285071736,-3.602877646946531,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral
-0.9628663926505832,-1.4876503688452651,-4.500780784445634,./emotion-fmri-neu/cp004_beta_disgust_congruent_c0.nii.gz,4,disgust,congruent
1.6115182085935182,0.9407725076534482,-2.1132297985210156,./emotion-fmri-neu/cp004_beta_disgust_incongruent_c0.nii.gz,4,disgust,incongruent
3.611601285439651,3.2781221388905433,0.731800142217595,./emotion-fmri-neu/cp004_beta_disgust_neutral_c0.nii.gz,4,disgust,neutral
1.3152732277741894,0.7681557062507282,0.5941886270340561,./emotion-fmri-neu/cp005_beta_anger_congruent_c0.nii.gz,5,anger,congruent
1.9164284127115174,1.2306459487676118,0.7412315036903663,./emotion-fmri-neu/cp005_beta_anger_incongruent_c0.nii.gz,5,anger,incongruent
2.0859168026476023,1.560255228771287,-0.04321517487535199,./emotion-fmri-neu/cp005_beta_anger_neutral_c0.nii.gz,5,anger,neutral
1.630266865295723,0.7424349885343215,-0.4954013509556004,./emotion-fmri-neu/cp005_beta_fear_congruent_c0.nii.gz,5,fear,congruent
2.028949900301179,1.4473766458027135,1.2224818165730047,./emotion-fmri-neu/cp005_beta_fear_incongruent_c0.nii.gz,5,fear,incongruent
1.1670968999473053,0.8012227610415265,-0.5370832361779786,./emotion-fmri-neu/cp005_beta_fear_neutral_c0.nii.gz,5,fear,neutral
2.226352599631789,1.250271291746163,0.3202375492333171,./emotion-fmri-neu/cp005_beta_disgust_congruent_c0.nii.gz,5,disgust,congruent
1.2310857248858935,0.42048275384324507,-0.4756745221269062,./emotion-fmri-neu/cp005_beta_disgust_incongruent_c0.nii.gz,5,disgust,incongruent
2.465330412768218,1.5141367584567393,-0.34288457101209185,./emotion-fmri-neu/cp005_beta_disgust_neutral_c0.nii.gz,5,disgust,neutral
0.3196430156611989,-0.23950675156596918,-0.4989081580362619,./emotion-fmri-neu/cp006_beta_anger_congruent_c0.nii.gz,6,anger,congruent
0.6507814399222297,-0.11679928703355683,-1.496421935699316,./emotion-fmri-neu/cp006_beta_anger_incongruent_c0.nii.gz,6,anger,incongruent
1.0553074259655022,0.47435607848215794,-1.5875412833583886,./emotion-fmri-neu/cp006_beta_anger_neutral_c0.nii.gz,6,anger,neutral
0.3266077888255835,-0.29075640947864423,-1.4996114973515138,./emotion-fmri-neu/cp006_beta_fear_congruent_c0.nii.gz,6,fear,congruent
1.048597151848768,0.10338463152268326,-1.5171465317546593,./emotion-fmri-neu/cp006_beta_fear_incongruent_c0.nii.gz,6,fear,incongruent
0.6357909340882407,0.059172737537116195,-1.3283879656995121,./emotion-fmri-neu/cp006_beta_fear_neutral_c0.nii.gz,6,fear,neutral
0.33250812308385674,-0.22168708855137312,-1.1724856598354632,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent
0.5902435712073187,-0.25090321474759153,-0.7971120201952874,./emotion-fmri-neu/cp006_beta_disgust_incongruent_c0.nii.gz,6,disgust,incongruent
1.044318497990772,0.40222401883954895,-0.9881651947894895,./emotion-fmri-neu/cp006_beta_disgust_neutral_c0.nii.gz,6,disgust,neutral
0.7903455629312645,0.3709689919028509,-0.2729492227737707,./emotion-fmri-neu/cp007_beta_anger_congruent_c0.nii.gz,7,anger,congruent
-0.20203150739348474,-0.4268084982380021,-0.712324781657047,./emotion-fmri-neu/cp007_beta_anger_incongruent_c0.nii.gz,7,anger,incongruent
0.5504212332439727,0.3075090582915315,-0.5428384476746139,./emotion-fmri-neu/cp007_beta_anger_neutral_c0.nii.gz,7,anger,neutral
0.7390403239880814,0.10322615510136468,-1.198202658719341,./emotion-fmri-neu/cp007_beta_fear_congruent_c0.nii.gz,7,fear,congruent
0.7346767318092814,0.2690022411472495,-0.8097374987293382,./emotion-fmri-neu/cp007_beta_fear_incongruent_c0.nii.gz,7,fear,incongruent
-0.22671602534255125,-0.6856805800658121,-1.5719256282507659,./emotion-fmri-neu/cp007_beta_fear_neutral_c0.nii.gz,7,fear,neutral
-0.9153819957772441,-1.1346370288030965,-2.1254099939074775,./emotion-fmri-neu/cp007_beta_disgust_congruent_c0.nii.gz,7,disgust,congruent
0.4748536455664577,0.38056270675258774,0.057140699632567384,./emotion-fmri-neu/cp007_beta_disgust_incongruent_c0.nii.gz,7,disgust,incongruent
0.29186707000434003,0.07430617298655362,-1.5779541939437933,./emotion-fmri-neu/cp007_beta_disgust_neutral_c0.nii.gz,7,disgust,neutral
1.6455505024619852,1.1415819084673262,1.7910867733027016,./emotion-fmri-neu/cp008_beta_anger_congruent_c0.nii.gz,8,anger,congruent
1.1086786436433729,0.19402188716904625,-2.065398145211914,./emotion-fmri-neu/cp008_beta_anger_incongruent_c0.nii.gz,8,anger,incongruent
-1.4358169533634626,-1.149640763604633,-0.6445681002637121,./emotion-fmri-neu/cp008_beta_anger_neutral_c0.nii.gz,8,anger,neutral
4.078069634062451,3.426961899345042,3.499687859468214,./emotion-fmri-neu/cp008_beta_fear_congruent_c0.nii.gz,8,fear,congruent
0.6362899408569583,0.4626396242465401,-1.0656447781657372,./emotion-fmri-neu/cp008_beta_fear_incongruent_c0.nii.gz,8,fear,incongruent
1.9286654045992575,1.6934641451701857,1.4496987853396568,./emotion-fmri-neu/cp008_beta_fear_neutral_c0.nii.gz,8,fear,neutral
5.209704954967129,4.4802024673174055,6.21944892045003,./emotion-fmri-neu/cp008_beta_disgust_congruent_c0.nii.gz,8,disgust,congruent
2.946551918334296,2.4544597699915798,2.0023407895011984,./emotion-fmri-neu/cp008_beta_disgust_incongruent_c0.nii.gz,8,disgust,incongruent
1.4649160762793667,1.0317382818673353,-0.5860862532526457,./emotion-fmri-neu/cp008_beta_disgust_neutral_c0.nii.gz,8,disgust,neutral
2.3006659665136566,1.3165821802369204,0.9750491927015542,./emotion-fmri-neu/cp009_beta_anger_congruent_c0.nii.gz,9,anger,congruent
2.733500339752666,1.8826272346620203,1.3317022300148396,./emotion-fmri-neu/cp009_beta_anger_incongruent_c0.nii.gz,9,anger,incongruent
4.101870482132622,2.769998801283815,1.8700780133208756,./emotion-fmri-neu/cp009_beta_anger_neutral_c0.nii.gz,9,anger,neutral
3.1442161006598073,1.9114923088315388,1.377875786029451,./emotion-fmri-neu/cp009_beta_fear_congruent_c0.nii.gz,9,fear,congruent
2.776962227059484,1.9004005119740721,0.5547324628205553,./emotion-fmri-neu/cp009_beta_fear_incongruent_c0.nii.gz,9,fear,incongruent
3.419224632200953,2.34017471757387,1.2493810132914698,./emotion-fmri-neu/cp009_beta_fear_neutral_c0.nii.gz,9,fear,neutral
2.2836070227227325,1.3873945196584352,0.349589020979695,./emotion-fmri-neu/cp009_beta_disgust_congruent_c0.nii.gz,9,disgust,congruent
1.9346538478744189,1.266693641733893,0.4706261213771656,./emotion-fmri-neu/cp009_beta_disgust_incongruent_c0.nii.gz,9,disgust,incongruent
2.925922817463816,1.978122208765035,0.06867153898008453,./emotion-fmri-neu/cp009_beta_disgust_neutral_c0.nii.gz,9,disgust,neutral
1.7586646858605817,1.022454424814242,0.6956642107007911,./emotion-fmri-neu/cp010_beta_anger_congruent_c0.nii.gz,10,anger,congruent
2.2971111215029265,1.262495872308035,0.5959180362106976,./emotion-fmri-neu/cp010_beta_anger_incongruent_c0.nii.gz,10,anger,incongruent
1.393914215124551,0.7896204390685662,-0.1960926795175,./emotion-fmri-neu/cp010_beta_anger_neutral_c0.nii.gz,10,anger,neutral
2.5053736172215437,1.3498926017840722,0.4481969077748316,./emotion-fmri-neu/cp010_beta_fear_congruent_c0.nii.gz,10,fear,congruent
2.0954112365718,1.0961394673093978,0.26326061131572415,./emotion-fmri-neu/cp010_beta_fear_incongruent_c0.nii.gz,10,fear,incongruent
2.154141966757647,1.3979046960819692,0.28384949440329243,./emotion-fmri-neu/cp010_beta_fear_neutral_c0.nii.gz,10,fear,neutral
2.052538804840216,1.281049089084601,0.17976500040999616,./emotion-fmri-neu/cp010_beta_disgust_congruent_c0.nii.gz,10,disgust,congruent
2.145389249512386,1.0347733459563289,0.5260463540170385,./emotion-fmri-neu/cp010_beta_disgust_incongruent_c0.nii.gz,10,disgust,incongruent
3.00607621916286,1.527099028416267,0.3714701441817459,./emotion-fmri-neu/cp010_beta_disgust_neutral_c0.nii.gz,10,disgust,neutral
1.8029214043946877,0.8926368758325505,1.0090001707267044,./emotion-fmri-neu/cp011_beta_anger_congruent_c0.nii.gz,11,anger,congruent
-0.14668688485342093,-0.7122982274486466,0.015580237180161298,./emotion-fmri-neu/cp011_beta_anger_incongruent_c0.nii.gz,11,anger,incongruent
0.0012709796284217049,-0.568022180016738,-0.9830666775014801,./emotion-fmri-neu/cp011_beta_anger_neutral_c0.nii.gz,11,anger,neutral
-0.7327969438602596,-1.4729173208728898,-0.9415949095075236,./emotion-fmri-neu/cp011_beta_fear_congruent_c0.nii.gz,11,fear,congruent
0.5298143565089878,-0.25761100347671445,-0.2048836408328418,./emotion-fmri-neu/cp011_beta_fear_incongruent_c0.nii.gz,11,fear,incongruent
0.7611673654217003,0.441438501308813,0.21931879089376047,./emotion-fmri-neu/cp011_beta_fear_neutral_c0.nii.gz,11,fear,neutral
-0.1473575910729476,-0.9088523294127279,-1.473301019788234,./emotion-fmri-neu/cp011_beta_disgust_congruent_c0.nii.gz,11,disgust,congruent
0.8387167569894197,0.09680321395187036,0.02740311102964732,./emotion-fmri-neu/cp011_beta_disgust_incongruent_c0.nii.gz,11,disgust,incongruent
1.5534147701934733,0.8937817343256477,0.47825572972807334,./emotion-fmri-neu/cp011_beta_disgust_neutral_c0.nii.gz,11,disgust,neutral
0.3207698983041144,-0.1639820481884279,-3.0866858604346232,./emotion-fmri-neu/cp012_beta_anger_congruent_c0.nii.gz,12,anger,congruent
2.163630971049758,1.3661490211267557,-1.6874807484464687,./emotion-fmri-neu/cp012_beta_anger_incongruent_c0.nii.gz,12,anger,incongruent
1.7328030095641784,1.2041932896446912,-1.7799815141970587,./emotion-fmri-neu/cp012_beta_anger_neutral_c0.nii.gz,12,anger,neutral
0.05596599076461709,-0.09424985068286088,0.4587294544213044,./emotion-fmri-neu/cp012_beta_fear_congruent_c0.nii.gz,12,fear,congruent
0.11864884209909198,-0.34171331234819785,-1.9902301851533666,./emotion-fmri-neu/cp012_beta_fear_incongruent_c0.nii.gz,12,fear,incongruent
2.330358886623116,1.4335289361111527,-2.938777333176539,./emotion-fmri-neu/cp012_beta_fear_neutral_c0.nii.gz,12,fear,neutral
0.4812856442443865,0.47011159966009003,0.9581365816678165,./emotion-fmri-neu/cp012_beta_disgust_congruent_c0.nii.gz,12,disgust,congruent
2.283166946900993,1.3220023445328648,-2.336104130200592,./emotion-fmri-neu/cp012_beta_disgust_incongruent_c0.nii.gz,12,disgust,incongruent
