Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Operculum Cortex,Central Opercular Cortex,Parietal Operculum Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,filename,subject,emotion,priming
0.585864006718239,1.1398433447911278,1.1514878099331645,-0.418497088872298,0.5196444740958678,1.2393100444752958,1.1038482929271507,0.44379093605856307,0.815383112877803,0.8959221315515695,0.19823636247753232,0.5066223176976078,0.4934264638558656,-0.07995535833218861,0.3711598197174513,1.5113387594732874,1.9466573454428593,1.6071558835164186,1.3579336633267427,0.4796462511430588,-0.03475552108888043,0.7294956028671069,2.9844424091724813,2.524961709422247,0.29540148953660683,1.7547192429922525,0.533968091312523,0.5714949130899222,1.160147267067904,0.46308915376399634,0.25215681292975445,1.5552826539359004,0.6238751079658261,0.7685210736967543,1.9636404414099855,3.127020860793547,-0.049548491022744556,0.8074884305459082,2.0748723036351473,5.541822197896494,0.8949206663844034,1.497377353591874,1.4482428411567099,0.9876502613071394,1.2367135640079334,1.7233045754879295,2.258337542766143,3.843379264522775,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent
1.012427333080803,0.6378031911814865,1.3471023915656655,1.063030927069641,1.2527661762551776,1.8728920676731715,0.41214255098531755,0.2260421920508117,0.4602862347718423,-0.004949144610107541,-0.004993841042406908,0.046719924611882326,0.7258253149489066,0.011705600957681634,0.1303312016018158,2.964593943842328,0.4634421553588703,1.6949059120243712,0.7113687309902282,0.5540321383982897,0.6683072748507614,1.4359643655936936,4.31833497787685,4.334465758219637,0.8970056553113478,1.1097698620065737,0.515589814341698,1.358332953162437,0.9525782519894409,0.0948837629790512,-0.2063615379987967,1.1085791425516769,1.2147598627474616,0.1581125793030458,1.6585480655328313,4.7109372168108035,-0.0971521795328102,1.0099743763135896,3.98868714647408,7.955001682042794,0.6233425552423262,0.19353315857377903,-0.4695742699043367,0.09349042506825976,-0.6659448687486527,-0.18967218520004722,3.0954610632016624,5.490182817778179,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent
1.8748557578088392,0.5266572998348704,2.708639164843853,2.2997864344291608,2.216080525183472,2.2405669358250297,0.10330056224121513,0.646604070048892,-0.009067628981564588,-1.0418545087168718,0.5404087818251478,-0.412094424029645,0.8015467563348336,0.028585390440308528,0.3430741426750504,3.5923795995944183,-0.0012275152796306732,1.9919663192096753,0.22365210138588207,0.10078297214526197,1.1221181654424184,2.4254620063609837,6.229403739121705,3.4188132032750755,1.3559769988807533,0.45071219832897336,0.2741580394362211,2.458449767166893,0.9550699435249388,0.07364234525574866,0.10233746779601473,0.4773845727342941,1.9287552367709082,0.893210184831322,2.234099856391212,4.294770465197236,0.1289922157873424,1.8590772252908412,5.599249106810326,8.626827867858655,1.5251808868608887,-0.22074013188890243,-0.6376368791122315,-0.9995281259271559,-1.0839001752149529,-1.0393374375759554,2.766209308017982,5.216848807081316,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral
0.29123574026661087,0.8648454437776251,0.9584401845594888,0.7938638490097899,0.04662836277696587,0.46213053817042454,0.01950675917134078,0.09303404835070142,-0.07138283454400572,0.1606251330978497,-0.23074878358887768,0.5835963227764424,0.495815792390906,-0.25371398379993443,0.5374257282320867,1.9762309478441742,0.3729132929591086,1.1677440475720435,0.38199874663858524,1.0238627024021436,1.3005163041162948,0.4680078378298746,2.776839285524447,3.2413361943026304,0.08489016558264369,0.39992014987934077,-0.06258419823621944,0.8133531809397327,0.9014867841317049,-0.2632667640996415,0.17069270444970686,0.5605683006144379,0.6881173308889876,0.13503296422891387,0.6762520860023027,2.688422813813543,-0.5052342242370605,0.5719004757701975,2.08762988114545,5.5405477238471,0.5414953335131842,0.4879884792512755,0.2601568347795594,-0.05622934168774961,0.1362754546417576,0.4158813080864101,2.6782012354743503,3.3042859121291905,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent
0.9523942142153099,0.1617637075569043,1.003618935530984,0.9409589400412732,1.1604457492285722,1.3183836244990943,-0.43774940478669616,0.14454993389515222,-0.5679001040531839,-1.0775130107129562,-0.263084041552826,-0.4945373850089543,-0.728868093124641,-0.11398683673098728,0.1775023669523808,1.6958710481456722,-0.8171040334483173,0.8241921284479101,-0.2617700758036551,-0.09970839662994771,0.023494167810464654,1.2777837021554521,3.316263422747372,3.597206417565714,0.8901754874391036,-0.28603888269691224,0.6031825914228021,1.318470633149206,0.33016099438688634,-0.2642234063053629,-0.7970415263498419,-0.36860985369501725,1.5689020953088462,0.23114415034626867,1.2040392967477849,3.433457251093637,0.003810812545679093,0.9877137341818301,3.3773932554250683,6.941205861221382,0.7417965293824221,-0.8859031200766714,-1.7058231965785546,-0.9902542505067842,-1.880113319875152,-1.8691746995405532,2.7874127131703523,4.929522064488801,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent
1.1753630495354634,0.8959922096075243,2.3283002073484216,2.4297021617092396,2.0068441881710877,2.568135471068147,1.1832049741512267,0.17215641526149777,-0.3216687388005495,-0.05351716762920276,0.18827430088677152,0.23522938982790878,1.0266952712716546,0.10613071998159729,0.5108702052295335,2.951471621125092,0.8463958381670736,2.65364694756354,1.1081641731645726,1.244223426076284,1.7744839851466645,3.0269304229190444,4.188461618960298,4.88851155260151,0.13152776164219715,3.2712079214879886,0.2664040319983378,1.5856077646849505,0.7318940707568093,0.5053780725486974,0.9638416591175432,2.044629153197762,1.8039679386969285,0.0625094305305549,2.274825680599067,5.380612043619225,-0.2112199032848248,0.8102193560773018,3.4966734484726274,7.488211111746672,1.574768374937459,0.13506503081830606,0.19225671283735485,-1.0806342777251836,-0.2921069567880909,0.10664803074351684,4.066103658997487,5.1701342659404315,./emotion-fmri-neu/cp001_beta_fear_neutral_c0.nii.gz,1,fear,neutral
0.5272331870917767,-0.17801538485317714,0.8130310064596706,-0.006042252124209881,0.9774655695637482,0.7425174773658753,-0.3485990751797082,0.06179168196612842,-0.29747534389008157,-0.5561880694617806,-0.08591896461877664,-0.4568419734920039,0.1512510880732369,0.05463355314709228,0.1678198694142499,2.241787597459117,-0.275555857831166,1.4372275497350375,-0.8227279281546105,-0.7147087505382811,-0.7342885675984087,1.7615434490307795,4.097997393361646,4.43875794059048,0.7117641284646733,-0.3130016277092406,0.4541320181619503,1.1493630915853226,0.4826803156263787,-0.8894222760803193,-0.43253454618826287,1.4653753799256208,0.8228538474965019,-0.06882369613057801,1.3207708540899001,4.021383703876256,0.1762626819369651,1.0598744105210465,3.4331160747719935,6.970002394574253,-0.039087303159640534,-1.2644977268032256,-0.879732033844732,-0.9193321035663202,-1.3390447119046787,-1.099610384728318,3.0870882827659543,4.924570716263517,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent
0.46722995377871496,0.22927644502010547,0.14111149376335821,0.47903961672272793,1.7653157485195448,2.242004987865393,-0.8209805934558382,-0.07101834820164574,-0.5455089961727083,-1.0983770260242487,-0.7057249934100951,-1.2152065893734345,-0.5090384005292086,-0.5932212986553763,-0.0769652970686712,2.577614411385283,-1.2158481346843875,1.276013157946815,-0.4675791195317798,-0.4474100968522875,-1.0320050321846614,1.20081840871291,4.512011592064326,3.4996028399802985,-0.6976084851666232,-1.1456412822237994,-0.2279405651541121,0.4851528032610431,-0.16680196268498435,-0.6365740309909602,-1.764757890690964,0.2432103253355281,1.0526739826988984,0.4361845287083101,1.6317233061117788,3.4396973762940535,-0.18835792589310663,1.1263215237998976,4.4221465447243835,7.717984318776264,1.2613019991775218,-1.0411392885579525,-2.28342605679062,-0.7633622115702637,-2.072189827116877,-2.2131653807273595,2.3304721595223126,5.29146734973611,./emotion-fmri-neu/cp001_beta_disgust_incongruent_c0.nii.gz,1,disgust,incongruent
1.5116714149133317,0.47732184226785035,1.2072402039722687,1.6195198381557165,1.4660913290623394,1.2782384180538078,0.02432099076196443,0.23215338382743525,0.31048152052556144,-0.599610960013916,0.5368245098967521,0.2441822613169587,0.742230079526567,0.2023345851228395,0.3709992322152822,1.8566343631827291,-0.3659095308227214,1.5502871961739764,-1.0367251295895479,0.37596066594692523,1.9218489042427274,1.6686406256270059,3.9841115742670246,3.072198427036359,1.3061052653862573,-0.27200119104388726,0.7396428183936239,1.7105091290304262,0.43371110250058376,-0.12458387866796451,-0.2213046817502817,0.745885430576319,1.6254599142197421,0.5769867310037174,1.116758848404667,3.63041443185026,-0.04772720852624624,0.7011892260134028,3.400072378449666,6.435842041517258,0.5692526547369324,-0.5956405102188513,-1.0687356150098715,-0.4479168807753708,-1.06569095581447,-1.360245701747122,1.9380219126658402,3.909432868947259,./emotion-fmri-neu/cp001_beta_disgust_neutral_c0.nii.gz,1,disgust,neutral
-0.6586424024999743,-0.248771482781253,1.3124228205812825,0.7828887104206876,0.7661660084269102,0.6921597328844349,0.7615647388681422,0.3332298943315513,-0.36964237402974576,0.054741254263064795,0.11433127300533462,-0.19442149023448962,0.37386882520449516,0.3249259988337644,-0.010148720721904992,1.6924003360229514,1.001476939451621,3.4071555271760685,1.1461385792834358,0.6246641669720105,0.6985345952023956,0.7993152514387557,2.9677282842701382,1.1626975003988977,-2.3606686084797266,0.9685072720460773,-0.8076270981300199,-1.557522534736906,-1.8858801484849401,-1.8009904637426668,-1.4239859825170276,-2.253461130100223,0.0860268791148682,0.004835630264991706,0.2905511412696466,1.6664244895475606,-0.17513403250019988,0.9189232714092366,4.490656583072105,5.704750313410562,-0.30481895980627194,-0.14461744407019153,0.23046291057982005,-0.446751652766876,-0.24228343174055597,0.4474913037128321,-0.12936014298189036,3.012286153890769,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent
0.3527024272460215,0.7323791042392912,1.7123299638534988,1.047040651042865,2.341545524511629,1.7592405303694727,0.3500560404751378,0.4729987449048945,-0.3128881941131898,-0.5849323603661816,0.14583801784186165,-1.152042065055768,-0.020137411573763423,0.04045508149481001,-0.23534059913786018,0.5594847406644338,0.14980747768132607,1.325058501937647,0.08305859360022401,-0.2902871594700715,-0.8084525285390504,0.9554041255580569,2.511550389766906,2.298505034750793,-1.3455139893026151,-0.2879929247904546,-0.5365607512889747,-0.07226903644761506,-0.8136504961791169,-2.803883759484763,-2.2071529993478856,-1.7984905784755125,0.7421535583634277,0.7285718212904312,0.38859887575261504,1.8207151011927836,0.14976333621814103,1.090407896411404,5.158811573278757,6.551419599354491,1.1502006331160872,0.15665760542829574,-0.7208708172845705,-0.21111190187022708,-0.9918558065826448,-0.5878502041061529,0.7744228630609481,3.970178667625173,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent
0.10339017895938701,1.796805327134825,2.8931372318746975,2.4794506348998966,2.8336276171845043,3.137343474443947,1.3234876563401763,1.0125498261830077,0.1742087500955564,-0.10867813759843539,0.7553519165733317,-1.0028762335989894,0.43893528958312217,0.48003460209158305,0.14896844086451483,1.775068850703423,0.9568713877550991,3.114612945298712,1.2564061420037445,0.9453717120537067,0.4041511117528283,2.011919342875486,3.5686638058263562,2.9681442708463335,-0.5192092705801092,2.355655744815872,0.2764214455453275,0.7087863914672249,0.7810090807156618,-1.3470838628653041,0.2791502291037695,-0.8808506946420763,1.1633499278610624,1.2690412419259527,2.3970354205106834,3.8254940738723424,0.9911876771226211,1.9037147458111177,7.228554391190485,7.400950688955282,2.351915183357275,1.1260650506056646,-0.0030939205580106286,0.682842789129551,-0.6307456730583267,0.175215760346742,1.7663896330386057,3.1429163027993123,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral
0.004441734933226791,1.9145073253794775,0.9909500493873968,0.8637536897713721,1.4507956737468222,1.512952969068783,1.2274222323180677,0.48092064169502996,0.9048478036004173,0.45226386423860365,0.26978736332329967,-0.7470686281485799,0.5538524686289692,0.19511297673521338,-0.07313893538804454,1.1307226501507464,1.6218936555256362,2.7525208500282865,2.4412002858868096,0.7526999823737215,-0.4375068938140645,0.7029785070661583,3.238046762968504,1.3573600301745723,-0.8625272836818448,1.7686501819468174,0.04840387560318818,0.45304255862454074,1.5578717688703523,0.006862630862125545,-0.44651225559740904,-1.2162279763237585,0.6868816507097503,0.8951850572300131,1.1347318686171568,1.9584958915348296,-0.06073907218369278,1.287149760030199,4.5046753926164484,6.1446802064128985,2.174451666542451,1.6654561811605189,1.2092011998471515,1.8150850277094275,0.8561323779287937,1.130873231218609,-0.2099507388258817,2.7844515050893337,./emotion-fmri-neu/cp002_beta_fear_congruent_c0.nii.gz,2,fear,congruent
