Brodmann area 20,Brodmann area 38,Brodmann area 36,Brodmann area 21,Brodmann area 28,Brodmann area 11,Dentate,Brodmann area 35,Brodmann area 47,Hippocampus,Brodmann area 34,Amygdala,Brodmann area 18,Brodmann area 37,Brodmann area 25,Brodmann area 17,Brodmann area 19,Optic Tract,Hypothalamus,Brodmann area 13,Substania Nigra,Red Nucleus,Caudate Tail,Mammillary Body,Putamen,Brodmann area 32,Brodmann area 10,Brodmann area 30,Brodmann area 27,Medial Geniculum Body,Brodmann area 22,Lateral Globus Pallidus,Subthalamic Nucleus,Medial Globus Pallidus,Caudate Head,Brodmann area 24,Lateral Geniculum Body,Anterior Commissure,Corpus Callosum,Ventral Posterior Lateral Nucleus,Ventral Posterior Medial Nucleus,Brodmann area 45,Brodmann area 46,Pulvinar,Medial Dorsal Nucleus,Ventral Lateral Nucleus,Ventral Anterior Nucleus,Brodmann area 29,Brodmann area 41,Brodmann area 42,Brodmann area 6,Anterior Nucleus,Brodmann area 44,Caudate Body,Brodmann area 39,Brodmann area 23,Lateral Posterior Nucleus,Brodmann area 43,Brodmann area 31,Brodmann area 40,Lateral Dorsal Nucleus,Midline Nucleus,Brodmann area 4,Brodmann area 9,Brodmann area 33,Brodmann area 2,Brodmann area 1,Brodmann area 3,Brodmann area 7,Brodmann area 8,Brodmann area 5,filename,subject,emotion,priming
0.5404044829546059,1.1136434329604967,1.5502230768308192,0.7485269339098356,1.3030211282496953,0.3074781444364463,1.0874369960617492,1.5594218058860931,0.8569493174665992,0.20358600427083876,1.3419683890363394,1.0865461595490837,5.306525205132653,1.2835290497679819,0.9220746966547968,6.815844019482604,2.216888902130517,-0.4175511295048687,0.39466486297075787,1.2142655683264831,-0.4294894572787779,-1.0270452907966587,0.7759141236651157,0.4941680799166448,0.602911303318733,0.8884356610705765,1.1004647129527156,1.0782895279903262,1.343851103192255,0.713078941559085,1.6099617322144744,0.79763620381881,-0.3812486726592211,0.764395952770149,0.6423937479238238,1.3495624914707658,0.1689954721765633,-0.6419784874334595,0.35721540311818645,1.1522010061990398,1.0384092588791547,0.5622033747094329,0.297289563821937,0.9054408967185267,0.8655892838265801,1.1577673212230102,0.9061535172832366,-0.05528458143083876,1.7997992678869121,2.0747141701814167,1.1007737542240528,1.3036416125928902,1.8224729472562415,0.4809810007594242,-0.04064436963077104,0.36765755199441397,0.9901089720965283,1.2774129686823281,0.15814153197761996,0.7005673159385419,0.18834269901838374,-0.09376169618143498,1.8889376643762275,0.3849294955982142,1.780346457831713,2.4433344429044026,2.4713739043597704,1.8712646152986967,0.693627044507567,-0.5806018974782513,2.5885621667054686,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent
0.32542481850357075,0.6430243243868741,0.9642243018391824,0.26523194927145566,0.5313494336139472,0.9969994624274462,1.5783287613369386,0.5276468075239049,1.5155153355471445,0.33802169831746387,0.45944130527015314,0.0729120913131246,7.584750600468417,2.2731039156819683,0.4224732599611242,10.750553172819757,3.08267471014535,0.688218238619558,1.074562145102651,-0.0596111203286959,0.9266032158923755,0.5434727982258225,-0.07508072726371952,0.6548233139980144,0.31274059227446094,1.2414178558367015,1.6400262332097997,1.8765596656293229,1.8058880829547967,1.9423736447119555,0.7304249431392104,0.5658181938331008,0.6724412401890334,0.3777493320853394,0.189141892116566,0.8237461873243332,2.0944022176357224,-0.0024705167603179426,-0.47327976321827625,0.8024763650492276,0.747338637911807,1.399470670768708,1.679327985975818,0.2431933124683421,1.4651180411245972,0.9158760007178498,0.8446283411382739,0.1125834509559781,-0.3701404713544965,0.4440667149344983,1.1507658430036554,1.0708591326378405,1.0288835191448267,-0.4005036819759508,0.6432068305723776,0.1287949271711458,0.25430028272671723,0.11070509464380722,-0.223661078110079,1.071630435473085,-0.3541504624587885,0.12605241879457757,-0.08808528582933625,1.6081143757515997,0.8784385896140735,0.8721769326115747,0.1594910844586782,-0.08885950857781758,0.757468249991564,1.4380372278922873,0.8666426427477784,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent
0.7552162897252019,1.4473715601907766,1.5873140740378753,-0.10293571419546,1.2794918459065734,1.2348236630504352,1.1957782385249935,0.7278304402946989,2.331586127750746,0.04746992085114665,1.5223305398556706,1.6837970266130018,7.537563941681218,3.5853123855119304,-0.3961563778409415,9.37367188957886,3.962865307640663,1.8852959560495441,2.1641426174569287,-0.18699288625202373,0.6581638318070079,1.1203958940955978,0.6056309414889274,1.4452820992557465,0.705380270110841,1.3419904418756818,2.9090283890843933,2.3062291722015433,1.8744380408926764,1.9434229529926967,-0.35516508288604964,1.3047455747462167,0.738561378840421,1.6819764867474332,2.7633249121482955,0.9291167418948248,2.3870928069830697,3.0885723856304454,-0.22959994443051804,1.5669265609750564,0.9616507083502563,2.3938432854982894,2.0668814342213975,1.8844692748366942,2.681071939902337,2.6800621966937554,3.263692623559285,2.489985383991387,-0.7835998033948856,-1.0490671467387669,1.2938995619188864,3.6829394212550013,1.0973449030832414,2.1102389875836187,2.701856000736003,-0.06342207771967119,2.456842279222677,-0.3434384865035668,-0.30280054620755437,0.685521907104883,2.0396984431584255,0.8966283786576934,-0.635497582724531,2.8827345359945045,0.8986174472427634,1.0238671825299281,-0.11457101616283731,-0.5727818792625946,0.9255589162431852,3.6964179951587846,-0.8048501832489169,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral
0.6324737432136144,0.4970988812279441,0.7552339129459351,0.19084164198562803,0.2793617561177105,0.43277886042770797,1.2657559182569464,0.17547237511790817,0.8875893934168999,-0.431686805587655,0.386706949844937,0.7048803729968031,4.910330713172023,1.4990011150052436,-0.007683333708394819,6.0191325578041734,1.3008991647299544,-0.9133743156128142,0.9630306506957385,0.5541775520441177,0.13438074925504792,-0.47430769856881244,0.004243179290550508,-0.11011281620757943,0.7928309152884507,0.8138060656103083,0.3747504751163349,1.175768963047172,0.4272334578877843,0.06795420864562417,0.6281816144512397,0.783307853992199,0.1614589609978498,0.8468039248347018,-0.6846632291778879,0.9473797461462806,0.3108737031877364,0.40868465739150034,-0.24555418370302318,0.6713367091607525,0.01855075678375011,0.26494127945146845,0.12070430914787422,-0.5448566014717005,0.043060008311633334,1.1065927384486054,0.9852953684216472,-0.7910122833312933,0.5674630950309315,0.5663162551630277,0.36851283405924956,0.4509398207904437,0.4418132405447376,-0.4891045828261661,0.4474088110542357,0.22570360640796283,0.5103277855173093,0.2614600969710274,0.08412375337420976,1.3062673043933781,-0.38554050846006527,-0.8518853698996945,-0.37706869219448275,0.8819870102980132,1.1235694015958664,0.4321576112127259,-0.18199402048043326,-0.38534553327614457,0.3705372607797092,0.8933730170219334,0.425341086021827,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent
0.48191803117644166,0.37572237510176537,1.1778015627035356,-0.8611834276367447,0.28414786441527273,0.9594648301160098,0.5764271290801656,0.07805940099495587,1.807729115978478,-0.9095031696987741,0.07032439514500562,-0.2291238427051422,6.9560275384214165,1.348606564599873,0.7183331864878516,10.556949191524028,2.4080393041483257,-0.5188867425972291,1.6834004690799453,-0.7001191428299078,0.5148275449276544,0.9363922888666568,-1.03757795185858,0.576000480905096,0.15575364077073015,0.8944958595114019,1.3914046182840156,1.1543477803406816,0.7650114567233778,0.6684408515475672,-0.7615092587601711,0.7041844225980259,0.9504588933921182,0.68992245940869,-0.23199682478532851,0.19337228703410045,0.5215986588583587,-1.1024445707370156,-1.017218060610483,0.5620904273948342,0.45154646589745867,0.8721448704321231,1.6107745704720888,-0.3571629450032029,-0.3009193166391259,0.5416570779478612,0.2803098499788207,0.7970648234866414,-1.630273183930863,-1.9065273040424808,0.21543609060878247,-0.31432687703653406,-0.16420876216661143,-0.29497080310904517,0.10333457252956219,0.35444191981511725,-0.02249060126897205,-1.174389032307461,-0.5819316673693583,0.029573363130269512,-0.5388980573036142,-0.693363535012702,-1.2319569859523138,1.8163817012139416,0.2836182470669825,-0.9870319831154846,-1.9019656167949193,-1.6037674598671876,0.10023189976986933,1.2580235432051279,-1.194462668847427,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent
0.7046835013698882,0.3983433497850675,0.9725778060152636,0.022285657155851804,0.0660530851366892,0.7894701896988001,0.29454331565070213,0.7142082816354856,2.254011764771827,-0.07011643649909209,0.24340331755826128,-0.8361677479827261,7.667832572473032,2.0425032562600602,0.42619876121222483,10.11294318138435,3.8428875699682403,-0.28056276456329443,1.4852209408915629,0.5773842408387235,1.157559048373182,1.1317986029568323,-0.40662816036303767,1.9420698495577933,1.3291027421507418,1.4976618845194511,1.7985305345557898,2.7741831539913973,2.3837914158413227,1.1676973369489034,0.5217063498122179,1.3511973555798593,1.155951780088579,1.4060519403177882,0.5499677080833314,0.7965276150786325,0.5038155048516122,1.1197952641506055,-0.7439154027522791,0.9349729612676587,1.010399716820762,1.8707218374667005,2.495343265901552,0.7610706944139731,1.6972145831297645,2.2868670329979977,2.291321020235646,2.1023098864129603,0.11999689379389557,-0.25090442407936286,2.769244862245663,1.9176548674511276,1.3718694384312928,0.15516378055036062,2.1901944982192485,0.567739893495444,0.8803586937207083,-1.216988655196744,0.4386221997210255,1.807809542430752,0.44539055333968924,0.2524740069321839,1.0690696073267856,2.3615782403974914,0.25450364626373734,0.8740899494185597,-0.28367945654511534,0.526865662402124,2.3286183035957277,1.966970994748131,2.0921991933519215,./emotion-fmri-neu/cp001_beta_fear_neutral_c0.nii.gz,1,fear,neutral
0.27154663401422613,0.3372073389463636,1.010175249172855,-0.4342961446982772,0.008975118260692482,0.6329028440164842,0.8827077263476367,0.38516351828922674,0.8344421378535096,0.5462238012990426,0.3378279386711364,0.9224943050325712,6.912571581702287,2.0330468457896513,0.42489035396967095,9.755261371832958,3.3766268344057617,0.23375097444533524,1.2297386408285182,-0.7724399109668391,0.5207350227584857,0.9555087997841553,0.09226430765000919,1.3312742743292467,0.3711932763217695,0.9937729546004074,0.9471369529537735,1.6037215621279424,2.042783302780299,0.8532647540853172,-1.0934626997887622,0.7471907821238296,1.2865099612985478,1.005875265328195,0.3754482464635629,0.21207320348580325,0.7270628914639894,0.16843232420358764,-0.19690912510569777,0.33021943533963316,0.34318409067789674,0.9330040520937596,0.9242923024299087,0.6450662987135707,1.5012848046227854,1.2897335412130306,1.1263892897840502,-0.06543058676847084,-1.0408830261584125,-1.6288194527926627,-0.11457076182909096,1.2293652595963944,-0.3115749996808106,0.6367833255799489,0.20147232227920311,-0.7103618388696272,0.906708125324334,-2.0838529665151824,-1.405259998115235,-0.673991387338171,1.4645411487815845,1.6732635191779928,-1.3729424211936814,0.5683636018311252,-0.36539487297411233,-0.5741583361441012,-0.6644908426092466,-1.1482471850813458,0.6567628272507371,0.45612677074561264,-0.27447691548369735,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent
-0.0658163954917801,0.09607150819511087,1.093366111512661,-1.2416916782833156,0.42763180390887096,0.4489582267541291,0.13184306615168304,0.4387271901817095,1.2756229808137765,-0.29348678421221486,0.4491348838207068,0.16912361526784783,7.55639761291347,2.397004502377608,-0.14516045999407534,10.656401405233611,3.2422721306355755,-0.0788458161560521,1.7112650179284445,-0.8074500313566613,0.05700460915952622,-0.12055072837346636,-0.6368623256765155,0.8901555672039949,-0.3518779959799724,0.23886582261264402,0.5042461581529435,0.9221501201685052,1.4109593912797347,1.0115995229279813,-0.8417613306433822,0.006257245976498515,0.5102464591415907,0.11912029572804268,-1.184735965972811,-0.3231385019872743,1.0090976563134064,-1.6632578504662565,-0.8851013723309155,0.5135520089472546,0.35501442555752605,1.5738006992799514,2.3058902089571753,-0.5732642829013728,0.3200430434270207,1.0129447154484619,0.48056709189477437,0.06798282133423716,-2.6232854995701347,-2.27633028014208,-0.28688350366984056,-0.235646671229597,0.5987395394327664,-1.0828735659108057,-0.7821573221080724,-0.5791926572132693,-0.28033301883541867,-1.7596320124348355,-1.6640989740278813,-0.45023890348050183,-0.9168960368202249,-0.9745852201055557,-2.434856687457713,0.7492353200327703,-0.3304609817501087,-1.159654870857408,-1.8629164083430751,-2.360521504669157,-0.39668174998024414,0.2574588244019848,-1.4240127360178632,./emotion-fmri-neu/cp001_beta_disgust_incongruent_c0.nii.gz,1,disgust,incongruent
0.5546382582167578,0.7149480234331963,0.722551450701729,0.2785469640356893,0.835434013862019,1.2158908053995794,0.3258999513501843,0.19627557567589932,2.029731831936543,-0.1473023890112041,0.4531493328538729,-0.05156306319527393,5.484868453000952,2.0323614260538863,0.8833233215320291,7.339325281257519,2.667137185621988,-0.0068923359704248744,1.2878847926510872,-0.40535819080731506,-0.46428707033492417,0.5957471871065968,-0.9085674577811093,0.7451756671335609,0.0912439235830214,1.1099648850597699,2.1592481179320027,2.2052878192812595,1.3823078351190314,0.3329905306597053,0.21902999324025066,0.15247544446628103,-0.4353201674343417,-0.2473680903430554,1.083193446310801,0.10080801370883485,0.1104959716295451,-0.12292586397262031,-0.9604081111104898,-0.005017868282014936,-0.3054664123437792,1.5667851782573408,1.6639016759537433,-0.4700524247603904,1.0113966405902546,1.2473246304927927,0.9858312531980099,2.41699731860957,-1.148891977011776,-1.5825523466549645,0.39947083098328895,0.5876860538969856,0.5626877870753658,0.16480607926293867,2.7140926074130434,0.01859119833845641,0.06977633700278159,-0.7473231098521376,-0.2683846087992939,0.6157933172508603,-0.20819415490462562,-0.4264938952005428,-0.32511665205083184,2.16906863441892,-0.37738796347895803,-0.8471837956186593,-1.1584162979966501,-0.6093636378663104,0.6958307331119072,2.6365306327005023,-0.9517599501871494,./emotion-fmri-neu/cp001_beta_disgust_neutral_c0.nii.gz,1,disgust,neutral
0.13128905330674925,0.5541305500606725,0.00705940500790433,-0.22650477639305516,-0.3556090839730857,-0.5012935707934818,2.7487942963387173,0.08331675595889088,0.3031735383579297,-0.03620657852495436,-0.09125998106801961,-0.8032821128578561,3.651243352229266,1.9637846118685736,-0.837831842477428,5.2113011447559865,1.9368683313624415,0.04112803524534481,-1.643339679515906,-0.21077488635679448,0.47079775999730705,1.5490338146101368,-0.4008931956904261,-0.44422374719375807,0.22080449731753643,-2.0509155363694327,-1.6323142399111652,-0.2248268000975776,0.860884420573872,-0.07270403620142653,-0.24261729360432657,-0.12529836285756515,-0.31158684546044924,-0.8852930581360773,-2.29831658935561,-1.201096629885257,0.8618531306776486,-2.526081980738826,-2.0587619385406204,-0.31216862877601714,-0.5945282391729384,0.9255926473733785,0.28344318455052475,-0.09558583149743148,0.49378277353490074,0.29986943042265607,0.35325544212446025,-1.9365352365853645,0.7033548091008496,0.6776675023239207,1.2196770159026724,1.008916266440867,-0.13483966489890054,-1.265718145140252,-0.32611253211667973,-1.492141841232946,-0.3015022526992213,0.3865167915112411,-2.3633314763428195,2.151836511978782,0.74023131171242,0.644941396932068,0.9704708779232093,-0.04555197726652154,-1.6570545852166603,2.253434603982256,2.1052756754146964,1.3335631055422874,0.4217915356589649,0.4694049166688038,-0.26769364586910543,./emotion-fmri-neu/cp002_beta_anger_congruent_c0.nii.gz,2,anger,congruent
