,anger,disgust,fear
Feat 1,0.00035394740958107854,0.0025317957608849417,-0.002885743170465733
Feat 2,0.000998172104798841,-0.0016102102157531878,0.0006120381109499874
Feat 3,-0.0020409295804952343,-0.00021169710770033086,0.0022526266881973964
subject,0.00037194730220366874,-0.0006510883670589448,0.0002791410648557932
