,anger,disgust,fear
Feat 1,0.002684615912114086,-0.00379987858246935,0.0011152626703251419
Feat 2,0.001536568122924006,-2.7271674254658074e-05,-0.001509296448601015
Feat 3,0.0015598827362160192,0.000581069551657996,-0.0021409522878930343
Feat 4,-0.0009551984984265624,-0.0017975490654227526,0.0027527475638650972
Feat 5,0.0034583582277476544,-0.0028892852361868593,-0.000569072991577052
Feat 6,0.0008491650463151601,-0.0007106648589220578,-0.00013850018745285904
Feat 7,-0.0027903135207000967,0.0017284360002009307,0.0010618775205275602
Feat 8,-0.000607275568914141,-0.0004545786607248071,0.0010618542296289585
Feat 9,0.003396693259817088,-0.0005950771735605375,-0.0028016160862809787
Feat 10,-0.0028118970789809896,0.0022846291448761886,0.0005272679341263428
Feat 11,0.005386198269746868,-0.0018183981525168296,-0.0035678001172661012
Feat 12,0.0032085716004544755,-0.003324958928085595,0.0001163873276065683
Feat 13,0.0002545710034486354,-0.0030513370951465203,0.0027967660916799657
Feat 14,0.0027916170100975336,-0.0019078457118424641,-0.0008837712982041199
Feat 15,0.0004419789851382175,0.0023825072013470014,-0.002824486186472867
Feat 16,0.0024039640641577292,0.0003824152464206827,-0.002786379310600333
Feat 17,0.0014719936646139628,0.002575908639075813,-0.0040479023036732575
Feat 18,0.0035791102668091697,-1.6411931877988064e-05,-0.003562698334939845
Feat 19,0.002168204695691991,0.001585541330435559,-0.003753746026169122
Feat 20,0.0005529324886953567,-0.0009883014154526111,0.0004353689267488395
Feat 21,0.004979116867408794,-0.004379093969899167,-0.0006000228975553902
Feat 22,-0.003128728163135492,-3.1257384493024397e-05,0.003159985547613816
Feat 23,0.0015066295716127027,-0.001981014832182686,0.0004743852605979166
Feat 24,0.003097111265671892,-0.0031706391199661276,7.352785429832467e-05
Feat 25,-0.0009024005496738971,0.0005605885883115518,0.00034181196136396703
Feat 26,-0.0001600747618852966,0.0033844671193287643,-0.0032243923573840234
Feat 27,3.383255173893992e-05,0.002178474416712469,-0.002212306968507669
Feat 28,0.005700848632543243,-0.004488163034802535,-0.0012126855977385733
Feat 29,0.002175370797820428,-0.001990163429282591,-0.0001852073685545472
Feat 30,0.001682125839392872,0.0026330641948127628,-0.004315190034218716
Feat 31,0.002294777573943933,-0.0021435016952214467,-0.00015127587876052973
Feat 32,-0.002950283660052023,0.0037565408415735544,-0.0008062571815062022
Feat 33,0.0022924432790342193,0.0016966477213252393,-0.0039890910003635
Feat 34,0.0003622638408807463,-0.0007214350607572092,0.000359171219875372
Feat 35,0.0005711366298743959,0.0018867653294507539,-0.0024579019593558285
Feat 36,0.00029156912232687686,-0.0026333608385369365,0.0023417917162089925
Feat 37,0.0013012385696800194,-0.0019251908989403853,0.0006239523292860435
Feat 38,-0.0011215442404241087,-0.0003507764472679801,0.001472320687687699
Feat 39,0.0016020728974741054,0.0027017523658257893,-0.004303825263303227
Feat 40,-0.00029974370470480937,0.00191566243842353,-0.0016159187337465956
Feat 41,0.0015539059932322512,-8.44364127119265e-06,-0.0015454623519298115
Feat 42,-0.00011706194140975363,0.00019757176635726458,-8.050982497168138e-05
Feat 43,-0.003852076239068793,0.0012354028903288614,0.002616673348745694
Feat 44,0.0017109844295273072,0.002962688829102401,-0.004673673258668977
Feat 45,0.0011828337398869886,0.0019504852575128284,-0.003133318997362347
Feat 46,0.0012174852918002456,0.0018140319220993962,-0.0030315172139148716
Feat 47,0.0005130288761849924,-0.0010278659885213856,0.000514837112351476
Feat 48,0.00242200498962805,0.0003620965829860093,-0.00278410157261138
Feat 49,-0.0008464147689915463,0.00019524141078175128,0.000651173358196341
Feat 50,0.0010847512515492809,0.0004317704715969714,-0.0015165217231481083
subject,-0.043461642694475264,0.01004907349368416,0.0334125692006112
