,anger,disgust,fear
b'7Networks_LH_Vis_1',-0.40026304256245415,-0.27978191278234876,0.6800449553448049
b'7Networks_LH_Vis_2',-0.19413583421972042,0.17327670984608234,0.02085912437364402
b'7Networks_LH_Vis_3',1.0177234630039254,-0.7557164621839081,-0.2620070008200083
b'7Networks_LH_Vis_4',0.02976758169760977,-0.12717218298611951,0.09740460128851489
b'7Networks_LH_Vis_5',-0.4014079718171403,0.07927755051211083,0.32213042130504016
b'7Networks_LH_Vis_6',-0.15586068539423154,0.16722377889320525,-0.011363093498969875
b'7Networks_LH_Vis_7',0.1700577499508205,0.18871389791907434,-0.358771647869899
b'7Networks_LH_Vis_8',-0.398679168481728,0.18021627210768115,0.21846289637404456
b'7Networks_LH_Vis_9',-0.21712173604306959,-0.08143038737016614,0.2985521234132333
b'7Networks_LH_SomMot_1',-0.28971629589842396,0.19532743335571057,0.09438886254271459
b'7Networks_LH_SomMot_2',0.0175403990015648,0.3770485189546498,-0.3945889179562079
b'7Networks_LH_SomMot_3',0.480848900866606,-0.38019521187237226,-0.10065368899422737
b'7Networks_LH_SomMot_4',-0.21035590142041824,-0.09691099730989597,0.30726689873031504
b'7Networks_LH_SomMot_5',-0.0973730470021664,0.044014191225768974,0.0533588557763975
b'7Networks_LH_SomMot_6',0.14208548137302213,-0.15608468265438374,0.013999201281353967
b'7Networks_LH_DorsAttn_Post_1',0.06969426987734223,0.20033748474249738,-0.27003175461984313
b'7Networks_LH_DorsAttn_Post_2',-0.020140465585019484,-0.10508918282211163,0.12522964840713433
b'7Networks_LH_DorsAttn_Post_3',0.32724687209863285,0.19512052918534034,-0.522367401283965
b'7Networks_LH_DorsAttn_Post_4',0.07237671811393961,-0.0054397519067515224,-0.06693696620718832
b'7Networks_LH_DorsAttn_Post_5',-0.4409068941216637,0.15040385821708596,0.2905030359045796
b'7Networks_LH_DorsAttn_Post_6',0.17697454389131123,-0.038546089695140916,-0.1384284541961767
b'7Networks_LH_DorsAttn_PrCv_1',-0.10208996571323734,-0.1684722050094433,0.27056217072267225
b'7Networks_LH_DorsAttn_FEF_1',0.1890545789534563,-0.08498270349496592,-0.10407187545849077
b'7Networks_LH_SalVentAttn_ParOper_1',0.24238915861657526,-0.4988421461336182,0.2564529875170425
b'7Networks_LH_SalVentAttn_FrOperIns_1',-0.09665939767099992,0.10403643777199897,-0.007377040100999019
b'7Networks_LH_SalVentAttn_FrOperIns_2',0.03953338431207309,0.006996264308346748,-0.046529648620409925
b'7Networks_LH_SalVentAttn_PFCl_1',0.21443466001153247,-0.4730057182943641,0.2585710582828349
b'7Networks_LH_SalVentAttn_Med_1',-0.32919873020503465,0.08859266564033118,0.24060606456471625
b'7Networks_LH_SalVentAttn_Med_2',0.5715900952233169,-0.22427259326200302,-0.3473175019613146
b'7Networks_LH_SalVentAttn_Med_3',-0.10078242201605433,-0.3290237719219101,0.42980619393796193
b'7Networks_LH_Limbic_OFC_1',0.3143386956944355,-0.3966686198468993,0.08232992415247382
b'7Networks_LH_Limbic_TempPole_1',0.27859882968441996,-0.5147160688708363,0.2361172391864165
b'7Networks_LH_Limbic_TempPole_2',-0.11095892900682706,-0.5388226224225346,0.6497815514293557
b'7Networks_LH_Cont_Par_1',0.036850386031664725,-0.03290912896476375,-0.003941257066903259
b'7Networks_LH_Cont_PFCl_1',-0.10230798734326649,0.17279283380789842,-0.070484846464632
b'7Networks_LH_Cont_pCun_1',-0.17758603672728562,-0.06661270297800084,0.24419873970528355
